date,substation,slot,clock,G_kw,Bch_kw,Bdis_kw,T_out_kw,T_in_kw,nu_kwh,Z_critical_kw,Z_shiftable_kw,Z_curtailable_kw,SoC_kwh,pi_tk_per_kwh,pi4_tk_per_kwh,c1_slack_kw,post_response_kw,baseline_kw,theta_c,day_mode,weather_source
2026-06-19,Dhanmondi,43,21:30,61496.49611818291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,0.0,88098.33858500155,88098.33858500155,27.26509644694276,observed,observed
2026-06-19,Dhanmondi,44,22:00,55343.09907657103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,0.0,79283.1362525294,79283.1362525294,27.05623319079174,observed,observed
2026-06-19,Dhanmondi,45,22:30,45355.18505215127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,0.0,64974.7010241189,64974.7010241189,26.868087737271964,observed,observed
2026-06-19,Dhanmondi,46,23:00,41491.33163334527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,0.0,59439.44148545163,59439.44148545163,26.698605022444582,observed,observed
2026-06-19,Dhanmondi,47,23:30,41109.79653707956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.39,0.0,0.0,58892.86387185424,58892.86387185424,26.5459338306199,observed,observed
2026-06-19,Kalyanpur,0,00:00,45757.14309404088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.999999999998,8.39,0.0,0.0,52199.06382490554,51631.38282743504,26.40840657400905,observed,observed
2026-06-19,Kalyanpur,1,00:30,44501.89608364303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.999999999998,8.39,0.0,0.0,50767.09682737865,50199.4158299082,26.284521078095544,observed,observed
2026-06-19,Kalyanpur,2,01:00,50778.3789358946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.999999999998,8.39,0.0,0.0,57927.21450184232,57359.53350437186,26.172924173773055,observed,observed
2026-06-19,Kalyanpur,3,01:30,49041.088565890765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.999999999998,8.39,0.0,0.0,55945.33965620681,55377.658658736356,26.072396917030606,observed,observed
2026-06-19,Kalyanpur,4,02:00,58318.81640972972,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9799.999999999998,8.39,0.0,-7.275957614183426e-12,57402.952451969286,56835.271454498834,25.981841274743623,observed,observed
2026-06-19,Kalyanpur,5,02:30,42486.47494932238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9799.999999999998,8.39,0.0,0.0,48467.934569624704,47900.25357215422,25.9002681311432,observed,observed
2026-06-19,Kalyanpur,6,03:00,48797.6195653157,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13599.999999999998,8.39,0.0,-7.275957614183426e-12,46541.31363090876,45973.632633438305,25.826786483961378,observed,observed
2026-06-19,Kalyanpur,7,03:30,36469.92365374383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13599.999999999998,8.39,0.0,0.0,41604.342923654454,41036.661926184,25.760593712244717,observed,observed
2026-06-19,Kalyanpur,8,04:00,51833.35441894629,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,8.39,0.0,-7.275957614183426e-12,50004.43450483392,49436.753507363464,25.70096680953399,observed,observed
2026-06-19,Kalyanpur,9,04:30,42343.33008534909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,8.39,0.0,0.0,48304.63705178376,47736.95605431329,25.647254486652376,observed,observed
2026-06-19,Kalyanpur,10,05:00,54964.970625869544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,8.39,0.0,0.0,62703.21562552877,62135.53462805831,25.598870057842863,observed,observed
2026-06-19,Kalyanpur,11,05:30,59336.08171730754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,8.39,0.0,0.0,67689.71372001842,67122.03272254794,25.68216005210243,observed,observed
2026-06-19,Kalyanpur,12,06:00,68425.86512744734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,8.39,0.0,0.0,78059.20255382298,77491.52155635251,26.216754446690157,observed,observed
2026-06-19,Kalyanpur,13,06:30,82270.06578605744,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21200.0,8.39,0.0,0.0,84726.17917335045,84158.49817587998,26.742807098932804,observed,observed
2026-06-19,Kalyanpur,14,07:00,88000.0,3998.7873830550134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23099.42400695113,8.390000000000002,0.0,0.0,95827.32579588033,95259.64479840982,27.256068040542644,observed,observed
2026-06-19,Kalyanpur,15,07:30,87738.75585984229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23099.42400695113,8.39,0.0,0.0,100091.05917371318,99523.37817624275,27.75239064719248,observed,observed
2026-06-19,Kalyanpur,16,08:00,88000.0,7621.004461797409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26719.401126304903,8.390000000000002,0.0,0.0,91695.15477960101,91127.47378213058,28.227765139006188,observed,observed
2026-06-19,Kalyanpur,17,08:30,74424.76189833668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26719.401126304903,8.39,0.0,0.0,84902.6541823285,84334.973184858,28.678350975485788,observed,observed
2026-06-19,Kalyanpur,18,09:00,84452.53663757771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26719.401126304903,8.39,0.0,0.0,96342.18948197851,95774.508484508,29.100507883157174,observed,observed
2026-06-19,Kalyanpur,19,09:30,77389.23133357111,3440.044377274673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28353.422205510375,8.39,0.0,0.0,84360.12540814202,83792.44441067154,29.490825265262785,observed,observed
2026-06-19,Kalyanpur,20,10:00,84576.82252504831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28353.422205510375,8.39,0.0,0.0,96483.9729617573,95916.29196428688,29.84614975590088,observed,observed
2026-06-19,Kalyanpur,21,10:30,88000.0,3466.4795673465896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,8.390000000000002,0.0,0.0,96434.57458301622,95866.89358554571,30.1636106960022,observed,observed
2026-06-19,Kalyanpur,22,11:00,88000.0,0.0,1661.9235372780101,0.0,0.0,0.0,0.0,0.0,0.0,29169.038231360995,18.25510204081633,0.0,0.0,102190.18519439452,101622.50419692404,30.44064332532407,observed,observed
2026-06-19,Kalyanpur,23,11:30,88000.0,0.0,2925.0100669337708,0.0,960.4863431403019,0.0,0.0,0.0,0.0,27706.53319789411,18.25510204081633,0.0,0.0,104654.7583290359,104087.07733156547,30.67500950309434,observed,observed
