date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-06-25,57738022.71704693,29330944.13907813,28407078.5779688,2014429.3131768787,0.0,0.0,16901061.937554013,0.0,12429882.201524116,1948217.4849525467,0.0,0.0,16345544.698751867,0.0,12061533.879216932,0.0,0.0,8000.0,6000.0,0.9688343954435716,0.914468135295299,0.9743589743589743,0.9130434782608695,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,101,683
2026-06-26,53641858.22421116,24300635.891230755,29341222.3329804,1407916.117922082,0.0,0.0,11812416.229366269,0.0,12488219.661864486,2071556.1649942552,0.0,0.0,17380356.224301804,0.0,11960866.108678598,0.0,0.0,8000.0,6000.0,0.6744008870610252,0.9774504500983394,0.676923076923077,0.9782608695652174,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,115,666
2026-06-27,58375060.94353185,28675043.749982983,29700017.193548866,1873070.875703181,0.0,0.0,15715064.64714969,0.0,12959979.102833292,2065576.1598675884,0.0,0.0,17330183.981289066,0.0,12369833.2122598,0.0,0.0,8000.0,6000.0,0.8776652592790941,0.9552410716665093,0.8901098901098901,0.9782608695652174,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,121,661
2026-06-28,60833753.32746,30437925.65973427,30395827.667725727,2103991.491477304,0.0,0.0,17652488.613494582,0.0,12785437.04623969,2163706.189353753,0.0,0.0,18153494.928677987,0.0,12242332.73904774,0.0,0.0,8000.0,6000.0,0.9921581771756754,1.007388410915333,1.0036630036630036,1.0217391304347827,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,118,663
2026-06-29,59702416.53985026,29978568.985779725,29723847.554070532,2085991.3977614031,0.0,0.0,17501467.827218175,0.0,12477101.158561552,2118154.7475669095,0.0,0.0,17771318.332086373,0.0,11952529.22198416,0.0,0.0,8000.0,6000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,115,666
2026-06-30,60106558.351733625,30840140.644523084,29266417.70721054,2274778.802814525,0.0,0.0,19085394.155613866,0.0,11754746.488909217,2131256.509671308,0.0,0.0,17881242.116142277,0.0,11385175.591068266,0.0,0.0,8000.0,6000.0,1.1367510443265838,1.0440440804232594,1.067544182835452,1.0104250239859682,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,111,670
2026-07-01,60780447.399329945,31732804.865368612,29047642.533961337,2402124.6111329,0.0,0.0,20153825.487405036,0.0,11578979.377963575,2106488.1837911406,0.0,0.0,17673435.86200767,0.0,11374206.671953667,0.0,0.0,8000.0,6000.0,1.2236247977945467,1.0327623182011803,1.147566878524845,0.9987712010205279,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,146,632
2026-07-02,60111039.59551444,31596402.733084105,28514636.862430334,2386706.5551250516,0.0,0.0,20024467.997499183,0.0,11571934.73558492,2043686.4121169844,0.0,0.0,17146528.9976615,0.0,11368107.864768835,0.0,0.0,8000.0,6000.0,1.2164289699990856,1.0024354264456334,1.1402408711988377,0.9690610560929916,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,146,632
2026-07-03,56582284.10579269,28426858.781617142,28155425.324175548,1993701.7684697164,0.0,0.0,16727157.837460922,0.0,11699700.944156222,2002402.4365735522,0.0,0.0,16800156.442852106,0.0,11355268.881323442,0.0,0.0,8000.0,6000.0,0.9988600017996484,0.9830398844404861,0.9349122634427213,0.9495683024698032,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,112,669
2026-07-04,59024960.357247815,30608694.342682388,28416266.014565423,2254375.4578434834,0.0,0.0,18914210.091306828,0.0,11694484.25137556,2034016.3743660324,0.0,0.0,17065397.380931012,0.0,11350868.63363441,0.0,0.0,8000.0,6000.0,1.129907885795111,0.9988914375192233,1.0570147614856198,0.9645857371212303,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,112,669
2026-07-05,61091297.4456495,32647707.09544181,28443590.350207686,2516203.513673377,0.0,0.0,21110947.479719635,0.0,11536759.615722176,2036815.4126988226,0.0,0.0,17088881.312543124,0.0,11354709.037664562,0.0,0.0,8000.0,6000.0,1.2838196295403164,0.9999802909556897,1.2019231863940447,0.9658900849473172,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,146,632
2026-07-06,60539785.36235438,32246255.059965506,28293530.30238888,2468090.850698624,0.0,0.0,20707282.237361453,0.0,11538972.822604053,2018728.7833821161,0.0,0.0,16937134.492575955,0.0,11356395.809812926,0.0,0.0,8000.0,6000.0,1.2590567311046157,0.9909824125707872,1.179715586279151,0.9573393603096361,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,146,632
2026-07-07,59902691.88244657,31640842.675225705,28261849.207220867,2391809.665997559,0.0,0.0,20067283.097719524,0.0,11573559.57750618,2013435.951503635,0.0,0.0,16892727.633115496,0.0,11369121.574105373,0.0,0.0,8000.0,6000.0,1.2188783059094057,0.9875359049927387,1.1439646705282354,0.9547306646574621,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,146,632
2026-07-08,60648210.08437844,32478217.378069732,28169992.70630871,2489200.228312387,0.0,0.0,20884389.91554093,0.0,11593827.462528802,1982969.4132386441,0.0,0.0,16637113.377072226,0.0,11532879.329236485,0.0,0.0,8000.0,6000.0,1.2665378816436261,0.9628297428932134,1.191583718147283,0.9319045777009404,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,132,650
2026-07-09,60015027.462016046,32112724.077857852,27902303.384158194,2438348.6918940954,0.0,0.0,20457745.52499146,0.0,11654978.552866392,1942782.358265472,0.0,0.0,16299943.985847313,0.0,11602359.398310883,0.0,0.0,8000.0,6000.0,1.2373690229249916,0.9411986556252825,1.1679939745575394,0.9127016791502157,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,132,650
2026-07-10,56947271.42930584,29378649.274676546,27568622.15462929,2091300.1226166054,0.0,0.0,17546008.02875332,0.0,11832641.245923225,1901596.9215629986,0.0,0.0,15954398.171913559,0.0,11614223.982715733,0.0,0.0,8000.0,6000.0,1.0416753881580576,0.9204326689716422,0.9841779170860374,0.8931837943291567,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,98,686
2026-07-11,58977748.81025107,31208947.968327224,27768800.841923844,2325830.671261077,0.0,0.0,19513719.331880435,0.0,11695228.636446787,1922801.243872529,0.0,0.0,16132302.436090518,0.0,11636498.405833326,0.0,0.0,8000.0,6000.0,1.176742233267392,0.9291723495991754,1.1152209607637877,0.9029664030248089,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,132,649
2026-07-12,61676206.991009995,33787231.843230486,27888975.14777951,2631488.707120315,0.0,0.0,22078190.252739444,0.0,11709041.590491045,1935673.1290057465,0.0,0.0,16240297.552358214,0.0,11648677.595421297,0.0,0.0,8000.0,6000.0,1.3299916257258249,0.9345489443055758,1.2616678472106742,0.9088359682422003,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,2.9103830456733704e-11,132,650
2026-07-13,60978924.053815804,33062573.55310205,27916350.500713754,2542882.1153186606,0.0,0.0,21334780.947523564,0.0,11727792.605578486,1936988.609788439,0.0,0.0,16251334.436125005,0.0,11665016.06458875,0.0,0.0,8000.0,6000.0,1.2833804933491075,0.9340581075740136,1.2196165651593922,0.9092707508508959,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,4.3655745685100555e-11,132,650
