date,qoe_tk_per_kwh,c7_binding,ir_tk_per_kwh,ir_binding,consumer,substation,slot,action,value,private_tk_per_kwh,system_tk_per_kwh,discomfort_tk_per_kwh,margin,pi_i_t,kappa,lambda_h,y_max_h,at_cap,price_tau_tk_per_kwh,lambda_star,energy_kwh,clock,pi_off,price_off_mean_tk_per_kwh
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,3,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,252.52870347365092,01:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,4,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.895864329183244,02:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,6,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,222.25292444057467,03:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,7,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.738123833974935,03:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,8,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.69556076790156,04:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,11,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.657620431422426,05:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,13,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,41.704061856725374,06:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,15,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,42.42694530843605,07:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,16,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,42.76747175926711,08:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,17,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,28.802798618306763,08:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,18,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,14.287522492395532,09:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,21,curtail,0.1901895782566683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,False,17.35,0.48811259340679575,175.67755796169263,10:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,22,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,7.968349762658647,11:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,30,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,30.47347929478823,15:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,31,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,30.370393122622666,15:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,32,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,38.20260257295112,16:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,33,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,38.034515498031475,16:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,36,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,37.353476590653365,18:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,37,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,295.3066601883319,18:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,38,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,43.11661867404985,19:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,39,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,264.2242696539465,19:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,40,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,42.643432622614334,20:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,42,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,294.95116738617594,21:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,44,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,35.62753956089144,22:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,45,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,41.81327151190085,22:30,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,46,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,22.255872255054182,23:00,,
2026-07-07,9.693702364229171,True,0.0,False,DHNC0001,Dhanmondi,47,curtail,0.336160097220683,9.933091275828295,10.226388986579915,10.465777898179038,0.0,8.39,1.2188783059094057,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,7.968349762658647,23:30,,
2026-07-07,13.001131471810858,True,-0.0,False,DHNC0002,Dhanmondi,0,curtail,0.41494041295175105,8.21468728963184,10.226388986579915,5.439944804400899,-4.440892098500626e-15,8.39,1.2188783059094057,0.6788997760026314,0.41494041295175105,True,9.1,0.6788997760026315,13.992561150369028,00:00,,
2026-07-07,13.001131471810858,True,-0.0,False,DHNC0002,Dhanmondi,2,curtail,0.41494041295175105,8.21468728963184,10.226388986579915,5.439944804400899,-4.440892098500626e-15,8.39,1.2188783059094057,0.6788997760026314,0.41494041295175105,True,9.1,0.6788997760026315,13.906416357397521,01:00,,
2026-07-07,13.001131471810858,True,-0.0,False,DHNC0002,Dhanmondi,3,curtail,0.41494041295175105,8.21468728963184,10.226388986579915,5.439944804400899,-4.440892098500626e-15,8.39,1.2188783059094057,0.6788997760026314,0.41494041295175105,True,9.1,0.6788997760026315,13.869608353193007,01:30,,
2026-07-07,13.001131471810858,True,-0.0,False,DHNC0002,Dhanmondi,4,curtail,0.41494041295175105,8.21468728963184,10.226388986579915,5.439944804400899,-4.440892098500626e-15,8.39,1.2188783059094057,0.6788997760026314,0.41494041295175105,True,9.1,0.6788997760026315,13.83643204026715,02:00,,
