n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-14,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-15,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-16,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-17,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-18,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-06-19,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15872,6.300403225806452,1.0,6.300403225806452
6250,992,52,52,1.0,0.15872,6.300403225806452,2026-06-20,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-21,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-22,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-23,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-24,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-25,0.23076923076923078,1.0,0.6346153846153846,1.0,0.15712,6.364562118126273,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-26,0.23076923076923078,1.0,0.38461538461538464,1.0,0.16112,6.206554121151936,1.0,6.206554121151936
6250,1007,52,52,1.0,0.16112,6.206554121151936,2026-06-27,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15952,6.268806419257774,1.0,6.268806419257774
6250,997,52,52,1.0,0.15952,6.268806419257774,2026-06-28,0.23076923076923078,1.0,0.38461538461538464,0.9807692307692307,0.15712,6.24216669277769,1.0,6.364562118126273
6250,982,52,52,1.0,0.15712,6.364562118126273,2026-06-29,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-06-30,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-01,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-02,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15472,6.463288521199586,1.0,6.463288521199586
6250,967,52,52,1.0,0.15472,6.463288521199586,2026-07-03,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15472,6.463288521199586,1.0,6.463288521199586
6250,967,52,52,1.0,0.15472,6.463288521199586,2026-07-04,0.23076923076923078,1.0,0.38461538461538464,1.0,0.15472,6.463288521199586,1.0,6.463288521199586
6250,967,52,52,1.0,0.15472,6.463288521199586,2026-07-05,0.23076923076923078,1.0,0.5961538461538461,1.0,0.15472,6.463288521199586,1.0,6.463288521199586
6250,967,52,52,1.0,0.15472,6.463288521199586,2026-07-06,0.23076923076923078,1.0,0.5961538461538461,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-07,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-08,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-09,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-10,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-11,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-12,0.23076923076923078,1.0,0.6153846153846154,1.0,0.15552,6.4300411522633745,1.0,6.4300411522633745
6250,972,52,52,1.0,0.15552,6.4300411522633745,2026-07-13,0.23076923076923078,1.0,0.6153846153846154,,,,,
