date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-07-01,62372623.42168089,32669594.912548997,29703028.509131894,2468527.223471121,0.0,0.0,20710943.404922705,0.0,11958651.50762629,2145102.863314057,0.0,0.0,17997413.023204938,0.0,11705615.485926956,0.0,0.0,8000.0,6000.0,1.2236247977945467,1.0327623182011803,1.147566878524845,0.9987712010205279,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-02,61689457.53203215,32529319.36067012,29160138.171362024,2452745.648023639,0.0,0.0,20578535.98691833,0.0,11950783.37375179,2081554.1751172668,0.0,0.0,17464239.52923387,0.0,11695898.642128155,0.0,0.0,8000.0,6000.0,1.2164289699990856,1.0024354264456334,1.1402408711988377,0.9690610560929916,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-03,57671261.394994065,28877140.717557877,28794120.67743619,2015867.861306254,0.0,0.0,16913131.356359474,0.0,11964009.361198403,2040326.351570644,0.0,0.0,17118338.089677703,0.0,11675782.587758489,0.0,0.0,8000.0,6000.0,0.9988600017996484,0.9830398844404861,0.9349122634427213,0.9495683024698032,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,0,0
2026-07-04,60142246.66568259,31082460.981854297,29059785.683828294,2278197.0062007993,0.0,0.0,19114072.882024705,0.0,11968388.099829592,2071705.3110723756,0.0,0.0,17381607.559897233,0.0,11678178.123931063,0.0,0.0,8000.0,6000.0,1.129907885795111,0.9988914375192233,1.0570147614856198,0.9645857371212303,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-05,62698085.917663515,33610409.488027066,29087676.429636445,2584661.1682023536,0.0,0.0,21685307.20121775,0.0,11925102.286809316,2074559.0589482468,0.0,0.0,17405550.504575793,0.0,11682125.925060652,0.0,0.0,8000.0,6000.0,1.2838196295403164,0.9999802909556897,1.2019231863940447,0.9658900849473172,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,0,0
2026-07-06,62132255.92978288,33197381.047512088,28934874.88227079,2536036.4695054432,0.0,0.0,21277345.97915067,0.0,11920035.068361416,2056234.5998348133,0.0,0.0,17251808.292614084,0.0,11683066.589656705,0.0,0.0,8000.0,6000.0,1.2590567311046157,0.9909824125707872,1.179715586279151,0.9573393603096361,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,0,0
2026-07-07,61476784.508399054,32574058.565433145,28902725.94296591,2457876.7539033135,0.0,0.0,20621585.9652488,0.0,11952472.600184344,2051150.549810671,0.0,0.0,17209153.11291153,0.0,11693572.83005438,0.0,0.0,8000.0,6000.0,1.2188783059094057,0.9875359049927387,1.1439646705282354,0.9547306646574621,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-08,62029124.589741014,33433940.668030307,28595183.921710707,2557575.0369346663,0.0,0.0,21458054.55988185,0.0,11975886.108148454,2006730.5047572937,0.0,0.0,16836468.934913695,0.0,11758714.986797014,0.0,0.0,8000.0,6000.0,1.2665378816436261,0.9628297428932134,1.191583718147283,0.9319045777009404,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-09,61389793.07889071,33060563.443775337,28329229.63511537,2505319.1659365557,0.0,0.0,21019627.802207705,0.0,12040935.641567633,1967040.2847589627,0.0,0.0,16503467.989127697,0.0,11825761.645987675,0.0,0.0,8000.0,6000.0,1.2373690229249916,0.9411986556252825,1.1679939745575394,0.9127016791502157,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-10,57842659.41932127,29851222.773651853,27991436.645669416,2115004.7718922608,0.0,0.0,17744890.03617607,0.0,12106332.737475784,1925788.212045786,0.0,0.0,16157363.099064145,0.0,11834073.54660527,0.0,0.0,8000.0,6000.0,1.0416753881580576,0.9204326689716422,0.9841779170860374,0.8931837943291567,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,1.4551915228366852e-11,0,0
2026-07-11,60325652.17528333,32131375.095887873,28194277.07939545,2390742.4723566016,0.0,0.0,20058329.34307189,0.0,12073045.752815984,1946980.481782653,0.0,0.0,16335166.242156459,0.0,11859110.837238992,0.0,0.0,8000.0,6000.0,1.176742233267392,0.9291723495991754,1.1152209607637877,0.9029664030248089,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,0,0
2026-07-12,63096351.70908545,34780318.57480713,28316033.13427832,2702250.7841888247,0.0,0.0,22671884.07934424,0.0,12108434.49546289,1959823.1633598926,0.0,0.0,16442916.3405895,0.0,11873116.793688819,0.0,0.0,8000.0,6000.0,1.3299916257258249,0.9345489443055758,1.2616678472106742,0.9088359682422003,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,0,0
2026-07-13,62379878.83408776,34036022.928632,28343855.90545576,2611643.5039929682,0.0,0.0,21911688.998501007,0.0,12124333.930130994,1961148.4863027872,0.0,0.0,16454035.800080385,0.0,11889820.105375377,0.0,0.0,8000.0,6000.0,1.2833804933491075,0.9340581075740136,1.2196165651593922,0.9092707508508959,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,0,0
