consumer_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
DHNC0209,Dhanmondi,Commercial,Commercial,36.75972604031296,0.5756622526090331,2.3545064352215004,25.68027968345465,0.2976101358776818,LT-E,669.093182519025,568.7292051411713,0.0,100.36397737785377,0,119,11045.892896602287,1106.045340254463,7,,0.0,0,10.1199273252614,10.100476279744623,11.05,44636.18613794535,36304.8502671905,1106.045340254463,15.36,7,4.285714285714286,2867.5422107958216,2437.4108791764484,47291.94577571501,40354.78765935776,0.0,44045.448357823814,37438.63110415025,16.49215331431519,16.55641566390022,flat,flat,6937.158116357248,14.668794025217638,8331.335870754847,100.36397737785376,15.0,0.01945104551677801,0.19220538736700446,0.85,True,-3002.689439990576,False,False,False,0.6280305432339577,True
DHNC0210,Dhanmondi,Commercial,Commercial,36.75972604031296,0.4166613055621715,2.0610091887221964,28.50312797047764,0.3025509299744306,LT-E,557.6831629612682,485.98134706144515,0.0,71.70181589982309,0,127,8758.825861321224,921.8804901405825,6,,0.0,0,5.709166377997947,5.709166377997947,5.8500000000000005,36823.86827820718,30702.843214588385,921.8804901405825,15.36,7,4.285714285714286,2390.070698405435,2082.7772016919075,39099.885223882855,34143.85570888709,0.0,36711.48592750748,31991.4578179877,16.359300689292926,16.393426853890528,flat,flat,4956.029514995767,12.675304509509258,6121.025063618792,71.70181589982303,12.857088157205638,0.0,0.0,0.8714291184279435,True,-2880.9158561848735,False,False,False,0.5658326348148421,True
DHNC0211,Dhanmondi,Commercial,Commercial,36.75972604031296,0.3309563825878632,2.7043448773310153,25.962007428145675,0.29033380252283075,LT-E,642.409035481157,617.2261615190297,0.0,25.182873962127253,0,44,2801.9912608577315,323.77980808449325,4,,0.0,0,7.587206707231931,7.587206707231931,9.55,42289.793035389965,39976.710086434345,323.77980808449325,15.36,7,4.285714285714286,2753.1815806335303,2645.2549779386986,45305.78753245757,43565.14728419533,0.0,42288.869078531025,40631.11646113841,16.455793490392423,16.46916748953375,flat,flat,1740.6402482622434,3.841982102209854,2313.08294895562,25.18287396212736,3.920068456581666,0.0,0.0,0.9607993154341835,True,-737.5712045109949,False,False,False,0.6212154450936465,True
DHNC0212,Dhanmondi,Commercial,Commercial,36.75972604031296,0.3848580286085137,2.431777569126155,26.681538029202063,0.28939145466639205,LT-E,1580.3653878476634,1388.5792764335642,0.0,191.78611141409908,0,125,21930.636107863145,2465.8214324669875,6,,0.0,0,17.760808625973247,17.760808625973247,19.45,104899.08573336496,88404.45219957581,2465.8214324669875,15.36,7,4.285714285714286,6772.9945193471285,5951.054041858132,111072.88060803048,97816.62458708796,0.0,104033.19581717189,91408.19008294091,16.399375533340482,16.436857050712668,flat,flat,13256.256020942514,11.934736857796139,16494.63353378915,191.7861114140992,12.135555036123463,0.0,0.0,0.8786444496387654,True,-6208.558654453644,False,False,False,0.6044629054872482,True
DHNC0213,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6558010365980831,2.36380319691189,22.13118992262571,0.2227033106883785,LT-E,1173.885917047614,997.803029490472,0.0,176.0828875571421,0,237,16701.10211422054,1940.4860453881756,7,,0.0,0,14.648551632088434,13.754934146018034,16.75,77553.9801769221,63568.088026672136,1940.4860453881756,15.36,7,4.285714285714286,5030.939644489774,4276.298697816308,82721.86958633107,70551.02039838141,0.0,77275.23293936292,65683.94799845849,16.44262810366522,16.498150710194377,flat,flat,12170.849187949658,14.712976446026511,13985.892150249958,176.08288755714193,14.999999999999988,0.8936174860704007,6.1003811742922345,0.85,True,-2589.7668808827057,False,True,False,0.7287452711031871,True
DHNC0214,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6212236734908011,2.8789088994748235,28.285413739680667,0.4565934015238867,LT-E,563.0982786736917,478.63353687263805,0.0,84.46474180105375,0,120,10239.086435391882,930.8359300524289,7,,0.0,0,6.821606551391843,6.66373745945951,7.75,37136.6811585686,30053.1184262308,930.8359300524289,15.36,7,4.285714285714286,2413.2783371729643,2051.2865865970202,39653.72802192556,33815.525068636736,0.0,37067.955258976726,31507.76197013023,16.43147721964717,16.485032023114314,flat,flat,5838.202953288826,14.722961104844252,7083.562732337799,84.4647418010536,14.999999999999975,0.15786909193233356,2.3142509135201124,0.85,True,-3470.047552050627,False,True,False,0.5701878766360253,True
DHNC0215,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6467175420978678,2.7310507966849196,27.600778882103835,0.33500843064687036,LT-E,1295.14449414995,1100.8728200274575,0.0,194.27167412249253,0,106,22980.212230761637,2140.956123392012,7,,0.0,0,20.74906532397302,20.74906532397302,18.55,85420.34665432312,69210.04134861233,2140.956123392012,15.36,7,4.285714285714286,5550.619260642643,4718.026371546246,91273.36243564454,77845.30432029784,0.0,85257.51184347099,72468.88506695033,16.44381611306502,16.499548368311785,flat,flat,13428.058115346692,14.711913483865144,16210.30530571079,194.27167412249264,15.000000000000009,0.0,0.0,0.85,True,-7411.197992022933,False,True,False,0.5843313360427413,True
DHNC0216,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6843026500271181,2.2001983258006925,30.705553673979338,0.21492979394346134,LT-E,1535.500884880527,1305.175752148448,0.0,230.32513273207906,0,175,30309.688823876866,2538.2718908765,7,,0.0,0,17.18562171017455,17.18562171017455,19.25,101147.94090757704,83027.71174530686,2538.2718908765,15.36,7,4.285714285714286,6580.718078059402,5593.610366350492,107952.94616294203,92032.87298850072,0.0,101079.8296789924,85917.85522714355,16.40443259875622,16.45321482206614,flat,flat,15920.073174441306,14.747233623815939,18120.229162270174,230.32513273207906,15.0,0.0,0.0,0.85,True,-11851.343758559058,False,True,False,0.5252470016089394,True
DHNC0217,Dhanmondi,Commercial,Commercial,36.75972604031296,0.5594556761762538,1.667942366413967,25.3877336197858,0.29401798082547626,LT-E,1301.7771755042102,1106.510599178579,0.0,195.26657632563152,0,148,21245.896391154452,2151.911784470747,7,,0.0,0,16.3000727789277,16.3000727789277,23.2,86266.8945386117,70363.881523533,2151.911784470747,15.36,7,4.285714285714286,5579.045037875187,4742.18828219391,92171.238370851,78674.41261522338,0.0,85694.13178176286,72840.01201449845,16.520970478839327,16.59031821039921,flat,flat,13496.825755627622,14.643207571241627,15903.0130150787,195.26657632563115,14.99999999999997,0.0,0.0,0.85,True,-5597.158851056083,False,False,False,0.6352674185706239,True
DHNC0218,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6802465858525626,2.0540294808245325,27.22421221522437,0.3084273996828563,LT-E,1722.4069882207384,1464.0459399876272,0.0,258.36104823311075,0,133,30144.325736768686,2847.229360805612,7,,0.0,0,19.887518853139213,19.887518853139213,15.549999999999999,113945.94139122634,92308.63293315607,2847.229360805612,15.36,7,4.285714285714286,7381.744235231736,6274.482599946974,120522.24602581744,102664.33037194479,0.0,113383.59145315946,96376.05273518551,16.327068804495617,16.362198593524255,flat,flat,17857.915653872653,14.817111564654423,21637.30845807027,258.3610482331112,15.000000000000027,0.0,0.0,0.85,True,-9439.18072209042,False,True,False,0.5924138363489874,True
DHNC0219,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6270678478423948,2.9891760978754376,19.864238074552585,0.29010856675534097,LT-E,719.2269622634157,611.3429179239033,0.0,107.88404433951229,0,170,9184.432890881397,1188.9302311217948,7,,0.0,0,10.009194434668693,9.037304374464615,11.450000000000001,47364.54147980819,38757.297227853414,1188.9302311217948,15.36,7,4.285714285714286,3082.4012668432097,2620.0410768167285,50794.992631647285,43338.04748690019,0.0,47345.6834587117,40243.83093990495,16.47903314147938,16.54098016644633,flat,flat,7456.945144747093,14.680472933273194,8607.244251954777,107.88404433951234,15.0,0.9718900602040783,9.70997283095788,0.8500000000000001,True,-538.5575150125096,False,True,False,0.8119113322882014,True
DHNC0220,Dhanmondi,Commercial,Commercial,36.75972604031296,0.5807873989824072,2.055049455480988,23.18714525601814,0.38595612009737834,LT-E,1200.1722787965045,1020.1464369770288,0.0,180.0258418194757,0,110,17889.794331879122,1983.958417377462,7,,0.0,0,19.14179190533529,19.14179190533529,21.75,79721.8084197174,64255.79133979895,1983.958417377462,15.36,7,4.285714285714286,5143.595480556448,4372.05615847298,85011.28291041439,72567.89672385222,0.0,79005.62658134704,67154.78259414497,16.527598881321367,16.598116330966313,flat,flat,12443.386186562173,14.637334904915056,15466.017079918456,180.02584181947577,15.000000000000005,0.0,0.0,0.85,True,-3462.4497279394873,False,True,False,0.6955578111028589,True
DHNC0221,Dhanmondi,Commercial,Commercial,36.75972604031296,0.5589000280252951,2.829419353198406,28.54300586178374,0.2467620754474981,LT-E,947.5287627256441,805.3994483167976,0.0,142.12931440884665,0,139,17386.27651844149,1566.3102400342325,7,,0.0,0,14.80253886157837,13.72118019715824,19.849999999999998,64403.718924752364,52862.58366795878,1566.3102400342325,15.36,7,4.285714285714286,4060.8375545384747,3451.711921357704,67369.01307959652,57545.03486765704,0.0,62374.46483771097,53018.29511205433,16.58993056846205,16.67144772760241,flat,flat,9823.97821193948,14.58233951020248,11541.135256793583,142.12931440884654,14.999999999999993,1.0813586644201294,7.305224289779882,0.85,True,-5995.988066467777,False,False,False,0.5650421009650493,True
DHNC0222,Dhanmondi,Commercial,Commercial,36.75972604031296,0.6322130225419605,2.1727364585216584,26.615730072782977,0.2934694288160982,LT-E,162.51640011538774,138.13894009807956,0.0,24.377460017308152,0,146,2780.673838631714,268.6495593744164,7,,0.0,0,2.1336408667060462,2.1336408667060462,2.1500000000000004,10757.364035182267,8797.708319560565,268.6495593744164,15.36,7,4.285714285714286,696.498857637376,592.0240289917696,11436.3085759756,9751.33853957926,0.0,10698.222453310094,9093.48908531358,16.419709021159342,16.471187083716874,flat,flat,1684.9700363963402,14.733513224153278,1959.6557156217023,24.37746001730818,15.000000000000012,0.0,0.0,0.8500000000000001,True,-827.0542428609572,False,True,False,0.6059574528257019,True
DHNC0223,Dhanmondi,Commercial,Commercial,36.75972604031296,0.541191106590681,1.80178742632775,25.944636977001533,0.2858198224790632,LT-E,1069.4455518175312,909.0287190449015,0.0,160.4168327726297,0,168,17836.95639122674,1767.8540618903312,7,,0.0,0,12.258576546472906,12.258576546472906,13.85,70580.46970121797,57515.28110487867,1767.8540618903312,15.36,7,4.285714285714286,4583.3380792179905,3895.837367335292,75228.90154162775,64140.89006038359,0.0,70400.07289678833,59840.06196227008,16.413561522492646,16.463954732344284,flat,flat,11088.011481244168,14.739031481283348,13065.1885963393,160.41683277262962,14.999999999999995,0.0,0.0,0.85,True,-4981.090848092241,False,False,False,0.621631361205654,True
DHNC0224,Dhanmondi,Commercial,Commercial,36.75972604031296,0.49540835928590315,2.3471349593404414,20.136337286721055,0.3029088882884094,LT-E,1727.6384861982858,1468.492713268543,0.0,259.14577292974286,0,159,22363.914386319986,2855.835463095971,7,,0.0,0,16.51163558458755,16.51163558458755,17.549999999999997,112904.8924223709,91737.43279871816,2855.835463095971,15.36,7,4.285714285714286,7404.164940849796,6293.540199722327,121072.84716602552,103160.69134112168,0.0,113727.97349145287,96668.77746773494,16.351992173762902,16.39152020442694,flat,flat,17912.155824903835,14.794527628759853,21167.459623652743,259.14577292974286,14.999999999999998,0.0,0.0,0.85,True,-1595.9230983201778,False,False,False,0.8009400999970161,True
