date,qoe_tk_per_kwh,c7_binding,ir_tk_per_kwh,ir_binding,consumer,substation,slot,action,value,private_tk_per_kwh,system_tk_per_kwh,discomfort_tk_per_kwh,margin,pi_i_t,pi_off,kappa,price_tau_tk_per_kwh,price_off_mean_tk_per_kwh,energy_kwh,clock,lambda_h,y_max_h,at_cap,lambda_star
2026-06-14,0.0,False,-0.0,False,DHNC0028,Dhanmondi,27,curtail,0.3835220657433097,10.75639610444501,48.50989760140264,6.4310310707194285,52.835262635128224,49.3,,0.9839735821785526,17.35,,28.97108931278741,13:30,0.61996519333977,0.3835220657433097,True,-0.9216702438433817
2026-06-14,0.0,False,-0.0,False,DHNC0028,Dhanmondi,28,curtail,0.3835220657433097,10.75639610444501,48.50989760140264,6.4310310707194285,52.835262635128224,49.3,,0.9839735821785526,17.35,,318.9724910301789,14:00,0.61996519333977,0.3835220657433097,True,-0.9216702438433817
2026-06-14,0.0,False,-0.0,False,DHNC0045,Dhanmondi,24,curtail,0.4033189634141048,6.705950671099397,48.50989760140263,4.868323533304596,50.347524739197425,49.29999999999998,,0.9839735821785526,9.62,,29.074528601526147,12:00,0.6970842693450517,0.4033189634141048,True,-1.2626081680487231
2026-06-14,0.0,False,-0.0,False,DHNC0045,Dhanmondi,25,curtail,0.4033189634141048,6.705950671099397,59.03841493071315,4.868323533304596,60.87604206850795,60.0,,0.9839735821785526,9.62,,122.78932816252393,12:30,0.6970842693450517,0.4033189634141048,True,-1.6724129378779702
2026-06-14,0.0,False,-0.0,False,DHNC0045,Dhanmondi,26,curtail,0.4033189634141048,6.705950671099397,48.50989760140264,4.868323533304596,50.34752473919744,49.3,,0.9839735821785526,9.62,,106.90716108659134,13:00,0.6970842693450517,0.4033189634141048,True,-1.2626081680487238
2026-06-14,0.0,False,-0.0,False,DHNC0045,Dhanmondi,27,curtail,0.4033189634141048,6.705950671099397,48.50989760140264,4.868323533304596,50.34752473919744,49.3,,0.9839735821785526,9.62,,12.7611563492047,13:30,0.6970842693450517,0.4033189634141048,True,-1.2626081680487238
2026-06-14,0.0,False,-0.0,False,DHNC0045,Dhanmondi,28,curtail,0.4033189634141048,6.705950671099397,48.50989760140264,4.868323533304596,50.34752473919744,49.3,,0.9839735821785526,9.62,,107.152592065937,14:00,0.6970842693450517,0.4033189634141048,True,-1.2626081680487238
2026-06-14,0.0,False,-0.0,False,DHNC0051,Dhanmondi,24,curtail,0.34557135171563014,10.598944293401006,48.50989760140263,6.868372253880975,52.240469640922655,49.29999999999998,,0.9839735821785526,17.35,,18.585527836477734,12:00,0.6108901610029398,0.34557135171563014,True,-0.8816307282807142
2026-06-14,0.0,False,-0.0,False,DHNC0051,Dhanmondi,25,curtail,0.34557135171563014,10.598944293401006,59.03841493071315,6.868372253880975,62.768986970233186,60.0,,0.9839735821785526,17.35,,18.651231686367293,12:30,0.6108901610029398,0.34557135171563014,True,-1.1824326191364445
2026-06-14,0.0,False,-0.0,False,DHNC0051,Dhanmondi,26,curtail,0.34557135171563014,10.598944293401006,48.50989760140264,6.868372253880975,52.24046964092267,49.3,,0.9839735821785526,17.35,,292.73943941611,13:00,0.6108901610029398,0.34557135171563014,True,-0.8816307282807146
2026-06-14,0.0,False,-0.0,False,DHNC0051,Dhanmondi,27,curtail,0.34557135171563014,10.598944293401006,48.50989760140264,6.868372253880975,52.24046964092267,49.3,,0.9839735821785526,17.35,,8.92138477494218,13:30,0.6108901610029398,0.34557135171563014,True,-0.8816307282807146
2026-06-14,0.0,False,-0.0,False,DHNC0051,Dhanmondi,28,curtail,0.34557135171563014,10.598944293401006,48.50989760140264,6.868372253880975,52.24046964092267,49.3,,0.9839735821785526,17.35,,302.312097647419,14:00,0.6108901610029398,0.34557135171563014,True,-0.8816307282807146
2026-06-14,0.0,False,0.0,False,DHNC0054,Dhanmondi,24,shift,1.0,1.1623934506646947e-15,27.487994232131364,0.9323179046988003,26.555676327432565,49.29999999999998,21.364296511627902,0.9839735821785526,15.01,15.009999999999998,194.56545513401093,12:00,,,,
2026-06-14,0.0,False,-0.0,False,DHNC0054,Dhanmondi,25,curtail,0.3781775349548564,9.822083777023009,59.03841493071315,4.939816471317113,63.92068223641904,60.0,,0.9839735821785526,15.01,,199.4675030300828,12:30,0.654369338908928,0.3781775349548564,True,-1.5270614240902651
2026-06-14,0.0,False,-0.0,False,DHNC0054,Dhanmondi,28,curtail,0.3781775349548564,9.822083777023009,48.50989760140264,4.939816471317113,53.39216490710854,49.3,,0.9839735821785526,15.01,,197.4728170291413,14:00,0.654369338908928,0.3781775349548564,True,-1.1677531253149058
2026-06-14,0.0,False,0.0,False,DHNC0061,Dhanmondi,26,shift,1.0,1.3090021949397803e-15,27.487994232131378,0.4470540165489613,27.040940215582417,49.3,21.364296511627902,0.9839735821785526,15.01,15.009999999999998,134.44643139870092,13:00,,,,
2026-06-14,0.0,False,-0.0,False,DHNC0061,Dhanmondi,24,curtail,0.36820080051322784,11.060909897292865,48.50989760140263,4.737900537106466,54.83290696158903,49.29999999999998,,0.9839735821785526,15.01,,24.61260448422092,12:00,0.7369027246697445,0.36820080051322784,True,-0.9237861166320372
2026-06-14,0.0,False,-0.0,False,DHNC0061,Dhanmondi,25,curtail,0.36820080051322784,11.060909897292865,59.03841493071315,4.737900537106466,65.36142429089955,60.0,,0.9839735821785526,15.01,,24.699615350129633,12:30,0.7369027246697445,0.36820080051322784,True,-1.242656521523876
2026-06-14,0.0,False,-0.0,False,DHNC0061,Dhanmondi,27,curtail,0.36820080051322784,11.060909897292865,48.50989760140264,4.737900537106466,54.832906961589046,49.3,,0.9839735821785526,15.01,,121.78644777252563,13:30,0.7369027246697445,0.36820080051322784,True,-0.9237861166320377
2026-06-14,0.0,False,-0.0,False,DHNC0061,Dhanmondi,28,curtail,0.36820080051322784,11.060909897292865,48.50989760140264,4.737900537106466,54.832906961589046,49.3,,0.9839735821785526,15.01,,24.787335859192833,14:00,0.7369027246697445,0.36820080051322784,True,-0.9237861166320377
2026-06-14,0.0,False,0.0,False,DHNC0064,Dhanmondi,26,shift,1.0,1.228341572380956e-15,27.487994232131378,0.8577108770129437,26.630283355118433,49.3,21.364296511627902,0.9839735821785526,15.01,15.009999999999998,149.81975406861199,13:00,,,,
2026-06-14,0.0,False,-0.0,False,DHNC0064,Dhanmondi,25,curtail,0.3348758144912507,10.379337412669377,59.03841493071315,8.111036832759527,61.30671551062301,60.0,,0.9839735821785526,15.01,,125.37680024518231,12:30,0.6914948309573203,0.3348758144912507,True,-0.7928784860144283
2026-06-14,0.0,False,-0.0,False,DHNC0064,Dhanmondi,26,curtail,0.3348758144912507,10.379337412669377,48.50989760140264,8.111036832759527,50.77819818131249,49.3,,0.9839735821785526,15.01,,14.900790614669777,13:00,0.6914948309573203,0.3348758144912507,True,-0.5379594276252185
2026-06-14,0.0,False,-0.0,False,DHNC0064,Dhanmondi,28,curtail,0.3348758144912507,10.379337412669377,48.50989760140264,8.111036832759527,50.77819818131249,49.3,,0.9839735821785526,15.01,,20.097345257825495,14:00,0.6914948309573203,0.3348758144912507,True,-0.5379594276252185
2026-06-14,0.0,False,37.34044320261086,True,DHNC0075,Dhanmondi,25,shift,0.4540708169334488,1.0427116190783555e-15,38.016511561441895,0.6760683588309641,7.4495964952348e-14,60.0,21.364296511627902,0.9839735821785526,15.01,15.009999999999998,138.2402536134693,12:30,,,,
2026-06-14,0.0,False,-16.090177157523904,True,DHNC0075,Dhanmondi,24,curtail,0.40556805424510706,8.810786805454235,48.50989760140263,8.51946568735283,64.89139587702793,49.29999999999998,,0.9839735821785526,15.01,,265.5043452597095,12:00,0.586994457392021,0.40556805424510706,True,-0.7823657942244995
2026-06-14,0.0,False,-16.090177157523954,True,DHNC0075,Dhanmondi,25,curtail,0.40556805424510706,8.810786805454235,59.03841493071315,8.51946568735283,75.4199132063385,60.0,,0.9839735821785526,15.01,,27.79496863533987,12:30,0.586994457392021,0.40556805424510706,True,-1.0777955707241484
2026-06-14,0.0,False,-16.090177157523982,True,DHNC0075,Dhanmondi,27,curtail,0.40556805424510706,8.810786805454235,48.50989760140264,8.51946568735283,64.89139587702803,49.3,,0.9839735821785526,15.01,,13.757288477389213,13:30,0.586994457392021,0.40556805424510706,True,-0.7823657942244999
2026-06-14,0.0,False,-16.090177157523982,True,DHNC0075,Dhanmondi,28,curtail,0.40556805424510706,8.810786805454235,48.50989760140264,8.51946568735283,64.89139587702803,49.3,,0.9839735821785526,15.01,,13.757288477389213,14:00,0.586994457392021,0.40556805424510706,True,-0.7823657942244999
2026-06-14,0.0,False,0.0,False,DHNC0079,Dhanmondi,25,shift,1.0,0.0,38.016511561441895,0.4850990217419842,37.53141253969991,60.0,21.364296511627902,0.9839735821785526,9.62,9.62,117.61694251901974,12:30,,,,
2026-06-14,0.0,False,-0.0,False,DHNC0079,Dhanmondi,24,curtail,0.26414028414178736,7.272581434807476,48.50989760140263,3.2262964940434613,52.556182542166646,49.29999999999998,,0.9839735821785526,9.62,,69.3117935622691,12:00,0.7559855961338333,0.26414028414178736,True,-1.544897282917781
2026-06-14,0.0,False,-0.0,False,DHNC0079,Dhanmondi,26,curtail,0.26414028414178736,7.272581434807476,48.50989760140264,3.2262964940434613,52.55618254216666,49.3,,0.9839735821785526,9.62,,9.322612208667843,13:00,0.7559855961338333,0.26414028414178736,True,-1.5448972829177816
2026-06-14,0.0,False,-0.0,False,DHNC0079,Dhanmondi,27,curtail,0.26414028414178736,7.272581434807476,48.50989760140264,3.2262964940434613,52.55618254216666,49.3,,0.9839735821785526,9.62,,5.272576952690319,13:30,0.7559855961338333,0.26414028414178736,True,-1.5448972829177816
2026-06-14,0.0,False,-0.0,False,DHNC0079,Dhanmondi,28,curtail,0.26414028414178736,7.272581434807476,48.50989760140264,3.2262964940434613,52.55618254216666,49.3,,0.9839735821785526,9.62,,9.333652343081566,14:00,0.7559855961338333,0.26414028414178736,True,-1.5448972829177816
2026-06-14,0.0,False,0.0,False,DHNC0084,Dhanmondi,27,shift,1.0,0.0,27.487994232131378,0.6534414734683253,26.83455275866305,49.3,21.364296511627902,0.9839735821785526,9.62,9.62,128.92387714792065,13:30,,,,
2026-06-14,0.0,False,-0.0,False,DHNC0084,Dhanmondi,24,curtail,0.431860687729734,7.05308635545634,48.50989760140263,4.355277048451123,51.20770690840785,49.29999999999998,,0.9839735821785526,9.62,,33.21863944800356,12:00,0.7331690598187465,0.431860687729734,True,-1.240743706370175
2026-06-14,0.0,False,-0.0,False,DHNC0084,Dhanmondi,26,curtail,0.431860687729734,7.05308635545634,48.50989760140264,4.355277048451123,51.207706908407864,49.3,,0.9839735821785526,9.62,,50.54224951604754,13:00,0.7331690598187465,0.431860687729734,True,-1.2407437063701756
2026-06-14,0.0,False,26.839520470890665,True,DHNC0085,Dhanmondi,27,shift,0.5178854507451294,0.0,27.487994232131378,0.6484737612407337,-2.142730437526552e-14,49.3,21.364296511627902,0.9839735821785526,9.62,9.62,46.51659796273242,13:30,,,,
2026-06-14,0.0,False,-7.056381438141973,True,DHNC0085,Dhanmondi,24,curtail,0.36727078265988844,6.4801290915581715,48.50989760140263,6.309638779821638,55.73676935128113,49.29999999999998,,0.9839735821785526,9.62,,13.121218480888897,12:00,0.6736100926775647,0.36727078265988844,True,-1.0078303019625907
2026-06-14,0.0,False,-7.056381438141957,True,DHNC0085,Dhanmondi,26,curtail,0.36727078265988844,6.4801290915581715,48.50989760140264,6.309638779821638,55.736769351281126,49.3,,0.9839735821785526,9.62,,137.37970463713245,13:00,0.6736100926775647,0.36727078265988844,True,-1.0078303019625912
2026-06-14,0.0,False,-7.056381438142005,True,DHNC0085,Dhanmondi,27,curtail,0.36727078265988844,6.4801290915581715,48.50989760140264,6.309638779821638,55.736769351281175,49.3,,0.9839735821785526,9.62,,13.214369473825968,13:30,0.6736100926775647,0.36727078265988844,True,-1.0078303019625912
2026-06-14,0.0,False,-7.056381438142005,True,DHNC0085,Dhanmondi,28,curtail,0.36727078265988844,6.4801290915581715,48.50989760140264,6.309638779821638,55.736769351281175,49.3,,0.9839735821785526,9.62,,13.214369473825968,14:00,0.6736100926775647,0.36727078265988844,True,-1.0078303019625912
2026-06-14,0.0,False,-0.0,False,DHNC0086,Dhanmondi,24,curtail,0.4581621263660644,9.35206370609259,48.50989760140263,7.562096352590601,50.29986495490462,49.29999999999998,,0.9839735821785526,15.01,,231.01268981117974,12:00,0.6230555433772546,0.4581621263660644,True,-0.8111508440514917
2026-06-14,0.0,False,-0.0,False,DHNC0086,Dhanmondi,25,curtail,0.4581621263660644,9.35206370609259,59.03841493071315,7.562096352590601,60.82838228421514,60.0,,0.9839735821785526,15.01,,40.28680753479349,12:30,0.6230555433772546,0.4581621263660644,True,-1.1113517852943575
2026-06-14,0.0,False,-0.0,False,DHNC0086,Dhanmondi,27,curtail,0.4581621263660644,9.35206370609259,48.50989760140264,7.562096352590601,50.299864954904635,49.3,,0.9839735821785526,15.01,,28.36827797735171,13:30,0.6230555433772546,0.4581621263660644,True,-0.8111508440514922
2026-06-14,0.0,False,-0.0,False,DHNC0086,Dhanmondi,28,curtail,0.4581621263660644,9.35206370609259,48.50989760140264,7.562096352590601,50.299864954904635,49.3,,0.9839735821785526,15.01,,222.02448749998723,14:00,0.6230555433772546,0.4581621263660644,True,-0.8111508440514922
2026-06-14,0.0,False,26.77528507130292,True,DHNC0099,Dhanmondi,27,shift,0.20864005117085363,0.0,27.487994232131378,0.7127091608284538,2.7755575615628914e-15,49.3,21.364296511627902,0.9839735821785526,9.62,9.62,30.69450836900167,13:30,,,,
2026-06-14,0.0,False,-3.659199189075031,True,DHNC0099,Dhanmondi,25,curtail,0.30305133565418113,6.225006407187163,59.03841493071315,6.127605211405126,62.79501531557021,60.0,,0.9839735821785526,9.62,,24.653568491333882,12:30,0.6470900631171688,0.30305133565418113,True,-1.544498343135134
2026-06-14,0.0,False,-3.6591991890750255,True,DHNC0099,Dhanmondi,26,curtail,0.30305133565418113,6.225006407187163,48.50989760140264,6.127605211405126,52.26649798625971,49.3,,0.9839735821785526,9.62,,87.15996953242848,13:00,0.6470900631171688,0.30305133565418113,True,-1.1543088095268337
2026-06-14,0.0,False,-3.659199189075033,True,DHNC0099,Dhanmondi,27,curtail,0.30305133565418113,6.225006407187163,48.50989760140264,6.127605211405126,52.266497986259715,49.3,,0.9839735821785526,9.62,,7.566544737868176,13:30,0.6470900631171688,0.30305133565418113,True,-1.1543088095268337
2026-06-14,0.0,False,-3.6591991890750455,True,DHNC0099,Dhanmondi,28,curtail,0.30305133565418113,6.225006407187163,48.50989760140264,6.127605211405126,52.26649798625973,49.3,,0.9839735821785526,9.62,,105.2193908492224,14:00,0.6470900631171688,0.30305133565418113,True,-1.1543088095268337
2026-06-14,0.0,False,-0.0,False,DHNC0113,Dhanmondi,24,curtail,0.4323949456730005,9.677426873998481,48.50989760140263,7.534659812638832,50.65266466276228,49.29999999999998,,0.9839735821785526,15.01,,315.8217547479048,12:00,0.6447319702863745,0.4323949456730005,True,-0.7538027776503528
2026-06-14,0.0,False,-0.0,False,DHNC0113,Dhanmondi,27,curtail,0.4323949456730005,9.677426873998481,48.50989760140264,7.534659812638832,50.65266466276229,49.3,,0.9839735821785526,15.01,,7.840143084288696,13:30,0.6447319702863745,0.4323949456730005,True,-0.7538027776503531
2026-06-14,0.0,False,-0.0,False,DHNC0113,Dhanmondi,28,curtail,0.4323949456730005,9.677426873998481,48.50989760140264,7.534659812638832,50.65266466276229,49.3,,0.9839735821785526,15.01,,307.47736803053294,14:00,0.6447319702863745,0.4323949456730005,True,-0.7538027776503531
2026-06-14,0.0,False,-0.0,False,DHNC0119,Dhanmondi,25,curtail,0.4668097643736977,8.900647172986025,59.03841493071315,8.66457269866667,59.274489405032504,60.0,,0.9839735821785526,15.01,,22.728280984070658,12:30,0.5929811574274501,0.4668097643736977,True,-1.0400197690885724
2026-06-14,0.0,False,-0.0,False,DHNC0119,Dhanmondi,26,curtail,0.4668097643736977,8.900647172986025,48.50989760140264,8.66457269866667,48.745972075722,49.3,,0.9839735821785526,15.01,,22.78202111780184,13:00,0.5929811574274501,0.4668097643736977,True,-0.7499611160967115
2026-06-14,0.0,False,-0.0,False,DHNC0119,Dhanmondi,27,curtail,0.4668097643736977,8.900647172986025,48.50989760140264,8.66457269866667,48.745972075722,49.3,,0.9839735821785526,15.01,,223.143461904152,13:30,0.5929811574274501,0.4668097643736977,True,-0.7499611160967115
2026-06-14,0.0,False,-0.0,False,DHNC0122,Dhanmondi,24,curtail,0.36643698001391417,10.82602270035121,48.50989760140263,6.408812456559168,52.92710784519467,49.29999999999998,,0.9839735821785526,17.35,,8.42063505584284,12:00,0.6239782536225481,0.36643698001391417,True,-0.91488102560641
2026-06-14,0.0,False,-0.0,False,DHNC0122,Dhanmondi,25,curtail,0.36643698001391417,10.82602270035121,59.03841493071315,6.408812456559168,63.455625174505194,60.0,,0.9839735821785526,17.35,,336.0068657417979,12:30,0.6239782536225481,0.36643698001391417,True,-1.2209983867915515
2026-06-14,0.0,False,-0.0,False,DHNC0122,Dhanmondi,26,curtail,0.36643698001391417,10.82602270035121,48.50989760140264,6.408812456559168,52.92710784519468,49.3,,0.9839735821785526,17.35,,16.428378915470315,13:00,0.6239782536225481,0.36643698001391417,True,-0.9148810256064105
2026-06-14,0.0,False,-0.0,False,DHNC0122,Dhanmondi,27,curtail,0.36643698001391417,10.82602270035121,48.50989760140264,6.408812456559168,52.92710784519468,49.3,,0.9839735821785526,17.35,,8.42063505584284,13:30,0.6239782536225481,0.36643698001391417,True,-0.9148810256064105
2026-06-14,0.0,False,-0.0,False,DHNC0122,Dhanmondi,28,curtail,0.36643698001391417,10.82602270035121,48.50989760140264,6.408812456559168,52.92710784519468,49.3,,0.9839735821785526,17.35,,338.27049625316624,14:00,0.6239782536225481,0.36643698001391417,True,-0.9148810256064105
2026-06-14,0.0,False,-0.0,False,DHNC0127,Dhanmondi,24,curtail,0.4343907672402399,9.691341896314293,48.50989760140263,5.250638025843197,52.950601471873725,49.29999999999998,,0.9839735821785526,15.01,,8.908669304261295,12:00,0.645659020407348,0.4343907672402399,True,-1.1295365806643523
2026-06-14,0.0,False,-0.0,False,DHNC0127,Dhanmondi,25,curtail,0.4343907672402399,9.691341896314293,59.03841493071315,5.250638025843197,63.47911880118425,60.0,,0.9839735821785526,15.01,,225.4275179478425,12:30,0.645659020407348,0.4343907672402399,True,-1.4825104304274572
2026-06-14,0.0,False,-0.0,False,DHNC0127,Dhanmondi,26,curtail,0.4343907672402399,9.691341896314293,48.50989760140264,5.250638025843197,52.95060147187374,49.3,,0.9839735821785526,15.01,,28.96752916940476,13:00,0.645659020407348,0.4343907672402399,True,-1.1295365806643527
2026-06-14,0.0,False,-0.0,False,DHNC0127,Dhanmondi,28,curtail,0.4343907672402399,9.691341896314293,48.50989760140264,5.250638025843197,52.95060147187374,49.3,,0.9839735821785526,15.01,,29.001833440407935,14:00,0.645659020407348,0.4343907672402399,True,-1.1295365806643527
2026-06-14,0.0,False,0.0,False,DHNC0141,Dhanmondi,27,shift,1.0,1.0816056005842314e-15,27.487994232131378,0.871542237385708,26.61645199474567,49.3,21.364296511627902,0.9839735821785526,15.01,15.009999999999998,120.7596786322812,13:30,,,,
2026-06-14,0.0,False,-0.0,False,DHNC0141,Dhanmondi,24,curtail,0.35632299383632754,9.13943623526154,48.50989760140263,6.911012617695194,50.73832121896898,49.29999999999998,,0.9839735821785526,15.01,,12.836322293465283,12:00,0.6088898224691233,0.35632299383632754,True,-0.9436787516891131
2026-06-14,0.0,False,-0.0,False,DHNC0141,Dhanmondi,25,curtail,0.35632299383632754,9.13943623526154,59.03841493071315,6.911012617695194,61.266838548279495,60.0,,0.9839735821785526,15.01,,167.47235067979452,12:30,0.6088898224691233,0.35632299383632754,True,-1.2658463903743429
2026-06-14,0.0,False,-0.0,False,DHNC0141,Dhanmondi,26,curtail,0.35632299383632754,9.13943623526154,48.50989760140264,6.911012617695194,50.73832121896899,49.3,,0.9839735821785526,15.01,,187.77220327655948,13:00,0.6088898224691233,0.35632299383632754,True,-0.9436787516891135
2026-06-14,0.0,False,-0.0,False,DHNC0141,Dhanmondi,28,curtail,0.35632299383632754,9.13943623526154,48.50989760140264,6.911012617695194,50.73832121896899,49.3,,0.9839735821785526,15.01,,188.8581065335655,14:00,0.6088898224691233,0.35632299383632754,True,-0.9436787516891135
2026-06-14,0.0,False,-0.0,False,DHNC0151,Dhanmondi,24,curtail,0.38178548622700903,8.973010661092571,48.50989760140263,8.444127617428972,49.038780645066225,49.29999999999998,,0.9839735821785526,15.01,,173.70738058172557,12:00,0.5978021759555344,0.38178548622700903,True,-0.7641984852302941
2026-06-14,0.0,False,-0.0,False,DHNC0151,Dhanmondi,25,curtail,0.38178548622700903,8.973010661092571,59.03841493071315,8.444127617428972,59.56729797437674,60.0,,0.9839735821785526,15.01,,17.93782640091058,12:30,0.5978021759555344,0.38178548622700903,True,-1.0566170032928985
