date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,rho_used_tk_per_kwh,rho_current_policy,individual_rationality_on,curtail_scope_used,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-06-14,58097423.69008646,29418418.858907074,28679004.831179388,2050046.386931763,12000.0,0.0,17217889.186357494,0.0,12200529.67254958,1999336.3376195966,9000.0,0.0,16787931.872628417,0.0,11891072.95855097,0.0,0.0,8000.0,6000.0,0.9839735821785526,0.933268070690634,0.9421245421245421,0.9130434782608695,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,0.0,0,736
2026-06-15,58860673.04412724,30237204.21030818,28623468.83381906,2114246.7988284696,0.0,0.0,17738530.64217086,0.0,12498673.56813732,1964037.6655335184,0.0,0.0,16478276.013826221,0.0,12145192.819992838,0.0,0.0,8000.0,6000.0,0.990058262751697,0.8980968995964964,0.9743589743589743,0.8913043478260869,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,2.9103830456733704e-11,0,733
2026-06-16,55181843.81742257,26296718.872374397,28885124.945048176,1660164.5686372593,0.0,0.0,13928780.730866607,0.0,12367938.14150779,2006428.6918712882,0.0,0.0,16833936.72480011,0.0,12051188.220248068,0.0,0.0,8000.0,6000.0,0.7829517956139519,0.9237101266056562,0.7765567765567766,0.9130434782608695,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,1.4551915228366852e-11,0,735
2026-06-17,59958653.179693416,30457080.789427042,29501572.390266374,2133593.431461688,0.0,0.0,17900848.889963564,0.0,12556231.899463477,2062502.0204611525,0.0,0.0,17304391.95166907,0.0,12197180.438597301,0.0,0.0,8000.0,6000.0,0.9950348768872176,0.9396239785823317,0.9772893772893773,0.9347826086956522,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,1.4551915228366852e-11,0,735
2026-06-18,57605320.61659464,29499429.39777144,28105891.218823206,2038110.8718949002,0.0,0.0,17099750.215198215,0.0,12399679.182573225,1912720.3722938034,0.0,0.0,16047723.923545012,0.0,12058167.295278193,0.0,0.0,8000.0,6000.0,0.9610850860145514,0.8800652977744716,0.945054945054945,0.8695652173913043,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,2.9103830456733704e-11,0,733
2026-06-19,51193213.822127305,23964616.793031074,27228597.02909623,1438525.9935688442,0.0,0.0,12069233.086042603,0.0,11895383.706988469,1859381.7392302584,0.0,0.0,15600212.79214187,0.0,11628384.236954363,0.0,0.0,8000.0,6000.0,0.6980437668395768,0.8765893435852959,0.6593406593406593,0.8478260869565217,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,1.4551915228366852e-11,0,736
2026-06-20,57171628.525675334,27593884.69706417,29577743.828611165,1760810.8125994897,0.0,0.0,14773202.71770972,0.0,12820681.97935445,2051802.5753571102,0.0,0.0,17214623.607246157,0.0,12363120.221365009,0.0,0.0,8000.0,6000.0,0.8096573106701263,0.9240403340180752,0.8205128205128205,0.9347826086956522,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,1.4551915228366852e-11,0,734
2026-06-21,59948042.988809474,30916070.021938313,29031972.96687116,2184448.4957564706,0.0,0.0,18327522.87939679,0.0,12588547.142541524,2006224.2603797433,0.0,0.0,16832221.544586048,0.0,12199751.422285113,0.0,0.0,8000.0,6000.0,1.017464726330321,0.9138456698239537,1.0285714285714285,0.9130434782608695,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,1.4551915228366852e-11,0,733
2026-06-22,57572806.43976082,29183892.30579687,28388914.13396395,2016432.6207286941,0.0,0.0,16917869.687913746,0.0,12266022.617883125,1959837.6220812537,0.0,0.0,16443037.649261719,0.0,11945876.48470223,0.0,0.0,8000.0,6000.0,0.957906092564557,0.9074357342586847,0.9282051282051282,0.8913043478260869,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,2.9103830456733704e-11,0,734
2026-06-23,57142458.72298104,27213075.976102453,29929382.74687859,1737553.7130894356,0.0,0.0,14578075.652820366,0.0,12635000.323282087,2107730.970236498,0.0,0.0,17683862.840284217,0.0,12245519.906594373,0.0,0.0,8000.0,6000.0,0.8067327871742036,0.9571121161420331,0.8095238095238095,0.9565217391304348,1.0,1.0,1.0,1.0,200000.0,160000.0,200000.0,160000.0,0.0,True,True,dr_window,1.4551915228366852e-11,0,737
