substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,22327.964415487913,17.490282581100143,63434492.74370754,62956231.917511806,478260.82619573176,0.7539444322949574,0.0,478260.82619573025,739372874.3537774,731900591.2133218,7472283.140455604,1.010624462925623,58.533031144524514,0.0,5791.768682808172,496.90477055158215,0.0,59,2462.9385471493288,9612687.741946697,-2140404.6014912203,0.061913240217425045,0.9949989010179394,0.9209919912101341,0,549827209.281617,731900591.2133218,182073381.93170476
Kalyanpur,30,400,221002.06240130056,24720.126355382854,11.18547315205389,65093121.64351699,64435676.86087615,657444.7826408371,1.0100065353161873,135290.0727787919,657444.7826408322,714351184.0479002,704202419.9651437,10148764.08275652,1.420696753835856,45.92158087795653,0.0,3232.3281343445797,294.536263310156,0.0,88,795.3408386808318,14006183.88280506,-3857419.800048402,0.09757929960218767,0.9929617593721549,0.8992882711860138,0,515893145.8535048,704202419.9651437,188309274.1116389
