n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-14,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-15,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12096,8.267195767195767,0.9230769230769231,7.631257631257632
6250,756,52,52,1.0,0.12096,8.267195767195767,2026-06-16,0.1346153846153846,1.0,0.2692307692307692,1.0,0.16544,6.044487427466151,1.0,6.044487427466151
6250,1034,52,52,1.0,0.16544,6.044487427466151,2026-06-17,0.19230769230769232,1.0,0.5384615384615384,0.7884615384615384,0.12928,6.098867098248286,0.7692307692307693,5.95011424219345
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-18,0.1346153846153846,1.0,0.3269230769230769,1.0,0.11504,8.692628650904034,0.9230769230769231,8.0239649085268
6250,719,52,52,1.0,0.11504,8.692628650904034,2026-06-19,0.1346153846153846,1.0,0.2692307692307692,1.0,0.15952,6.268806419257774,1.0,6.268806419257774
6250,997,52,52,1.0,0.15952,6.268806419257774,2026-06-20,0.19230769230769232,1.0,0.5384615384615384,0.7884615384615384,0.1304,6.0464841906559705,0.7307692307692307,5.604058518168948
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-21,0.1346153846153846,1.0,0.3269230769230769,0.9615384615384616,0.12848,7.48395440176262,1.0,7.783312577833125
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-22,0.1346153846153846,1.0,0.3269230769230769,1.0,0.15808,6.325910931174089,1.0,6.325910931174089
6250,988,52,52,1.0,0.15808,6.325910931174089,2026-06-23,0.19230769230769232,1.0,0.5384615384615384,1.0,0.16496,6.062075654704171,1.0,6.062075654704171
6250,1031,52,52,1.0,0.16496,6.062075654704171,2026-06-24,0.19230769230769232,1.0,0.5384615384615384,0.7884615384615384,0.1304,6.0464841906559705,0.7884615384615384,6.0464841906559705
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-25,0.1346153846153846,1.0,0.3269230769230769,1.0,0.14736,6.7861020629750275,0.9423076923076923,6.394596174726468
6250,921,52,52,1.0,0.14736,6.7861020629750275,2026-06-26,0.19230769230769232,1.0,0.5384615384615384,1.0,0.16912,5.912961210974457,1.0,5.912961210974457
6250,1057,52,52,1.0,0.16912,5.912961210974457,2026-06-27,0.19230769230769232,1.0,0.5384615384615384,1.0,0.16736,5.975143403441682,0.9615384615384616,5.745330195617003
6250,1046,52,52,1.0,0.16736,5.975143403441682,2026-06-28,0.19230769230769232,1.0,0.5384615384615384,1.0,0.16656,6.003842459173871,1.0,6.003842459173871
6250,1041,52,52,1.0,0.16656,6.003842459173871,2026-06-29,0.19230769230769232,1.0,0.5384615384615384,1.0,0.1632,6.127450980392156,1.0,6.127450980392156
6250,1020,52,52,1.0,0.1632,6.127450980392156,2026-06-30,0.19230769230769232,1.0,0.5384615384615384,1.0,0.24336,4.10913872452334,1.0,4.10913872452334
6250,1521,52,52,1.0,0.24336,4.10913872452334,2026-07-01,0.2692307692307692,1.0,0.75,1.0,0.24336,4.10913872452334,1.0,4.10913872452334
6250,1521,52,52,1.0,0.24336,4.10913872452334,2026-07-02,0.2692307692307692,1.0,0.75,0.8846153846153846,0.16208,5.4578935378540505,0.6730769230769231,4.152745083149822
6250,1013,52,52,1.0,0.16208,6.169792694965449,2026-07-03,0.19230769230769232,1.0,0.5384615384615384,1.0,0.1632,6.127450980392156,1.0,6.127450980392156
6250,1020,52,52,1.0,0.1632,6.127450980392156,2026-07-04,0.19230769230769232,1.0,0.5384615384615384,1.0,0.24192,4.133597883597884,1.0,4.133597883597884
6250,1512,52,52,1.0,0.24192,4.133597883597884,2026-07-05,0.2692307692307692,1.0,0.7307692307692307,1.0,0.24192,4.133597883597884,1.0,4.133597883597884
6250,1512,52,52,1.0,0.24192,4.133597883597884,2026-07-06,0.2692307692307692,1.0,0.7307692307692307,1.0,0.24336,4.10913872452334,1.0,4.10913872452334
6250,1521,52,52,1.0,0.24336,4.10913872452334,2026-07-07,0.2692307692307692,1.0,0.75,0.8269230769230769,0.2072,3.990941490941491,0.8269230769230769,3.990941490941491
6250,1295,52,52,1.0,0.2072,4.826254826254826,2026-07-08,0.21153846153846154,1.0,0.75,1.0,0.2072,4.826254826254826,1.0,4.826254826254826
6250,1295,52,52,1.0,0.2072,4.826254826254826,2026-07-09,0.21153846153846154,1.0,0.75,0.46153846153846156,0.12768,3.614806246385194,0.5769230769230769,4.518507807981492
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-10,0.1346153846153846,1.0,0.3269230769230769,1.0,0.2072,4.826254826254826,1.0,4.826254826254826
6250,1295,52,52,1.0,0.2072,4.826254826254826,2026-07-11,0.21153846153846154,1.0,0.75,1.0,0.2072,4.826254826254826,1.0,4.826254826254826
6250,1295,52,52,1.0,0.2072,4.826254826254826,2026-07-12,0.21153846153846154,1.0,0.75,1.0,0.2072,4.826254826254826,1.0,4.826254826254826
6250,1295,52,52,1.0,0.2072,4.826254826254826,2026-07-13,0.21153846153846154,1.0,0.75,,,,,
