n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-14,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-15,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12096,8.267195767195767,0.9230769230769231,7.631257631257632
6250,756,52,52,1.0,0.12096,8.267195767195767,2026-06-16,0.1346153846153846,1.0,0.2692307692307692,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-17,0.1346153846153846,1.0,0.28846153846153844,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-18,0.1346153846153846,1.0,0.3269230769230769,1.0,0.11504,8.692628650904034,0.9230769230769231,8.0239649085268
6250,719,52,52,1.0,0.11504,8.692628650904034,2026-06-19,0.1346153846153846,1.0,0.2692307692307692,1.0,0.12528,7.982120051085568,1.0,7.982120051085568
6250,783,52,52,1.0,0.12528,7.982120051085568,2026-06-20,0.1346153846153846,1.0,0.28846153846153844,1.0,0.1304,7.668711656441719,1.0,7.668711656441719
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-21,0.1346153846153846,1.0,0.3269230769230769,0.9615384615384616,0.12848,7.48395440176262,1.0,7.783312577833125
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-22,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12352,8.095854922279793,1.0,8.095854922279793
6250,772,52,52,1.0,0.12352,8.095854922279793,2026-06-23,0.1346153846153846,1.0,0.28846153846153844,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-24,0.1346153846153846,1.0,0.28846153846153844,1.0,0.1304,7.668711656441719,1.0,7.668711656441719
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-25,0.1346153846153846,1.0,0.3269230769230769,1.0,0.11744,8.514986376021799,0.9423076923076923,8.02373716202054
6250,734,52,52,1.0,0.11744,8.514986376021799,2026-06-26,0.1346153846153846,1.0,0.28846153846153844,1.0,0.1328,7.53012048192771,1.0,7.53012048192771
6250,830,52,52,1.0,0.1328,7.53012048192771,2026-06-27,0.1346153846153846,1.0,0.28846153846153844,1.0,0.1312,7.621951219512194,1.0,7.621951219512194
6250,820,52,52,1.0,0.1312,7.621951219512194,2026-06-28,0.1346153846153846,1.0,0.28846153846153844,1.0,0.1304,7.668711656441719,1.0,7.668711656441719
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-29,0.1346153846153846,1.0,0.28846153846153844,1.0,0.12704,7.871536523929472,0.9807692307692307,7.720160821546212
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-06-30,0.1346153846153846,1.0,0.28846153846153844,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-01,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-02,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-03,0.1346153846153846,1.0,0.28846153846153844,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-04,0.1346153846153846,1.0,0.28846153846153844,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-05,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-06,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-07,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12704,7.871536523929472,1.0,7.871536523929472
6250,794,52,52,1.0,0.12704,7.871536523929472,2026-07-08,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-09,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-10,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-11,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-12,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-13,0.1346153846153846,1.0,0.3269230769230769,,,,,
