n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-14,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-15,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12096,8.267195767195767,0.9230769230769231,7.631257631257632
6250,756,52,52,1.0,0.12096,8.267195767195767,2026-06-16,0.1346153846153846,1.0,0.2692307692307692,1.0,0.1376,7.267441860465116,1.0,7.267441860465116
6250,860,52,52,1.0,0.1376,7.267441860465116,2026-06-17,0.15384615384615385,1.0,0.3269230769230769,0.8653846153846154,0.12928,6.693878522467632,0.8653846153846154,6.693878522467632
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-18,0.1346153846153846,1.0,0.3269230769230769,1.0,0.11504,8.692628650904034,0.9230769230769231,8.0239649085268
6250,719,52,52,1.0,0.11504,8.692628650904034,2026-06-19,0.1346153846153846,1.0,0.2692307692307692,1.0,0.1336,7.485029940119761,1.0,7.485029940119761
6250,835,52,52,1.0,0.1336,7.485029940119761,2026-06-20,0.15384615384615385,1.0,0.3269230769230769,0.8653846153846154,0.1304,6.636385087305333,0.9038461538461539,6.931335535630015
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-21,0.1346153846153846,1.0,0.3269230769230769,0.9615384615384616,0.12848,7.48395440176262,1.0,7.783312577833125
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-22,0.1346153846153846,1.0,0.3269230769230769,1.0,0.1312,7.621951219512194,1.0,7.621951219512194
6250,820,52,52,1.0,0.1312,7.621951219512194,2026-06-23,0.15384615384615385,1.0,0.3269230769230769,1.0,0.1376,7.267441860465116,0.9807692307692307,7.1276833631484795
6250,860,52,52,1.0,0.1376,7.267441860465116,2026-06-24,0.15384615384615385,1.0,0.3269230769230769,0.8653846153846154,0.1304,6.636385087305333,0.8653846153846154,6.636385087305333
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-25,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12528,7.982120051085568,0.9423076923076923,7.521613125061401
6250,783,52,52,1.0,0.12528,7.982120051085568,2026-06-26,0.15384615384615385,1.0,0.3269230769230769,1.0,0.14256,7.014590347923682,1.0,7.014590347923682
6250,891,52,52,1.0,0.14256,7.014590347923682,2026-06-27,0.15384615384615385,1.0,0.34615384615384615,1.0,0.14096,7.094211123723042,1.0,7.094211123723042
6250,881,52,52,1.0,0.14096,7.094211123723042,2026-06-28,0.15384615384615385,1.0,0.34615384615384615,1.0,0.13872,7.20876585928489,0.9807692307692307,7.070135746606334
6250,867,52,52,1.0,0.13872,7.20876585928489,2026-06-29,0.15384615384615385,1.0,0.3269230769230769,1.0,0.13536,7.387706855791961,0.9807692307692307,7.245635570103654
6250,846,52,52,1.0,0.13536,7.387706855791961,2026-06-30,0.15384615384615385,1.0,0.3269230769230769,1.0,0.17088,5.8520599250936325,1.0,5.8520599250936325
6250,1068,52,52,1.0,0.17088,5.8520599250936325,2026-07-01,0.19230769230769232,1.0,0.5,1.0,0.17088,5.8520599250936325,1.0,5.8520599250936325
6250,1068,52,52,1.0,0.17088,5.8520599250936325,2026-07-02,0.19230769230769232,1.0,0.5,0.9423076923076923,0.13536,6.96149299872704,0.7884615384615384,5.824922713220585
6250,846,52,52,1.0,0.13536,7.387706855791961,2026-07-03,0.15384615384615385,1.0,0.3269230769230769,1.0,0.13536,7.387706855791961,1.0,7.387706855791961
6250,846,52,52,1.0,0.13536,7.387706855791961,2026-07-04,0.15384615384615385,1.0,0.3269230769230769,1.0,0.17088,5.8520599250936325,1.0,5.8520599250936325
6250,1068,52,52,1.0,0.17088,5.8520599250936325,2026-07-05,0.19230769230769232,1.0,0.5,1.0,0.17088,5.8520599250936325,1.0,5.8520599250936325
6250,1068,52,52,1.0,0.17088,5.8520599250936325,2026-07-06,0.19230769230769232,1.0,0.5,1.0,0.17088,5.8520599250936325,1.0,5.8520599250936325
6250,1068,52,52,1.0,0.17088,5.8520599250936325,2026-07-07,0.19230769230769232,1.0,0.5,0.9038461538461539,0.16256,5.560077225923682,0.9230769230769231,5.678376741368868
6250,1016,52,52,1.0,0.16256,6.151574803149606,2026-07-08,0.17307692307692307,1.0,0.5,1.0,0.16256,6.151574803149606,1.0,6.151574803149606
6250,1016,52,52,1.0,0.16256,6.151574803149606,2026-07-09,0.17307692307692307,1.0,0.5,0.5769230769230769,0.12768,4.518507807981492,0.8076923076923077,6.32591093117409
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-10,0.1346153846153846,1.0,0.3269230769230769,1.0,0.16256,6.151574803149606,1.0,6.151574803149606
6250,1016,52,52,1.0,0.16256,6.151574803149606,2026-07-11,0.17307692307692307,1.0,0.5,1.0,0.16256,6.151574803149606,1.0,6.151574803149606
6250,1016,52,52,1.0,0.16256,6.151574803149606,2026-07-12,0.17307692307692307,1.0,0.5,1.0,0.16256,6.151574803149606,1.0,6.151574803149606
6250,1016,52,52,1.0,0.16256,6.151574803149606,2026-07-13,0.17307692307692307,1.0,0.5,,,,,
