substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,60783.243823067256,47.61366020110278,63434492.74370754,62655677.27660799,778815.4670995474,1.2277476076717,153933.1091649489,778815.4670995465,739372874.3537774,727661932.9071265,11710941.446650863,1.5839019597366748,91.73593767041363,-0.02134707209171438,5791.768682808172,496.90477055158215,6697018.446899874,178,45708.87890420946,16700420.80606269,1707539.087487983,-0.013188257191504934,0.9902858832969964,0.9174341271923494,0,548669208.7670828,727661932.9071265,178992724.14004374
Kalyanpur,30,400,221002.06240130056,56362.04888420513,25.502951543439284,65093121.64351699,64053196.71342044,1039924.9300965443,1.597595727228603,540782.9050938527,1039924.9300965392,714351184.0479002,699479238.3940445,14871945.653855681,2.08188157113189,67.29324374743103,-1.1180092263969073,3232.3281343445797,294.536263310156,11024121.374018889,142,42136.386796238025,23512287.3025812,2383779.725293344,0.07360773578046864,0.987534804524164,0.8885659780957809,0,475463779.0769114,699479238.3940445,224015459.31713313
