date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,rho_used_tk_per_kwh,rho_current_policy,individual_rationality_on,curtail_scope_used,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-06-14,63792137.72736457,30276844.670073774,33515293.0572908,2075840.2588819605,60739.98584165196,34799.961856531285,17838009.388419177,257052.75498367153,12181782.526670925,1855112.4021535683,52189.805508779325,0.0,15642677.762331607,6006325.132697703,11866290.16226149,0.0,0.009285989136148174,7999.999999999998,6000.000000000002,0.9839735821785526,0.933268070690634,0.9421245421245421,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,702
2026-06-15,65185187.4379158,31260810.981575266,33924376.45634054,2104562.599355181,76632.37676370429,9306.232523794919,17860637.98271158,922186.2742849538,12477986.724578733,1840937.7881995009,54276.028974822,0.0,15526882.086456047,6277683.4338782225,12119810.93600627,0.0,0.0024466341828996113,7999.999999999995,5999.999999999999,0.990058262751697,0.8980968995964964,0.9743589743589743,0.8913043478260869,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,701
2026-06-16,57711329.32027598,28485623.379147388,29225705.941128593,1780340.4113218123,3287.2511194298136,126092.52647765577,16139865.92920688,0.0,12345757.44994051,1849036.5627179365,86934.5214973036,0.0,15643818.543449443,1556544.5808342407,12025342.81684491,0.0,0.032153263100580955,8000.0,6000.000000000001,0.7829517956139519,0.9237101266056562,0.7765567765567766,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,693
2026-06-17,68176230.43453074,31972419.889034703,36203810.54549603,2129884.080710006,74735.13678229338,21048.45282872187,18181790.44420325,1255010.0408324003,12535619.403999051,1884433.9644221088,60579.7487975186,0.0,15901270.584697772,8226642.896764206,12075897.064034056,0.0,0.005631049294464704,7999.999999999998,6000.0,0.9950348768872176,0.9396239785823317,0.9772893772893773,0.9347826086956522,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,663
2026-06-18,61272744.36034256,30340328.3954074,30932415.964935157,2060295.0042020413,84098.64732014993,28495.610264653005,17682731.353749555,278580.8849520909,12379016.156705756,1815963.0576273934,52149.271254015875,0.0,15314153.960374855,3585160.595869868,12033101.408690434,0.0,0.007379122969664916,8000.000000000003,5999.999999999998,0.9610850860145514,0.8800652977744716,0.945054945054945,0.8695652173913043,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,701
2026-06-19,51676950.225367114,24866970.076964036,26809980.148403082,1487534.7326073674,2.7284841053187847e-12,53875.773067292146,12992236.25071509,0.0,11874733.826248944,1797262.2288855198,54901.79180186031,0.0,15161382.788052302,44071.270094798325,11604526.090255981,0.0,0.013904212618489807,8000.0,6000.000000000005,0.6980437668395768,0.8765893435852959,0.6593406593406593,0.8478260869565217,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,694
2026-06-20,60033303.06780726,30061566.47331824,29971736.594489016,1894599.5610458157,28424.09943260336,139549.15145816928,17264043.40517591,0.0,12797523.06814233,1863686.3888694276,95193.096636272,0.0,15779118.447568906,1956590.7274779323,12236027.419442175,0.0,0.035099950646420186,8000.0,6000.000000000003,0.8096573106701263,0.9240403340180752,0.8205128205128205,0.9347826086956522,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,656
2026-06-21,70768052.93453988,34513407.89088174,36254645.043658145,2125350.344975681,69873.19631534582,10969.391267186842,18040708.405857258,3906095.203592953,12566604.281431528,1844008.2635082859,58267.34513603128,0.0,15558630.348538566,8521745.015240772,12174269.679878809,0.0,0.002924890354294922,8000.000000000003,6000.000000000001,1.017464726330321,0.9138456698239537,1.0285714285714285,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,700
2026-06-22,61606730.923329175,30235370.39102813,31371360.53230105,2057925.0989464142,84404.09337949171,45982.25814870934,17829429.172642395,159056.63195041846,12246884.586435314,1840068.4094345504,54479.65895451176,0.0,15519893.443587648,3930402.0383359483,11921065.050377455,0.0,0.01201752402872226,7999.999999999999,6000.000000000002,0.957906092564557,0.9074357342586847,0.9282051282051282,0.8913043478260869,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,702
2026-06-23,60802481.17532408,30106841.89013511,30695639.285188973,1895785.8202469596,19258.496880125123,164351.3251486429,17495868.366104286,0.0,12610973.524030821,1885117.5599737328,110457.32611233738,0.0,15981822.317348124,2592002.2978007854,12121814.670040064,0.0,0.04188808626310898,8000.000000000001,6000.000000000001,0.8067327871742036,0.9571121161420331,0.8095238095238095,0.9565217391304348,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,653
2026-06-24,68781729.56433621,31206697.648120865,37575031.91621535,2119450.7593817194,77167.40657579986,33927.31052238496,18220252.431038983,549369.8318544617,12437075.385227421,1892218.602161628,56869.290890470154,0.0,15961018.008471765,9624281.170934655,11989732.736808935,0.0,0.00924250495315629,7999.99999999999,6000.0,0.9854083393737474,0.9657294952313036,0.967032967032967,0.9565217391304348,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,662
2026-06-25,66856999.88524539,30926171.65052598,35930828.23471941,2083680.6019310553,77076.5772710368,15141.41346191254,17741538.543996282,597496.6938410423,12587136.412688656,1850818.3099800167,58966.216641943596,0.0,15616814.945695257,8119998.829812394,12194014.459211761,0.0,0.004018080942269194,8000.000000000004,6000.000000000001,0.9688343954435716,0.914468135295299,0.9743589743589743,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,699
2026-06-26,59722467.60386597,28258641.613555044,31463825.99031093,1642797.1552981352,-3.8294513758860134e-12,192847.0137184129,15615114.763276279,0.0,12643526.850278763,1897265.3753686347,139437.8228126619,0.0,16127213.233561838,3190061.5184178567,12146551.238331238,0.0,0.04927908870682672,8000.0,5999.999999999996,0.6744008870610252,0.9774504500983394,0.676923076923077,0.9782608695652174,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,650
2026-06-27,67028426.4502975,31676198.866841644,35352227.58345585,2056433.618353243,72581.4105707558,120643.55505534066,18508463.94686558,38286.954082711585,13129447.96589335,1899714.243814888,58626.4979525166,0.0,16026542.252535686,6757214.673743217,12568470.65717695,0.0,0.031029381197609646,7999.999999999998,6000.0000000000055,0.8776652592790941,0.9552410716665093,0.8901098901098901,0.9782608695652174,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,657
2026-06-28,78816389.52912661,34660072.448506996,44156317.08061961,2174720.961635299,73654.00937430121,49900.387130137824,18830443.55991792,2881384.756427656,12948244.132161416,1925946.5637840906,57940.96328200564,0.0,16245603.11507153,15468872.221645927,12441841.743902152,0.0,0.013878496260254447,7999.999999999999,5999.999999999999,0.9921581771756754,1.007388410915333,1.0036630036630036,1.0217391304347827,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,660
2026-06-29,75472702.82759447,33718740.28646314,41753962.54113133,2160008.489326725,75479.20072504223,47386.1120630541,18685858.0911378,2397121.010654439,12635761.184670903,1912957.9442765396,57654.98996324506,0.0,16136199.637425035,13474456.721508242,12143306.182198059,0.0,0.013173078149805994,7999.999999999998,6000.000000000002,1.0,1.0,1.0,1.0,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,662
2026-06-30,81100927.95142196,38649857.920310125,42451070.03111184,2244034.08914005,68275.14689242575,27583.102993871013,19191898.206665434,7556997.614526519,11900962.09911817,1925210.3439266917,57317.126331042105,0.0,16238490.475041509,14652147.374150954,11560432.181919372,0.0,0.00807957039160189,7999.999999999998,6000.0,1.1367510443265838,1.0440440804232594,1.067544182835452,1.0104250239859682,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,665
2026-07-01,86027197.0698576,44590039.68547468,41437157.384382926,2304159.3262561383,77160.00214564978,23345.71361318083,19669421.029832695,13117499.030721845,11803119.624920137,1919660.584818228,55445.18925011307,0.0,16189120.090500103,13698714.450055223,11549322.8438276,0.0,0.006786642027502114,8000.000000000002,5999.999999999999,1.2236247977945467,1.0327623182011803,1.147566878524845,0.9987712010205279,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,601
2026-07-02,82582698.89958164,43693154.04710697,38889544.852474675,2289320.264142164,71970.7421287924,14371.808116602002,19451885.306453664,12445338.962502088,11795929.778151214,1903926.9451927466,54848.3762647667,0.0,16056219.634564295,11290179.89075202,11543145.32715836,0.0,0.004092239534455643,8000.0,5999.999999999999,1.2164289699990856,1.0024354264456334,1.1402408711988377,0.9690610560929916,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,2.9103830456733704e-11,0,601
2026-07-03,64813634.52577843,30364212.82926995,34449421.69650848,2106139.15748445,68458.25526272203,56391.21332917431,18308911.440815777,209801.0947135866,11845500.293740585,1892706.2997551132,58292.27413022565,0.0,15967244.266140739,6953132.942158693,11529044.48820905,0.0,0.01548570959679349,8000.000000000003,6000.000000000001,0.9988600017996484,0.9830398844404861,0.9349122634427213,0.9495683024698032,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,665
2026-07-04,75849065.80013707,37637536.838197544,38211528.961939536,2226095.8530890453,74358.28881898985,17385.974964043096,18953648.402803984,6843668.134003006,11840220.301390557,1901778.0095121097,55620.831172104154,0.0,16039348.746564757,10646476.888909925,11525703.326464856,0.0,0.0049293349204456716,7999.999999999998,6000.0,1.129907885795111,0.9988914375192233,1.0570147614856198,0.9645857371212303,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.0,False,True,dr_window,1.4551915228366852e-11,0,665
