n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-14,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.9807692307692307,0.02032,48.26620230163537,1.0,49.212598425196845
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-15,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.9807692307692307,0.02032,48.26620230163537,1.0,49.212598425196845
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-16,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.7884615384615384,0.1264,6.237828627069133,0.7843137254901961,6.205013651030032
6250,790,52,51,0.9807692307692307,0.1264,7.7592502434274575,2026-06-17,0.25,0.9807692307692307,0.6346153846153846,0.019230769230769232,0.02032,0.9463961235614778,0.19607843137254902,9.649529102979773
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-18,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.9807692307692307,0.02032,48.26620230163537,1.0,49.212598425196845
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-19,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.7884615384615384,0.12576,6.26957330201605,0.7843137254901961,6.236591328643416
6250,786,52,51,0.9807692307692307,0.12576,7.798737522019964,2026-06-20,0.25,0.9807692307692307,0.6346153846153846,0.019230769230769232,0.02032,0.9463961235614778,0.13725490196078433,6.754670372085842
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-21,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.9807692307692307,0.02032,48.26620230163537,1.0,49.212598425196845
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-22,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.7884615384615384,0.12704,6.206403797713622,0.7843137254901961,6.173754136415272
6250,794,52,51,0.9807692307692307,0.12704,7.720160821546212,2026-06-23,0.25,0.9807692307692307,0.6346153846153846,0.9807692307692307,0.12672,7.739656177156177,0.9803921568627451,7.736680530798178
6250,792,52,51,0.9807692307692307,0.12672,7.739656177156177,2026-06-24,0.25,0.9807692307692307,0.6346153846153846,0.019230769230769232,0.02032,0.9463961235614778,0.19607843137254902,9.649529102979773
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-06-25,0.07692307692307693,0.9807692307692307,0.019230769230769232,0.7692307692307693,0.12736,6.039814456899884,0.7843137254901961,6.158242191348902
6250,796,52,51,0.9807692307692307,0.12736,7.700763432547352,2026-06-26,0.25,0.9807692307692307,0.6346153846153846,0.9807692307692307,0.12704,7.720160821546212,1.0,7.871536523929472
6250,794,52,51,0.9807692307692307,0.12704,7.720160821546212,2026-06-27,0.25,0.9807692307692307,0.6346153846153846,0.9807692307692307,0.13264,7.3942191704555995,0.9803921568627451,7.39137633340429
6250,829,52,51,0.9807692307692307,0.13264,7.3942191704555995,2026-06-28,0.3076923076923077,0.9807692307692307,0.6538461538461539,0.9807692307692307,0.13264,7.3942191704555995,1.0,7.539203860072376
6250,829,52,51,0.9807692307692307,0.13264,7.3942191704555995,2026-06-29,0.3076923076923077,0.9807692307692307,0.6538461538461539,0.9807692307692307,0.13536,7.245635570103654,1.0,7.387706855791961
6250,846,52,51,0.9807692307692307,0.13536,7.245635570103654,2026-06-30,0.3269230769230769,0.9807692307692307,0.6538461538461539,1.0,0.29488,3.3912099837221925,1.0,3.3912099837221925
6250,1843,52,52,1.0,0.29488,3.3912099837221925,2026-07-01,0.5,1.0,0.7307692307692307,1.0,0.29312,3.411572052401747,0.9615384615384616,3.2803577426939876
6250,1832,52,52,1.0,0.29312,3.411572052401747,2026-07-02,0.5,1.0,0.7307692307692307,0.7307692307692307,0.1288,5.673674151935021,0.46153846153846156,3.5833731485905402
6250,805,52,51,0.9807692307692307,0.1288,7.614667940754897,2026-07-03,0.25,0.9807692307692307,0.6538461538461539,0.9807692307692307,0.1328,7.38531047265987,1.0,7.53012048192771
6250,830,52,51,0.9807692307692307,0.1328,7.38531047265987,2026-07-04,0.3076923076923077,0.9807692307692307,0.6538461538461539,1.0,0.29872,3.347616497054098,1.0,3.347616497054098
6250,1867,52,52,1.0,0.29872,3.347616497054098,2026-07-05,0.5,1.0,0.7307692307692307,1.0,0.29584,3.380205516495403,1.0,3.380205516495403
6250,1849,52,52,1.0,0.29584,3.380205516495403,2026-07-06,0.5,1.0,0.7307692307692307,1.0,0.29104,3.4359538207806484,1.0,3.4359538207806484
6250,1819,52,52,1.0,0.29104,3.4359538207806484,2026-07-07,0.4807692307692308,1.0,0.7307692307692307,0.28846153846153844,0.184,1.567725752508361,0.6346153846153846,3.4489966555183944
6250,1150,52,52,1.0,0.184,5.434782608695652,2026-07-08,0.2692307692307692,1.0,0.7307692307692307,1.0,0.18336,5.453752181500873,1.0,5.453752181500873
6250,1146,52,52,1.0,0.18336,5.453752181500873,2026-07-09,0.2692307692307692,1.0,0.7307692307692307,0.019230769230769232,0.02032,0.9463961235614778,0.15384615384615385,7.571168988491823
6250,127,52,51,0.9807692307692307,0.02032,48.26620230163537,2026-07-10,0.07692307692307693,0.9807692307692307,0.019230769230769232,1.0,0.17872,5.595344673231871,1.0,5.595344673231871
6250,1117,52,52,1.0,0.17872,5.595344673231871,2026-07-11,0.2692307692307692,1.0,0.7307692307692307,1.0,0.18688,5.351027397260275,1.0,5.351027397260275
