n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-14,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12928,7.735148514851485,1.0,7.735148514851485
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-15,0.1346153846153846,1.0,0.3269230769230769,1.0,0.12096,8.267195767195767,0.9230769230769231,7.631257631257632
6250,756,52,52,1.0,0.12096,8.267195767195767,2026-06-16,0.1346153846153846,1.0,0.2692307692307692,1.0,0.15136,6.606765327695561,1.0,6.606765327695561
6250,946,52,52,1.0,0.15136,6.606765327695561,2026-06-17,0.17307692307692307,1.0,0.4807692307692308,0.8076923076923077,0.12928,6.247619954303122,0.8461538461538461,6.545125666412795
6250,808,52,52,1.0,0.12928,7.735148514851485,2026-06-18,0.1346153846153846,1.0,0.3269230769230769,1.0,0.11504,8.692628650904034,0.9230769230769231,8.0239649085268
6250,719,52,52,1.0,0.11504,8.692628650904034,2026-06-19,0.1346153846153846,1.0,0.2692307692307692,1.0,0.14688,6.808278867102396,1.0,6.808278867102396
6250,918,52,52,1.0,0.14688,6.808278867102396,2026-06-20,0.17307692307692307,1.0,0.4807692307692308,0.8269230769230769,0.1304,6.341434638980651,0.8461538461538461,6.488909863142992
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-21,0.1346153846153846,1.0,0.3269230769230769,0.9615384615384616,0.12848,7.48395440176262,1.0,7.783312577833125
6250,803,52,52,1.0,0.12848,7.783312577833125,2026-06-22,0.1346153846153846,1.0,0.3269230769230769,1.0,0.14448,6.921373200442968,1.0,6.921373200442968
6250,903,52,52,1.0,0.14448,6.921373200442968,2026-06-23,0.17307692307692307,1.0,0.4807692307692308,1.0,0.15136,6.606765327695561,0.9807692307692307,6.4797121483168
6250,946,52,52,1.0,0.15136,6.606765327695561,2026-06-24,0.17307692307692307,1.0,0.4807692307692308,0.8076923076923077,0.1304,6.193959414818311,0.8461538461538461,6.488909863142992
6250,815,52,52,1.0,0.1304,7.668711656441719,2026-06-25,0.1346153846153846,1.0,0.3269230769230769,1.0,0.13728,7.284382284382284,0.9423076923076923,6.864129460283306
6250,858,52,52,1.0,0.13728,7.284382284382284,2026-06-26,0.17307692307692307,1.0,0.4807692307692308,1.0,0.15696,6.371049949031601,1.0,6.371049949031601
6250,981,52,52,1.0,0.15696,6.371049949031601,2026-06-27,0.17307692307692307,1.0,0.4807692307692308,1.0,0.15456,6.469979296066253,0.9807692307692307,6.345556617295747
6250,966,52,52,1.0,0.15456,6.469979296066253,2026-06-28,0.17307692307692307,1.0,0.4807692307692308,1.0,0.15248,6.558237145855194,1.0,6.558237145855194
6250,953,52,52,1.0,0.15248,6.558237145855194,2026-06-29,0.17307692307692307,1.0,0.4807692307692308,1.0,0.14912,6.706008583690987,0.9615384615384616,6.448085176625949
6250,932,52,52,1.0,0.14912,6.706008583690987,2026-06-30,0.17307692307692307,1.0,0.4807692307692308,1.0,0.20928,4.778287461773701,1.0,4.778287461773701
6250,1308,52,52,1.0,0.20928,4.778287461773701,2026-07-01,0.25,1.0,0.7307692307692307,1.0,0.20928,4.778287461773701,1.0,4.778287461773701
6250,1308,52,52,1.0,0.20928,4.778287461773701,2026-07-02,0.25,1.0,0.7307692307692307,0.8846153846153846,0.14864,5.951395214043223,0.7115384615384616,4.786991802599983
6250,929,52,52,1.0,0.14864,6.727664155005383,2026-07-03,0.17307692307692307,1.0,0.4807692307692308,1.0,0.14912,6.706008583690987,1.0,6.706008583690987
6250,932,52,52,1.0,0.14912,6.706008583690987,2026-07-04,0.17307692307692307,1.0,0.4807692307692308,1.0,0.20784,4.81139337952271,1.0,4.81139337952271
6250,1299,52,52,1.0,0.20784,4.81139337952271,2026-07-05,0.25,1.0,0.7115384615384616,1.0,0.20784,4.81139337952271,1.0,4.81139337952271
6250,1299,52,52,1.0,0.20784,4.81139337952271,2026-07-06,0.25,1.0,0.7115384615384616,1.0,0.20928,4.778287461773701,1.0,4.778287461773701
6250,1308,52,52,1.0,0.20928,4.778287461773701,2026-07-07,0.25,1.0,0.7307692307692307,0.8653846153846154,0.1872,4.622781065088757,0.8653846153846154,4.622781065088757
6250,1170,52,52,1.0,0.1872,5.3418803418803416,2026-07-08,0.21153846153846154,1.0,0.7307692307692307,1.0,0.1872,5.3418803418803416,1.0,5.3418803418803416
6250,1170,52,52,1.0,0.1872,5.3418803418803416,2026-07-09,0.21153846153846154,1.0,0.7307692307692307,0.5,0.12768,3.916040100250627,0.7115384615384616,5.572826296510508
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-10,0.1346153846153846,1.0,0.3269230769230769,1.0,0.1872,5.3418803418803416,1.0,5.3418803418803416
6250,1170,52,52,1.0,0.1872,5.3418803418803416,2026-07-11,0.21153846153846154,1.0,0.7307692307692307,1.0,0.1872,5.3418803418803416,1.0,5.3418803418803416
6250,1170,52,52,1.0,0.1872,5.3418803418803416,2026-07-12,0.21153846153846154,1.0,0.7307692307692307,1.0,0.1872,5.3418803418803416,1.0,5.3418803418803416
6250,1170,52,52,1.0,0.1872,5.3418803418803416,2026-07-13,0.21153846153846154,1.0,0.7307692307692307,,,,,
