date,consumer_id,slot,clock,var,value
2026-06-14,DHNC0032,25,12:30,x,1.0
2026-06-14,DHNC0055,24,12:00,x,1.0
2026-06-14,DHNC0075,25,12:30,x,0.563240608505626
2026-06-14,DHNC0079,25,12:30,x,1.0
2026-06-14,DHNC0091,24,12:00,x,1.0
2026-06-14,DHNC0091,25,12:30,x,1.0
2026-06-14,DHNC0093,25,12:30,x,1.0
2026-06-14,DHNC0132,24,12:00,x,1.0
2026-06-14,DHNC0149,25,12:30,x,1.0
2026-06-14,DHNC0161,24,12:00,x,1.0
2026-06-14,DHNC0170,25,12:30,x,1.0
2026-06-14,DHNC0194,25,12:30,x,1.0
2026-06-14,KLNC0005,37,18:30,x,1.0
2026-06-14,KLNC0012,37,18:30,x,1.0
2026-06-14,KLNC0015,37,18:30,x,1.0
2026-06-14,KLNC0015,40,20:00,x,1.0
2026-06-14,KLNC0017,37,18:30,x,1.0
2026-06-14,KLNC0024,39,19:30,x,1.0
2026-06-14,KLNC0024,40,20:00,x,1.0
2026-06-14,KLNC0031,37,18:30,x,1.0
2026-06-14,KLNC0033,37,18:30,x,1.0
2026-06-14,KLNC0037,37,18:30,x,1.0
2026-06-14,KLNC0040,37,18:30,x,1.0
2026-06-14,KLNC0041,37,18:30,x,1.0
2026-06-14,KLNC0045,37,18:30,x,1.0
2026-06-14,KLNC0046,37,18:30,x,1.0
2026-06-14,KLNC0058,37,18:30,x,1.0
2026-06-14,KLNC0061,37,18:30,x,1.0
2026-06-14,KLNC0062,37,18:30,x,1.0
2026-06-14,KLNC0064,37,18:30,x,1.0
2026-06-14,KLNC0068,37,18:30,x,1.0
2026-06-14,KLNC0074,37,18:30,x,1.0
2026-06-14,KLNC0088,37,18:30,x,1.0
2026-06-14,KLNC0095,37,18:30,x,1.0
2026-06-14,KLNC0100,37,18:30,x,1.0
2026-06-14,KLNC0105,37,18:30,x,1.0
2026-06-14,KLNC0114,40,20:00,x,1.0
2026-06-14,KLNC0115,39,19:30,x,0.3517647114197246
2026-06-14,KLNC0118,40,20:00,x,1.0
2026-06-14,KLNC0119,37,18:30,x,1.0
2026-06-14,KLNC0122,39,19:30,x,1.0
2026-06-14,KLNC0123,37,18:30,x,1.0
2026-06-14,KLNC0126,37,18:30,x,1.0
2026-06-14,KLNC0130,40,20:00,x,1.0
2026-06-14,KLNC0131,37,18:30,x,1.0
2026-06-14,KLNC0135,37,18:30,x,1.0
2026-06-14,KLNC0139,37,18:30,x,1.0
2026-06-14,KLNC0139,40,20:00,x,0.6803703082173994
2026-06-14,KLNC0140,37,18:30,x,1.0
2026-06-14,KLNC0141,37,18:30,x,1.0
2026-06-14,KLNC0145,37,18:30,x,1.0
2026-06-14,KLNC0149,37,18:30,x,1.0
2026-06-14,KLNC0155,37,18:30,x,1.0
2026-06-14,KLNC0156,37,18:30,x,1.0
2026-06-14,KLNC0160,37,18:30,x,1.0
2026-06-14,KLNC0162,37,18:30,x,1.0
2026-06-14,KLNC0167,40,20:00,x,1.0
2026-06-14,KLNC0173,37,18:30,x,1.0
2026-06-14,KLNC0180,37,18:30,x,1.0
2026-06-14,KLNC0185,37,18:30,x,1.0
2026-06-14,KLNC0188,37,18:30,x,1.0
2026-06-14,KLNC0190,37,18:30,x,1.0
2026-06-14,KLNC0195,37,18:30,x,1.0
2026-06-14,KLNC0200,37,18:30,x,1.0
2026-06-14,KLNC0201,37,18:30,x,1.0
2026-06-14,KLNC0203,37,18:30,x,1.0
2026-06-14,KLNC0207,37,18:30,x,0.8499871429925752
2026-06-14,KLNC0212,37,18:30,x,1.0
2026-06-14,KLNC0223,37,18:30,x,1.0
2026-06-14,KLNC0240,37,18:30,x,1.0
2026-06-14,KLNC0241,37,18:30,x,1.0
2026-06-14,KLNC0247,37,18:30,x,1.0
2026-06-14,KLNC0248,37,18:30,x,1.0
2026-06-14,KLNC0248,40,20:00,x,1.0
2026-06-14,KLNC0250,37,18:30,x,1.0
2026-06-14,KLNC0250,39,19:30,x,1.0
2026-06-14,KLNC0250,40,20:00,x,1.0
2026-06-14,KLNC0257,39,19:30,x,1.0
2026-06-14,KLNC0265,37,18:30,x,1.0
2026-06-14,KLNC0275,36,18:00,x,1.0
2026-06-14,KLNC0275,37,18:30,x,1.0
2026-06-14,KLNC0275,39,19:30,x,1.0
2026-06-14,KLNC0275,40,20:00,x,1.0
2026-06-14,KLNC0277,36,18:00,x,1.0
2026-06-14,KLNC0277,37,18:30,x,1.0
2026-06-14,KLNC0277,39,19:30,x,1.0
2026-06-14,KLNC0277,40,20:00,x,1.0
2026-06-14,KLNC0279,36,18:00,x,1.0
2026-06-14,KLNC0279,37,18:30,x,1.0
2026-06-14,KLNC0280,36,18:00,x,1.0
2026-06-14,KLNC0280,37,18:30,x,1.0
2026-06-14,KLNC0280,39,19:30,x,1.0
2026-06-14,KLNC0280,40,20:00,x,1.0
2026-06-14,KLNC0282,36,18:00,x,1.0
2026-06-14,KLNC0282,37,18:30,x,1.0
2026-06-14,KLNC0286,36,18:00,x,1.0
2026-06-14,KLNC0286,37,18:30,x,1.0
2026-06-14,KLNC0288,36,18:00,x,1.0
