substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,55677.58830583552,43.61422003287172,63434492.74370754,62688334.30626,746158.4374475405,1.17626610566939,144247.1451739466,746158.4374475388,739372874.3537774,728111179.0621922,11261695.291585207,1.523141527396186,88.21683397857834,-0.025413923496444113,5791.768682808172,496.90477055158215,4965730.401695809,161,35416.00800312837,15800097.060002258,427328.6332786888,-0.011706874209710949,0.9908280564845222,0.9174341271923494,0,548757930.3519171,728111179.0621922,179353248.71027505
Kalyanpur,30,400,221002.06240130056,50627.296602973176,22.908065224768347,65093121.64351699,64130637.437017284,962484.2064997032,1.4786265924850799,514545.202592961,962484.2064997018,714351184.0479002,700623221.4216995,13727962.626200676,1.9217386255889735,62.116898263479236,-1.2907716181356363,3232.3281343445797,294.536263310156,7890008.416053064,131,31302.845099945152,21731634.859694835,-113663.81744117197,0.08034788269375631,0.9884861083381739,0.8883811109735354,0,475404618.72973824,700623221.4216995,225218602.6919613
