event_id,timestamp,date,substation,trigger,regime,regime_name,stress_indicator,forecast_peak_kw,robust_peak_kw,p_str_kw,p_max_kw,deficit_kw,kappa,actual_peak_kw,n_affected_consumers,energy_shifted_kwh,energy_curtailed_kwh,energy_reduction_kwh,reserve_shortfall_kwh,unserved_kwh,transfer_out_kwh,cost_impact_tk,pi_min_tk_per_kwh,pi_max_tk_per_kwh,n_threshold_records,regime_triggers,beta_weights
EV-DHN-2026-06-24-demand_response,2026-06-24T00:00:00,2026-06-24,Dhanmondi,demand_response,1,nominal,0,132000.0,132000.0,151000.0,200000.0,0.0,0.967032967032967,129096.25576304633,202,0.0,51366.49788214847,51366.49788214847,0.0,0.0,0.0,17253585.397956055,8.39,8.39,824,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-24-regime_stress,2026-06-24T00:00:00,2026-06-24,Kalyanpur,regime_stress,2,stressed,1,132000.0,132000.0,129000.0,160000.0,0.0,0.9565217391304348,126401.52460772808,190,4509.6690926263955,54627.55695254806,54627.55695254806,0.0,0.0,0.0,17305150.56817986,8.39,8.39,1135,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-24-demand_response,2026-06-24T00:00:00,2026-06-24,Kalyanpur,demand_response,2,stressed,1,132000.0,132000.0,129000.0,160000.0,0.0,0.9565217391304348,126401.52460772808,190,4509.6690926263955,54627.55695254806,54627.55695254806,0.0,0.0,0.0,17305150.56817986,8.39,8.39,1135,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-25-demand_response,2026-06-25T00:00:00,2026-06-25,Dhanmondi,demand_response,1,nominal,0,133000.0,133000.0,151000.0,200000.0,0.0,0.9743589743589743,130365.02153055852,198,0.0,53049.087554877835,53049.087554877835,0.0,0.0,0.0,17119101.819057234,8.39,8.39,815,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-25-demand_response,2026-06-25T00:00:00,2026-06-25,Kalyanpur,demand_response,1,nominal,0,126000.0,126000.0,129000.0,160000.0,0.0,0.9130434782608695,129364.72647508128,161,4509.6690926263955,50044.657228148135,50044.657228148135,0.0,0.0,0.0,16552137.413215663,8.39,8.39,976,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-DHN-2026-06-26-demand_response,2026-06-26T00:00:00,2026-06-26,Dhanmondi,demand_response,1,nominal,0,92400.0,92400.0,151000.0,200000.0,0.0,0.676923076923077,130744.70377068083,158,0.0,45001.033166540736,45001.033166540736,0.0,0.0,0.0,12012037.12314144,8.39,8.39,657,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-26-regime_stress,2026-06-26T00:00:00,2026-06-26,Kalyanpur,regime_stress,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,129086.09004047207,191,4509.6690926263955,55693.56010352714,55693.56010352714,0.0,0.0,0.0,17713847.779252768,8.39,8.39,1140,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-26-demand_response,2026-06-26T00:00:00,2026-06-26,Kalyanpur,demand_response,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,129086.09004047207,191,4509.6690926263955,55693.56010352714,55693.56010352714,0.0,0.0,0.0,17713847.779252768,8.39,8.39,1140,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-27-demand_response,2026-06-27T00:00:00,2026-06-27,Dhanmondi,demand_response,1,nominal,0,121500.0,121500.0,151000.0,200000.0,0.0,0.8901098901098901,134445.9412128887,188,0.0,50464.04455293987,50464.04455293987,0.0,0.0,0.0,15983352.378486762,8.39,8.39,774,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-27-regime_stress,2026-06-27T00:00:00,2026-06-27,Kalyanpur,regime_stress,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,131596.13576078648,190,4509.6690926263955,57895.55520986159,57895.55520986159,0.0,0.0,0.0,17678925.25286911,8.39,8.39,1135,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-KLN-2026-06-27-demand_response,2026-06-27T00:00:00,2026-06-27,Kalyanpur,demand_response,2,stressed,1,135000.0,135000.0,129000.0,160000.0,0.0,0.9782608695652174,131596.13576078648,190,4509.6690926263955,57895.55520986159,57895.55520986159,0.0,0.0,0.0,17678925.25286911,8.39,8.39,1135,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
EV-DHN-2026-06-28-demand_response,2026-06-28T00:00:00,2026-06-28,Dhanmondi,demand_response,1,nominal,0,137000.0,137000.0,151000.0,200000.0,0.0,1.0036630036630036,132878.7216753556,202,0.0,53469.002497620444,53469.002497620444,0.0,0.0,0.0,17904477.380538344,8.39,8.39,824,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.55, 0.25, 0.1, 0.1]"
EV-KLN-2026-06-28-regime_stress,2026-06-28T00:00:00,2026-06-28,Kalyanpur,regime_stress,2,stressed,1,141000.0,141000.0,129000.0,160000.0,0.0,1.0217391304347827,129938.0544264114,199,4509.6690926263955,58531.465653391795,58531.465653391795,0.0,0.0,0.0,18508869.249373864,8.39,8.39,1183,"{'capacity_deficit': False, 'inter_substation_transfer': False, 'reserve_shortfall': False}","[0.3, 0.3, 0.2, 0.2]"
