substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,41720.39327516295,32.68105655305813,63434492.74370754,62786813.01964156,647679.7240659744,1.0210213655885532,117536.10233202207,647679.7240659639,739372874.3537774,729495167.3592442,9877706.994533181,1.3359574495029236,77.37556517595313,-0.03678153068381107,5791.768682808172,496.90477055158215,1891992.9205584559,115,9778.234736516686,13493325.105118196,-1723625.190026599,0.0032170613313195527,0.9924207906039254,0.9174341271923494,0,548820847.482058,729495167.3592442,180674319.87718618
Kalyanpur,30,400,221002.06240130056,39241.475245742324,17.756157937787368,65093121.64351699,64256408.90842125,836712.7350957394,1.2854088327150808,458883.6448535888,836712.7350957261,714351184.0479002,702320887.9084408,12030296.139459372,1.684087100029597,54.43522114112441,-1.4937996361604746,3232.3281343445797,294.536263310156,3190375.3796026767,111,4060.3873986372264,18700834.378833413,-3480162.859771408,0.07570026414130357,0.9902472209497646,0.88819624385129,0,475259072.78965837,702320887.9084408,227061815.11878246
