date,qoe_tk_per_kwh,c7_binding,ir_tk_per_kwh,ir_binding,consumer,substation,slot,action,value,private_tk_per_kwh,system_tk_per_kwh,discomfort_tk_per_kwh,margin,pi_i_t,kappa,lambda_h,y_max_h,at_cap,price_tau_tk_per_kwh,lambda_star,energy_kwh,clock,pi_off,price_off_mean_tk_per_kwh
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,3,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,253.73536832507446,01:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,4,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.957197345839365,02:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,6,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,223.44309761437592,03:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,7,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.801614651306902,03:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,8,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.759669491853582,04:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,11,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,26.739272722640845,05:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,13,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,41.77344516010578,06:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,16,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,42.819049482541864,08:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,17,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,28.848849207600214,08:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,18,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,14.287522492395532,09:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,22,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,7.968349762658647,11:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,30,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,30.490177352078163,15:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,31,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,30.3889351732546,15:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,32,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,38.22357374073997,16:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,33,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,38.05847595948026,16:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,36,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,37.38943176627178,18:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,37,curtail,0.32377999125683454,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,False,17.35,0.48811259340679575,285.21483051184055,18:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,39,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,265.07073355711736,19:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,40,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,42.68991284189603,20:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,42,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,295.9442766093771,21:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,43,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,270.44271553184444,21:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,44,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,35.68027953490031,22:00,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,45,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,41.867353168468874,22:30,,
2026-06-30,4.400583489875197,True,0.0,False,DHNC0001,Dhanmondi,46,curtail,0.336160097220683,8.468753495607906,9.537341261900039,13.60551126763275,-1.7763568394002505e-15,8.39,1.1367510443265838,0.48811259340679575,0.336160097220683,True,17.35,0.48811259340679575,22.255872255054182,23:00,,
