date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,rho_used_tk_per_kwh,rho_current_policy,individual_rationality_on,curtail_scope_used,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-06-14,63792137.72736457,30276844.670073774,33515293.0572908,2075840.2588819605,60739.98584165196,34799.961856531285,17838009.388419177,257052.75498367153,12181782.526670925,1855112.4021535683,52189.805508779325,0.0,15642677.762331607,6006325.132697703,11866290.16226149,0.0,0.009285989136148174,7999.999999999998,6000.000000000002,0.9839735821785526,0.933268070690634,0.9421245421245421,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,702
2026-06-15,65185187.4379158,31260810.981575266,33924376.45634054,2104562.599355181,76632.37676370429,9306.232523794919,17860637.98271158,922186.2742849538,12477986.724578733,1840937.7881995009,54276.028974822,0.0,15526882.086456047,6277683.4338782225,12119810.93600627,0.0,0.0024466341828996113,7999.999999999995,5999.999999999999,0.990058262751697,0.8980968995964964,0.9743589743589743,0.8913043478260869,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,701
2026-06-16,57711329.32027598,28485623.379147388,29225705.941128593,1780340.4113218123,3287.2511194298136,126092.52647765577,16139865.92920688,0.0,12345757.44994051,1849036.5627179365,86934.5214973036,0.0,15643818.543449443,1556544.5808342407,12025342.81684491,0.0,0.032153263100580955,8000.0,6000.000000000001,0.7829517956139519,0.9237101266056562,0.7765567765567766,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,693
2026-06-17,68621509.49998267,31987611.759744465,36633897.740238205,2129916.8379114484,75841.26412956748,21025.903662800236,18183510.251068007,1268482.1046774054,12535619.403999051,1883472.3773620944,60788.092660521725,0.0,15893515.385058755,8610916.787983565,12129465.567195883,0.0,0.005626805914455594,7999.999999999996,6000.000000000001,0.9950348768872176,0.9396239785823317,0.9772893772893773,0.9347826086956522,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,679
2026-06-18,61272744.36034256,30340328.3954074,30932415.964935157,2060295.0042020413,84098.64732014995,28495.610264653005,17682731.353749555,278580.8849520909,12379016.156705756,1815963.0576273934,52149.27125401588,0.0,15314153.960374855,3585160.5958698676,12033101.408690434,0.0,0.007379122969664916,8000.000000000002,5999.999999999998,0.9610850860145514,0.8800652977744716,0.945054945054945,0.8695652173913043,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,701
2026-06-19,51676950.225367114,24866970.076964036,26809980.148403082,1487534.7326073674,1.8189894035458565e-12,53875.773067292146,12992236.25071509,0.0,11874733.826248944,1797262.2288855198,54901.79180186031,0.0,15161382.788052302,44071.270094798325,11604526.090255981,0.0,0.013904212618489807,8000.0,6000.000000000005,0.6980437668395768,0.8765893435852959,0.6593406593406593,0.8478260869565217,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,694
2026-06-20,60266235.95829101,30157225.414839208,30109010.543451797,1899824.2672953596,30559.657204926458,144667.0798190971,17359702.34669688,0.0,12797523.06814233,1863186.7555102606,102214.87130466133,0.0,15785459.185688078,2031757.9969091136,12291793.360854607,0.0,0.036309820862067424,7999.999999999998,5999.999999999996,0.8096573106701263,0.9240403340180752,0.8205128205128205,0.9347826086956522,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,673
2026-06-21,70768052.93453988,34513407.89088174,36254645.043658145,2125350.344975681,69873.19631534582,10969.391267186842,18040708.405857258,3906095.203592953,12566604.281431528,1844008.2635082859,58267.34513603129,0.0,15558630.348538566,8521745.015240772,12174269.679878809,0.0,0.002924890354294922,8000.000000000001,6000.000000000001,1.017464726330321,0.9138456698239537,1.0285714285714285,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,700
2026-06-22,61606730.923329175,30235370.39102813,31371360.53230105,2057925.0989464142,84404.09337949171,45982.25814870934,17829429.172642395,159056.63195041846,12246884.586435314,1840068.4094345504,54479.65895451176,0.0,15519893.443587648,3930402.0383359483,11921065.050377455,0.0,0.01201752402872226,8000.0000000000055,6000.000000000002,0.957906092564557,0.9074357342586847,0.9282051282051282,0.8913043478260869,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,702
2026-06-23,61061397.79264404,30185993.226479776,30875404.566164263,1900210.1543075894,19258.496880125123,168775.65920927253,17575019.702448953,0.0,12610973.524030821,1884771.1517455583,118496.08350816759,0.0,15990974.088407487,2708097.25359877,12176333.224158006,0.0,0.042938550113586174,8000.0,5999.999999999991,0.8067327871742036,0.9571121161420331,0.8095238095238095,0.9565217391304348,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,671
2026-06-24,69229774.37630284,31231642.355329387,37998132.02097346,2119737.461877107,78797.96858930514,34132.48491709753,18227052.864745315,567514.1053566487,12437075.385227421,1891230.0368570667,57083.48003979174,0.0,15953045.229290478,10002413.926073434,12042672.865609549,0.0,0.009301207358343094,7999.999999999996,6000.000000000004,0.9854083393737474,0.9657294952313036,0.967032967032967,0.9565217391304348,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,679
2026-06-25,66856999.88524539,30926171.65052598,35930828.23471941,2083680.6019310553,77076.5772710368,15141.41346191254,17741538.543996282,597496.6938410423,12587136.412688656,1850818.3099800167,58966.21664194359,0.0,15616814.945695257,8119998.829812394,12194014.459211761,0.0,0.004018080942269194,8000.000000000003,6000.000000000001,0.9688343954435716,0.914468135295299,0.9743589743589743,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,699
2026-06-26,60077887.477441356,28296980.592642363,31780906.88479899,1644940.1949340953,2.7284841053187847e-12,194990.05335437274,15653453.7423636,0.0,12643526.850278763,1896748.2957172233,144292.66271144187,0.0,16130157.195134668,3449144.7074542935,12201604.982210027,0.0,0.04979230032246879,8000.0,5999.999999999993,0.6744008870610252,0.9774504500983394,0.676923076923077,0.9782608695652174,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,665
2026-06-27,67511843.12028584,31668078.40410764,35843764.7161782,2056064.829520899,72466.08382594022,120280.53256023763,18501748.104741514,36882.33347277813,13129447.96589335,1899162.1756243086,58655.668926581435,0.0,16021954.156877823,7194999.92671191,12626810.632588468,0.0,0.030944938673742792,8000.000000000002,6000.0,0.8776652592790941,0.9552410716665093,0.8901098901098901,0.9782608695652174,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,675
2026-06-28,79321287.23852521,34654086.173694976,44667201.064830236,2174379.3791943146,73775.60455205126,49552.72493026612,18824457.285105903,2881384.756427656,12948244.132161416,1924930.3065624037,57928.08968728654,0.0,16237057.406589499,15932218.471966263,12497925.186274474,0.0,0.013791696413776247,8000.0,6000.000000000002,0.9921581771756754,1.007388410915333,1.0036630036630036,1.0217391304347827,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,677
2026-06-29,75942611.72789162,33709071.86173023,42233539.8661614,2159468.051946461,75479.20072504223,46845.674682790734,18676189.666404888,2397121.0106544388,12635761.184670903,1911992.3082341682,57286.79893519398,0.0,16127545.664487462,13908778.974769536,12197215.2269044,0.0,0.013032677123560692,7999.999999999997,6000.0,1.0,1.0,1.0,1.0,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,678
2026-06-30,81559590.4223997,38644666.29921946,42914924.12318023,2243656.4538037665,68393.61230908206,27199.54438675471,19185263.737551395,7558440.462549896,11900962.09911817,1924257.7604737836,57059.849636697116,0.0,16230112.384830091,15073769.340502404,11611042.397847736,0.0,0.007973903770176668,8000.000000000005,6000.0,1.1367510443265838,1.0440440804232594,1.067544182835452,1.0104250239859682,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,682
2026-07-01,87092031.08678041,45192292.244224645,41899738.84255577,2302520.5428617806,76807.04340556197,22912.02733242744,19651022.179376747,13688369.081263175,11852900.983584726,1918718.2153293686,55305.52245632184,0.0,16181004.110297887,14118874.89127097,11599859.840986913,0.0,0.006666053235680713,8000.000000000002,6000.0,1.2236247977945467,1.0327623182011803,1.147566878524845,0.9987712010205279,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,644
2026-07-02,83632677.0478571,44292891.49941939,39339785.548437715,2287765.9726054436,71383.07820863038,14027.471136877235,19434692.103272952,13012526.925608883,11845672.470537556,1902955.0427645864,55071.34211593283,0.0,16048399.821968779,11697746.657923073,11593639.068545861,0.0,0.003996983713718728,8000.0,6000.0,1.2164289699990856,1.0024354264456334,1.1402408711988377,0.9690610560929916,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,644
2026-07-03,65227465.347205885,30362796.3908441,34864668.956361786,2105924.8163501145,68752.7136277049,56162.14927658957,18305378.69774662,211917.39935689385,11845500.293740585,1892160.3706335034,58410.55877324108,0.0,15962841.347774956,7321251.8128191,11580575.795767725,0.0,0.015428132887349899,7999.999999999998,6000.0,0.9988600017996484,0.9830398844404861,0.9349122634427213,0.9495683024698032,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,682
2026-07-04,76290479.36844343,37633934.75304503,38656544.61539839,2225810.8291274942,74471.65888018796,17095.282499432626,18948665.52844457,6845048.923209904,11840220.301390557,1900809.4222200275,55843.036492052415,0.0,16031555.607164111,11048898.712611608,11576090.295622677,0.0,0.00485009863428404,8000.0,6000.000000000003,1.129907885795111,0.9988914375192233,1.0570147614856198,0.9645857371212303,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,682
2026-07-05,89046585.3212893,49966735.72839404,39079849.592895254,2333813.1594524807,81353.27928263738,12462.366259024016,19821114.806190997,18335458.847461335,11810162.074741708,1901305.2416249518,55618.22022031979,0.0,16035378.307563826,11464468.446705457,11580002.838625968,0.0,0.003547391640510946,8000.000000000002,6000.000000000001,1.2838196295403164,0.9999802909556897,1.2019231863940447,0.9658900849473172,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,644
2026-07-06,86152321.55593567,47813332.843901716,38338988.71203395,2313625.4085780755,74804.98939868464,10622.94569037443,19624442.646126643,16376553.5332695,11812336.66450557,1896417.2584121397,57680.884434868116,0.0,15997462.124730155,10759811.415960994,11581715.1713428,0.0,0.003004743479281018,7999.999999999999,6000.000000000001,1.2590567311046157,0.9909824125707872,1.179715586279151,0.9573393603096361,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,644
2026-07-07,82612604.10751048,44450405.612797864,38162198.49471262,2284224.3365164697,66340.6013668346,9823.70207159364,19357478.255103577,13245750.607460476,11847176.750233812,1894776.3372776385,58340.894858531276,0.0,15984684.812047185,10582850.978815004,11594662.703850437,0.0,0.002771740279416144,7999.999999999999,6000.000000000002,1.2188783059094057,0.9875359049927387,1.1439646705282354,0.9547306646574621,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,644
2026-07-08,85445566.77342452,48675498.2206401,36770068.55278442,2313009.5804502526,68601.88558340415,4089.6755531757585,19547905.126107894,17259759.866171833,11867833.228360375,1878899.156606582,60469.08476410251,739.4925159301205,15861692.729976714,9256697.021676812,11651678.801130895,0.0002284676493356221,0.001136250311906566,8000.0,6000.0,1.2665378816436261,0.9628297428932134,1.191583718147283,0.9319045777009404,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,666
2026-07-09,81657653.3222548,46323144.76161579,35334508.56063901,2289935.622314674,65684.21052631579,361.5899411835861,19314521.291450832,15075706.646206988,11932916.82395797,1867840.5631334558,62750.39373484529,2815.8568222793456,15792058.555103617,7815650.905184084,11726799.100351311,0.000850040052868193,9.899237911217091e-05,8000.0,5999.999999999997,1.2373690229249916,0.9411986556252825,1.1679939745575394,0.9127016791502157,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,666
2026-07-10,65093539.558467805,31897872.268204726,33195667.29026308,2133018.9410492964,75924.2829103524,8119.159609479459,18087047.35605918,1828657.945858621,11982166.966286927,1846946.7078456332,56639.43642042219,0.0,15580842.033455497,5876017.863076914,11738807.393730668,0.0,0.0021854507001126183,8000.000000000003,6000.000000000005,1.0416753881580576,0.9204326689716422,0.9841779170860374,0.8931837943291567,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.1827872842550278e-11,0,703
2026-07-11,75979468.26778753,41370312.252496876,34609156.015290655,2250589.9312559734,70232.09316549366,0.0,18987797.66298586,10408491.695347322,11974022.894163689,1860324.8659398598,61465.67831922786,3518.0321149994243,15733745.447806763,7114090.738844874,11761319.828639021,0.0010142419862236146,0.0,8000.0,6000.000000000002,1.176742233267392,0.9291723495991754,1.1152209607637877,0.9029664030248089,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,1.4551915228366852e-11,0,666
2026-07-12,90174579.92112419,54885845.003535315,35288734.91758887,2355068.3944391385,71013.86189088428,0.0,19865544.6221807,23032097.47824679,11988202.903107826,1868134.6112921443,65768.2173472601,6812.198142521023,15837017.597115932,7678085.105531226,11773632.214941712,0.0022081101982297196,0.0,8000.0,6000.000000000001,1.3299916257258249,0.9345489443055758,1.2616678472106742,0.9088359682422003,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,666
2026-07-13,86310378.45352826,51064681.141362116,35245697.31216614,2325515.5659854244,69130.51498358711,0.0,19614771.371093094,19442528.77333479,12007380.996934233,1865317.719932066,60751.19643611985,3904.1638243303837,15778232.021215353,7677313.369868424,11790151.92108236,0.0012197464569687372,0.0,8000.0,6000.000000000002,1.2833804933491075,0.9340581075740136,1.2196165651593922,0.9092707508508959,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,3.0,False,True,dr_window,2.9103830456733704e-11,0,666
