date,F_tk,F_Dhanmondi,F_Kalyanpur,G_id_kwh_Dhanmondi,B_id_kwh_Dhanmondi,T_ijd_kwh_Dhanmondi,f_cost_tk_Dhanmondi,f_rel_tk_Dhanmondi,f_wel_tk_Dhanmondi,G_id_kwh_Kalyanpur,B_id_kwh_Kalyanpur,T_ijd_kwh_Kalyanpur,f_cost_tk_Kalyanpur,f_rel_tk_Kalyanpur,f_wel_tk_Kalyanpur,varpi_Dhanmondi,varpi_Kalyanpur,soc_end_Dhanmondi,soc_end_Kalyanpur,kappa_Dhanmondi,kappa_Kalyanpur,kappa_refday_Dhanmondi,kappa_refday_Kalyanpur,scale_gmax_Dhanmondi,scale_gmax_Kalyanpur,scale_pmax_Dhanmondi,scale_pmax_Kalyanpur,g_max_kw_eff_Dhanmondi,g_max_kw_eff_Kalyanpur,p_max_kw_eff_Dhanmondi,p_max_kw_eff_Kalyanpur,max_c1_slack_kw,n_c7_binding,n_ir_binding
2026-06-24,57463778.95460084,28876093.27660269,28587685.677998148,1919844.7702373373,0.0,5224.469325756609,16157130.080885949,0.0,12718963.19571674,1886674.8993269936,55075.516134862584,0.0,15911815.679555772,0.0,12675869.998442374,0.0,0.0014526979727762046,8000.0,6000.0000000000055,0.9854083393737474,0.9657294952313036,0.967032967032967,0.9565217391304348,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,4.3655745685100555e-11,364,0
2026-06-25,57042126.81608723,28832524.277058333,28209602.539028898,1904131.9064148183,0.0,976.0024990371371,15984938.718561178,0.0,12847585.558497155,1837030.238034705,42252.9091284535,0.0,15476063.060803857,0.0,12733539.47822504,0.0,0.00026442083752292874,8000.0,6000.0,0.9688343954435716,0.914468135295299,0.9743589743589743,0.9130434782608695,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,316,0
2026-06-26,53511958.544113025,24405440.63187697,29106517.912236057,1368868.3809828558,0.0,20750.23404562212,11681932.939879572,0.0,12723507.6919974,1904794.134171572,57620.35176117724,0.0,16067653.313341256,0.0,13038864.5988948,0.0,0.0057388822423456625,8000.0,5999.999999999999,0.6744008870610252,0.9774504500983394,0.676923076923077,0.9782608695652174,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,344,0
2026-06-27,58069921.35892166,28546343.8678768,29523577.491044857,1796232.9952023115,0.0,16791.45099858222,15229913.614233926,0.0,13316430.253642876,1905029.0241294845,57540.23809748507,0.0,16069503.869592603,0.0,13454073.621452251,0.0,0.004547095800061681,8000.0,5999.999999999996,0.8776652592790941,0.9552410716665093,0.8901098901098901,0.9782608695652174,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,371,0
2026-06-28,60995633.978738,31268269.866846085,29727364.111891918,2058296.9858937394,7744.023909847179,74792.00209363492,17991251.767402776,0.0,13277018.099443309,1931439.09594181,49263.157894736854,0.0,16278668.751793891,0.0,13448695.360098027,0.0,0.020466711710955442,8000.0,5999.999999999999,0.9921581771756754,1.007388410915333,1.0036630036630036,1.0217391304347827,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,4.3655745685100555e-11,397,0
2026-06-29,59550201.18555171,30257084.746352986,29293116.439198725,2011038.4245297906,5039.729121929377,44811.44302441005,17305880.684219733,0.0,12951204.062133254,1919920.214199868,51856.4776780158,0.0,16185915.313653918,0.0,13107201.125544807,0.0,0.012427296758342749,8000.0,5999.999999999998,1.0,1.0,1.0,1.0,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,392,0
2026-06-30,59847673.1143876,30977608.99982035,28870064.11456725,2166156.6556399236,32105.15165314113,40602.11511423042,18607932.16188386,0.0,12369676.837936489,1930479.043451324,51124.08607361205,0.0,16273405.30366703,0.0,12596658.810900219,0.0,0.011717226277354163,8000.000000000001,5999.999999999998,1.1367510443265838,1.0440440804232594,1.067544182835452,1.0104250239859682,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,4.3655745685100555e-11,414,0
2026-07-01,60832820.12395775,31753603.989223067,29079216.13473469,2273175.0347343087,65684.21052631579,21368.360110411242,19373464.27825923,0.0,12380139.710963838,1924894.7233123588,54053.02194162977,3174.225884564979,16261101.407406503,166929.18192637566,12651185.545401812,0.0009382261054202032,0.006187547231632706,8000.000000000002,6000.000000000002,1.2236247977945467,1.0327623182011803,1.147566878524845,0.9987712010205279,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,6.548361852765083e-11,438,0
2026-07-02,59699616.17332728,31253443.29086502,28446172.88246226,2248661.3910753718,56831.750005063564,3705.019350486928,18986714.37995959,0.0,12266728.91090543,1900190.148795806,60104.85997215753,2726.6035657672983,16058655.372229839,28944.17848327753,12358573.331749143,0.0008036236348902644,0.0010642645385411092,7999.999999999997,6000.0,1.2164289699990856,1.0024354264456334,1.1402408711988377,0.9690610560929916,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,5.820766091346741e-11,407,0
2026-07-03,55848518.26438058,27937337.773977865,27911180.490402717,1879774.4902179667,2.8720885319145103e-12,3473.9385270205003,15804310.388935437,0.0,12133027.385042427,1878434.906607517,49019.852699083254,0.0,15833598.645485694,0.0,12077581.844917024,0.0,0.000988315918980785,8000.0,5999.999999999997,0.9988600017996484,0.9830398844404861,0.9349122634427213,0.9495683024698032,0.55,0.55,0.62,0.62,110000.00000000001,88000.0,124000.0,99200.0,2.9103830456733704e-11,348,0
