n_total,n_acting,n_topn,hits,precision,baseline_random,lift,date,precision_random_draw,precision_mean_relative,precision_no_phi2,precision_nextday,precision_nextday_random,precision_nextday_lift,precision_nextday_persistence,precision_nextday_persistence_lift
6250,640,52,52,1.0,0.1024,9.765625,2026-06-14,0.1346153846153846,1.0,0.2692307692307692,1.0,0.10272,9.735202492211837,1.0,9.735202492211837
6250,642,52,52,1.0,0.10272,9.735202492211837,2026-06-15,0.1346153846153846,1.0,0.2692307692307692,0.9807692307692307,0.10192,9.622932013041902,1.0,9.811616954474097
6250,637,52,52,1.0,0.10192,9.811616954474097,2026-06-16,0.1346153846153846,1.0,0.2692307692307692,1.0,0.10864,9.204712812960235,1.0,9.204712812960235
6250,679,52,52,1.0,0.10864,9.204712812960235,2026-06-17,0.15384615384615385,1.0,0.3269230769230769,0.8846153846153846,0.1024,8.638822115384615,0.9038461538461539,8.826622596153847
6250,640,52,52,1.0,0.1024,9.765625,2026-06-18,0.1346153846153846,1.0,0.2692307692307692,0.9807692307692307,0.10016,9.792025067584174,1.0,9.984025559105431
6250,626,52,52,1.0,0.10016,9.984025559105431,2026-06-19,0.1346153846153846,1.0,0.2692307692307692,1.0,0.10944,9.137426900584796,1.0,9.137426900584796
6250,684,52,52,1.0,0.10944,9.137426900584796,2026-06-20,0.15384615384615385,1.0,0.3269230769230769,0.8846153846153846,0.10352,8.54535727024135,0.9038461538461539,8.731125906550945
6250,647,52,52,1.0,0.10352,9.659969088098919,2026-06-21,0.1346153846153846,1.0,0.2692307692307692,0.9615384615384616,0.10192,9.43424707160971,1.0,9.811616954474097
6250,637,52,52,1.0,0.10192,9.811616954474097,2026-06-22,0.1346153846153846,1.0,0.2692307692307692,1.0,0.10944,9.137426900584796,1.0,9.137426900584796
6250,684,52,52,1.0,0.10944,9.137426900584796,2026-06-23,0.15384615384615385,1.0,0.3269230769230769,1.0,0.10864,9.204712812960235,0.9807692307692307,9.027699105018693
6250,679,52,52,1.0,0.10864,9.204712812960235,2026-06-24,0.15384615384615385,1.0,0.3269230769230769,0.8846153846153846,0.10352,8.54535727024135,0.9038461538461539,8.731125906550945
6250,647,52,52,1.0,0.10352,9.659969088098919,2026-06-25,0.1346153846153846,1.0,0.2692307692307692,1.0,0.10944,9.137426900584796,1.0,9.137426900584796
6250,684,52,52,1.0,0.10944,9.137426900584796,2026-06-26,0.15384615384615385,1.0,0.3269230769230769,1.0,0.11264,8.877840909090908,1.0,8.877840909090908
6250,704,52,52,1.0,0.11264,8.877840909090908,2026-06-27,0.15384615384615385,1.0,0.34615384615384615,1.0,0.11104,9.005763688760807,1.0,9.005763688760807
6250,694,52,52,1.0,0.11104,9.005763688760807,2026-06-28,0.15384615384615385,1.0,0.34615384615384615,1.0,0.10944,9.137426900584796,1.0,9.137426900584796
6250,684,52,52,1.0,0.10944,9.137426900584796,2026-06-29,0.15384615384615385,1.0,0.3269230769230769,1.0,0.1064,9.398496240601505,0.9807692307692307,9.217755928282244
6250,665,52,52,1.0,0.1064,9.398496240601505,2026-06-30,0.15384615384615385,1.0,0.3269230769230769,1.0,0.13312,7.512019230769232,1.0,7.512019230769232
6250,832,52,52,1.0,0.13312,7.512019230769232,2026-07-01,0.19230769230769232,1.0,0.4423076923076923,1.0,0.13312,7.512019230769232,1.0,7.512019230769232
6250,832,52,52,1.0,0.13312,7.512019230769232,2026-07-02,0.19230769230769232,1.0,0.4423076923076923,0.9230769230769231,0.1064,8.675534991324467,0.7692307692307693,7.229612492770388
6250,665,52,52,1.0,0.1064,9.398496240601505,2026-07-03,0.15384615384615385,1.0,0.3269230769230769,1.0,0.1064,9.398496240601505,1.0,9.398496240601505
6250,665,52,52,1.0,0.1064,9.398496240601505,2026-07-04,0.15384615384615385,1.0,0.3269230769230769,1.0,0.13312,7.512019230769232,1.0,7.512019230769232
6250,832,52,52,1.0,0.13312,7.512019230769232,2026-07-05,0.19230769230769232,1.0,0.4423076923076923,1.0,0.13312,7.512019230769232,1.0,7.512019230769232
6250,832,52,52,1.0,0.13312,7.512019230769232,2026-07-06,0.19230769230769232,1.0,0.4423076923076923,1.0,0.13312,7.512019230769232,1.0,7.512019230769232
6250,832,52,52,1.0,0.13312,7.512019230769232,2026-07-07,0.19230769230769232,1.0,0.4423076923076923,0.9230769230769231,0.12768,7.229612492770388,0.9230769230769231,7.229612492770388
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-08,0.17307692307692307,1.0,0.4423076923076923,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-09,0.17307692307692307,1.0,0.4423076923076923,0.5576923076923077,0.10112,5.515153359298929,0.8269230769230769,8.177641187925998
6250,632,52,52,1.0,0.10112,9.889240506329113,2026-07-10,0.1346153846153846,1.0,0.2692307692307692,1.0,0.1272,7.861635220125786,1.0,7.861635220125786
6250,795,52,52,1.0,0.1272,7.861635220125786,2026-07-11,0.17307692307692307,1.0,0.4423076923076923,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-12,0.17307692307692307,1.0,0.4423076923076923,1.0,0.12768,7.832080200501254,1.0,7.832080200501254
6250,798,52,52,1.0,0.12768,7.832080200501254,2026-07-13,0.17307692307692307,1.0,0.4423076923076923,,,,,
