date,actual_mw,pred_mw,pred_mw_k1,robust_mw_k1,pred_mw_k2,robust_mw_k2,pred_mw_k3,robust_mw_k3,pred_mw_k4,robust_mw_k4,pred_mw_k5,robust_mw_k5,pred_mw_k6,robust_mw_k6,pred_mw_k7,robust_mw_k7,pred_mw_k8,robust_mw_k8,pred_mw_k9,robust_mw_k9,pred_mw_k10,robust_mw_k10,pred_mw_k11,robust_mw_k11,pred_mw_k12,robust_mw_k12,pred_mw_k13,robust_mw_k13,pred_mw_k14,robust_mw_k14,pred_mw_k15,robust_mw_k15
2020-12-14,63.0,65.422,65.422,78.673,65.613,80.039,66.178,81.36,66.394,82.06,66.629,82.563,66.627,82.837,66.78,83.239,66.938,83.552,67.002,83.763,67.063,84.062,67.27,84.126,67.378,84.254,67.463,84.333,67.556,84.497,67.763,84.954
2020-12-15,54.0,65.242,65.242,78.493,65.427,79.853,65.997,81.179,66.21,81.876,66.444,82.378,66.442,82.652,66.595,83.054,66.752,83.366,66.815,83.577,66.875,83.874,67.084,83.941,67.195,84.071,67.283,84.153,67.375,84.316,67.59,84.781
2020-12-16,57.0,64.113,64.113,77.365,64.258,78.684,64.856,80.038,65.051,80.717,65.281,81.215,65.275,81.484,65.427,81.887,65.579,82.193,65.638,82.399,65.693,82.692,65.915,82.772,66.044,82.92,66.151,83.022,66.233,83.175,66.493,83.684
2020-12-17,57.0,64.373,64.373,77.624,64.526,78.952,65.114,80.296,65.31,80.976,65.538,81.472,65.531,81.741,65.682,82.141,65.834,82.449,65.893,82.655,65.95,82.949,66.168,83.024,66.293,83.169,66.395,83.265,66.477,83.419,66.724,83.915
2020-12-18,57.0,64.435,64.435,77.687,64.59,79.016,65.174,80.356,65.369,81.035,65.594,81.528,65.585,81.795,65.735,82.194,65.887,82.501,65.946,82.707,66.002,83.001,66.219,83.075,66.343,83.219,66.444,83.314,66.525,83.466,66.767,83.958
2020-12-19,54.0,64.183,64.183,77.435,64.328,78.754,64.918,80.1,65.107,80.773,65.33,81.263,65.319,81.529,65.467,81.927,65.618,82.232,65.675,82.437,65.731,82.73,65.949,82.806,66.078,82.954,66.183,83.053,66.261,83.202,66.512,83.702
2020-12-20,57.0,63.6,63.6,76.851,63.724,78.15,64.329,79.511,64.509,80.175,64.73,80.664,64.718,80.927,64.866,81.326,65.014,81.629,65.069,81.831,65.122,82.121,65.348,82.204,65.486,82.362,65.601,82.471,65.674,82.615,65.949,83.139
2020-12-21,57.0,62.778,62.778,76.029,62.874,77.3,63.502,78.684,63.672,79.338,63.893,79.827,63.88,80.089,64.03,80.489,64.175,80.789,64.227,80.989,64.276,81.276,64.513,81.369,64.663,81.539,64.793,81.663,64.86,81.802,65.171,82.362
2020-12-22,57.0,62.435,62.435,75.686,62.519,76.945,63.156,78.338,63.322,78.987,63.542,79.476,63.529,79.738,63.679,80.139,63.823,80.437,63.874,80.636,63.922,80.921,64.162,81.019,64.318,81.194,64.454,81.324,64.519,81.461,64.845,82.035
2020-12-23,51.0,62.322,62.322,75.573,62.401,76.827,63.039,78.221,63.2,78.866,63.418,79.352,63.402,79.612,63.551,80.011,63.694,80.308,63.744,80.505,63.791,80.79,64.032,80.889,64.19,81.066,64.327,81.198,64.39,81.332,64.718,81.908
2020-12-24,51.0,62.417,62.417,75.668,62.498,76.924,63.131,78.313,63.29,78.956,63.504,79.438,63.487,79.696,63.634,80.093,63.776,80.39,63.825,80.587,63.873,80.872,64.112,80.968,64.269,81.145,64.404,81.274,64.465,81.406,64.785,81.976
2020-12-25,59.0,61.801,61.801,75.052,61.86,76.286,62.506,77.688,62.655,78.32,62.865,78.799,62.845,79.055,62.991,79.451,63.131,79.745,63.177,79.938,63.222,80.221,63.467,80.324,63.635,80.511,63.78,80.65,63.835,80.776,64.179,81.37
2020-12-26,57.0,62.526,62.526,75.778,62.611,77.037,63.238,78.42,63.397,79.062,63.608,79.542,63.59,79.799,63.735,80.194,63.878,80.492,63.926,80.688,63.975,80.974,64.211,81.068,64.367,81.243,64.5,81.37,64.56,81.501,64.874,82.064
2020-12-27,56.0,62.988,62.988,76.239,63.089,77.515,63.706,78.887,63.872,79.538,64.087,80.021,64.07,80.28,64.216,80.676,64.361,80.975,64.412,81.174,64.462,81.462,64.694,81.55,64.842,81.718,64.967,81.837,65.032,81.973,65.328,82.519
2020-12-28,54.0,62.725,62.725,75.976,62.817,77.243,63.442,78.624,63.606,79.272,63.822,79.756,63.805,80.015,63.953,80.412,64.097,80.711,64.147,80.909,64.196,81.195,64.431,81.288,64.584,81.46,64.713,81.584,64.777,81.719,65.085,82.276
2020-12-29,63.0,62.212,62.212,75.464,62.287,76.713,62.926,78.108,63.083,78.749,63.298,79.232,63.281,79.491,63.429,79.889,63.571,80.185,63.62,80.381,63.667,80.666,63.908,80.765,64.069,80.944,64.207,81.078,64.267,81.209,64.598,81.788
2020-12-30,63.0,62.799,62.799,76.05,62.893,77.319,63.515,78.697,63.68,79.345,63.894,79.828,63.877,80.087,64.024,80.483,64.168,80.782,64.218,80.98,64.268,81.267,64.502,81.358,64.653,81.529,64.781,81.651,64.845,81.786,65.149,82.34
2020-12-31,51.0,63.778,63.778,77.029,63.905,78.331,64.499,79.681,64.675,80.341,64.889,80.823,64.872,81.082,65.016,81.476,65.164,81.778,65.217,81.979,65.271,82.27,65.492,82.349,65.629,82.505,65.739,82.61,65.808,82.75,66.07,83.26
2021-01-01,60.0,63.398,63.398,76.65,63.511,77.937,64.111,79.293,64.278,79.944,64.486,80.42,64.466,80.676,64.608,81.068,64.754,81.368,64.805,81.566,64.857,81.856,65.081,81.938,65.224,82.1,65.34,82.211,65.404,82.345,65.677,82.868
2021-01-02,57.0,63.435,63.435,76.686,63.548,77.974,64.146,79.328,64.312,79.977,64.518,80.452,64.498,80.707,64.638,81.098,64.784,81.398,64.834,81.596,64.886,81.885,65.11,81.966,65.253,82.129,65.368,82.238,65.43,82.372,65.701,82.892
2021-01-03,60.0,63.753,63.753,77.004,63.877,78.303,64.465,79.647,64.634,80.3,64.841,80.775,64.82,81.029,64.959,81.419,65.106,81.721,65.158,81.919,65.211,82.21,65.431,82.287,65.569,82.444,65.678,82.548,65.742,82.684,65.999,83.189
2021-01-04,60.0,63.685,63.685,76.937,63.807,78.233,64.397,79.579,64.564,80.23,64.77,80.704,64.748,80.958,64.888,81.347,65.034,81.648,65.085,81.847,65.138,82.137,65.358,82.215,65.497,82.373,65.608,82.478,65.671,82.613,65.93,83.12
2021-01-05,63.0,63.714,63.714,76.966,63.837,78.263,64.426,79.608,64.594,80.26,64.8,80.734,64.779,80.988,64.918,81.378,65.065,81.679,65.116,81.877,65.169,82.168,65.389,82.245,65.528,82.403,65.638,82.508,65.701,82.643,65.959,83.15
2021-01-06,60.0,64.477,64.477,77.728,64.627,79.053,65.196,80.378,65.376,81.042,65.584,81.518,65.565,81.775,65.704,82.164,65.854,82.469,65.908,82.67,65.965,82.964,66.176,83.032,66.303,83.178,66.399,83.27,66.469,83.411,66.696,83.886
2021-01-07,57.0,65.522,65.522,78.773,65.708,80.134,66.249,81.431,66.442,82.108,66.652,82.585,66.634,82.844,66.772,83.231,66.926,83.54,66.984,83.745,67.045,84.044,67.243,84.099,67.353,84.229,67.431,84.302,67.508,84.45,67.69,84.881
2021-01-08,69.0,65.397,65.397,78.648,65.577,80.003,66.119,81.301,66.308,81.974,66.515,82.449,66.495,82.705,66.631,83.091,66.785,83.399,66.841,83.603,66.902,83.901,67.1,83.957,67.213,84.089,67.293,84.164,67.368,84.309,67.553,84.743
2021-01-09,72.0,65.831,65.831,79.083,66.027,80.453,66.558,81.74,66.753,82.419,66.961,82.894,66.942,83.152,67.078,83.537,67.233,83.847,67.291,84.053,67.354,84.353,67.547,84.404,67.653,84.529,67.725,84.596,67.803,84.745,67.97,85.161
2021-01-10,75.0,67.106,67.106,80.357,67.347,81.773,67.847,83.029,68.065,83.731,68.279,84.213,68.266,84.475,68.403,84.862,68.564,85.178,68.628,85.39,68.696,85.695,68.875,85.731,68.961,85.836,69.011,85.882,69.101,86.043,69.218,86.409
2021-01-11,72.0,68.085,68.085,81.337,68.363,82.789,68.841,84.023,69.076,84.742,69.296,85.23,69.288,85.497,69.426,85.885,69.592,86.206,69.661,86.423,69.733,86.732,69.902,86.758,69.972,86.847,70.006,86.876,70.106,87.047,70.186,87.376
2021-01-12,69.0,68.039,68.039,81.29,68.316,82.742,68.798,83.98,69.036,84.702,69.26,85.194,69.253,85.463,69.394,85.853,69.56,86.175,69.63,86.392,69.702,86.701,69.872,86.729,69.942,86.818,69.978,86.848,70.08,87.022,70.165,87.356
2021-01-13,66.0,67.604,67.604,80.856,67.866,82.292,68.358,83.54,68.589,84.255,68.81,84.744,68.802,85.012,68.942,85.402,69.107,85.721,69.174,85.936,69.244,86.243,69.42,86.276,69.497,86.372,69.54,86.41,69.638,86.579,69.74,86.93
2021-01-14,63.0,67.825,67.825,81.076,68.093,82.519,68.576,83.758,68.807,84.472,69.025,84.959,69.015,85.225,69.153,85.613,69.318,85.932,69.385,86.147,69.456,86.455,69.628,86.484,69.702,86.578,69.74,86.611,69.838,86.779,69.927,87.118
2021-01-15,69.0,67.386,67.386,80.637,67.637,82.063,68.129,83.311,68.351,84.016,68.565,84.499,68.552,84.762,68.688,85.148,68.851,85.465,68.916,85.677,68.985,85.984,69.161,86.017,69.242,86.118,69.288,86.158,69.379,86.321,69.485,86.675
2021-01-16,69.0,67.184,67.184,80.435,67.429,81.855,67.928,83.11,68.147,83.813,68.362,84.296,68.35,84.559,68.487,84.946,68.649,85.263,68.713,85.475,68.781,85.78,68.96,85.817,69.044,85.92,69.094,85.964,69.185,86.126,69.3,86.49
2021-01-17,69.0,67.183,67.183,80.435,67.43,81.856,67.933,83.115,68.157,83.823,68.378,84.312,68.368,84.578,68.509,84.968,68.671,85.286,68.737,85.499,68.805,85.804,68.986,85.842,69.069,85.945,69.12,85.99,69.214,86.156,69.333,86.524
2021-01-18,69.0,66.664,66.664,79.915,66.895,81.321,67.417,82.599,67.64,83.305,67.865,83.799,67.859,84.069,68.003,84.463,68.165,84.779,68.231,84.992,68.297,85.296,68.485,85.341,68.576,85.451,68.636,85.507,68.731,85.673,68.877,86.068
2021-01-19,72.0,66.531,66.531,79.783,66.759,81.185,67.287,82.469,67.511,83.177,67.74,83.673,67.735,83.944,67.881,84.341,68.043,84.657,68.109,84.87,68.174,85.173,68.365,85.222,68.457,85.333,68.521,85.391,68.617,85.559,68.771,85.962
2021-01-20,72.0,66.555,66.555,79.807,66.784,81.21,67.314,82.496,67.539,83.205,67.77,83.704,67.766,83.976,67.914,84.374,68.076,84.69,68.143,84.904,68.208,85.207,68.399,85.256,68.491,85.367,68.555,85.425,68.652,85.593,68.807,85.997
2021-01-21,60.0,67.53,67.53,80.782,67.793,82.219,68.296,83.478,68.536,84.202,68.768,84.702,68.767,84.976,68.913,85.373,69.079,85.693,69.149,85.911,69.219,86.218,69.398,86.255,69.475,86.351,69.521,86.391,69.626,86.567,69.74,86.93
2021-01-22,72.0,67.226,67.226,80.478,67.478,81.904,67.989,83.171,68.224,83.889,68.455,84.389,68.452,84.662,68.598,85.058,68.763,85.377,68.832,85.594,68.9,85.899,69.083,85.94,69.165,86.04,69.216,86.086,69.318,86.26,69.444,86.635
2021-01-23,72.0,67.466,67.466,80.718,67.728,82.154,68.236,83.418,68.477,84.143,68.713,84.646,68.713,84.922,68.861,85.32,69.027,85.641,69.098,85.86,69.167,86.166,69.349,86.205,69.426,86.301,69.474,86.344,69.58,86.521,69.699,86.889
2021-01-24,72.0,68.522,68.522,81.774,68.823,83.249,69.306,84.488,69.566,85.232,69.808,85.742,69.812,86.022,69.962,86.422,70.133,86.748,70.209,86.971,70.283,87.282,70.453,87.31,70.513,87.389,70.543,87.414,70.66,87.602,70.739,87.929
2021-01-25,69.0,68.202,68.202,81.454,68.493,82.919,68.988,84.17,69.247,84.913,69.493,85.426,69.499,85.709,69.652,86.111,69.822,86.436,69.898,86.66,69.971,86.97,70.146,87.002,70.21,87.085,70.246,87.117,70.363,87.305,70.459,87.649
2021-01-26,69.0,67.563,67.563,80.814,67.831,82.257,68.342,83.524,68.592,84.258,68.835,84.769,68.84,85.05,68.993,85.452,69.16,85.775,69.233,85.995,69.304,86.303,69.486,86.342,69.56,86.436,69.608,86.478,69.72,86.661,69.841,87.032
2021-01-27,63.0,67.29,67.29,80.542,67.548,81.974,68.065,83.247,68.309,83.975,68.55,84.484,68.553,84.762,68.705,85.164,68.871,85.485,68.943,85.704,69.011,86.01,69.196,86.053,69.275,86.151,69.327,86.198,69.436,86.377,69.567,86.758
2021-01-28,54.0,66.916,66.916,80.167,67.159,81.586,67.685,82.867,67.921,83.587,68.159,84.093,68.16,84.37,68.311,84.771,68.475,85.09,68.545,85.307,68.613,85.612,68.801,85.658,68.886,85.762,68.945,85.815,69.049,85.991,69.194,86.385
2021-01-29,60.0,65.751,65.751,79.002,65.953,80.379,66.509,81.691,66.728,82.394,66.963,82.897,66.961,83.171,67.113,83.572,67.272,83.886,67.337,84.099,67.399,84.398,67.602,84.458,67.705,84.581,67.784,84.654,67.879,84.82,68.072,85.263
2021-01-30,57.0,65.754,65.754,79.006,65.958,80.384,66.515,81.697,66.736,82.402,66.973,82.907,66.972,83.182,67.125,83.585,67.285,83.899,67.351,84.112,67.413,84.412,67.616,84.473,67.719,84.595,67.798,84.668,67.894,84.836,68.089,85.279
2021-01-31,57.0,65.381,65.381,78.632,65.572,79.998,66.14,81.322,66.357,82.023,66.595,82.529,66.594,82.804,66.748,83.208,66.906,83.521,66.971,83.733,67.032,84.031,67.24,84.096,67.348,84.224,67.434,84.305,67.529,84.47,67.74,84.931
2021-02-01,72.0,64.907,64.907,78.159,65.082,79.508,65.662,80.844,65.872,81.538,66.108,82.042,66.106,82.315,66.26,82.719,66.416,83.03,66.479,83.24,66.537,83.536,66.751,83.608,66.867,83.743,66.961,83.831,67.052,83.993,67.282,84.473
2021-02-02,72.0,65.453,65.453,78.705,65.647,80.073,66.212,81.394,66.43,82.095,66.666,82.6,66.665,82.875,66.819,83.278,66.977,83.591,67.042,83.803,67.103,84.102,67.31,84.166,67.417,84.293,67.502,84.372,67.596,84.538,67.804,84.994
2021-02-03,69.0,66.727,66.727,79.979,66.964,81.39,67.493,82.675,67.726,83.392,67.963,83.897,67.963,84.172,68.113,84.573,68.277,84.891,68.345,85.107,68.412,85.411,68.603,85.459,68.691,85.567,68.752,85.623,68.854,85.796,69.006,86.197
2021-02-04,72.0,67.846,67.846,81.098,68.122,82.548,68.62,83.802,68.868,84.534,69.106,85.039,69.107,85.317,69.256,85.715,69.424,86.038,69.496,86.258,69.568,86.567,69.745,86.601,69.815,86.691,69.857,86.727,69.967,86.908,70.071,87.262
2021-02-05,75.0,68.517,68.517,81.769,68.816,83.242,69.296,84.478,69.553,85.219,69.791,85.725,69.794,86.004,69.942,86.401,70.112,86.727,70.187,86.949,70.261,87.26,70.43,87.287,70.49,87.366,70.52,87.39,70.634,87.576,70.71,87.901
2021-02-06,74.0,69.602,69.602,82.853,69.939,84.365,70.391,85.573,70.665,86.331,70.907,86.841,70.913,87.123,71.061,87.521,71.238,87.852,71.318,88.079,71.394,88.393,71.552,88.408,71.596,88.471,71.607,88.477,71.731,88.672,71.763,88.954
2021-02-07,73.33333333333333,70.322,70.322,83.574,70.687,85.113,71.106,86.288,71.367,87.033,71.614,87.548,71.619,87.828,71.773,88.233,71.972,88.587,72.053,88.814,72.106,89.105,72.27,89.126,72.325,89.201,72.323,89.194,72.455,89.397,72.476,89.666
2021-02-08,72.66666666666667,69.9,69.9,83.152,70.247,84.673,70.686,85.868,70.962,86.628,71.202,87.136,71.213,87.423,71.365,87.825,71.555,88.169,71.639,88.4,71.695,88.694,71.862,88.719,71.907,88.783,71.916,88.787,72.044,88.985,72.068,89.259
2021-02-09,72.0,69.352,69.352,82.603,69.682,84.108,70.145,85.327,70.419,86.085,70.665,86.599,70.673,86.883,70.823,87.283,70.999,87.613,71.078,87.84,71.156,88.155,71.316,88.173,71.363,88.239,71.379,88.249,71.504,88.445,71.55,88.74
2021-02-10,72.0,69.312,69.312,82.563,69.64,84.066,70.103,85.285,70.375,86.041,70.619,86.553,70.626,86.835,70.775,87.235,70.95,87.564,71.029,87.791,71.106,88.106,71.267,88.123,71.314,88.19,71.331,88.201,71.454,88.396,71.5,88.691
2021-02-11,72.0,69.854,69.854,83.105,70.2,84.626,70.642,85.824,70.917,86.583,71.158,87.092,71.165,87.375,71.314,87.774,71.497,88.111,71.579,88.34,71.647,88.646,71.807,88.663,71.85,88.726,71.858,88.728,71.983,88.925,72.007,89.198
2021-02-12,78.0,70.409,70.409,83.66,70.779,85.205,71.194,86.376,71.439,87.105,71.694,87.628,71.689,87.899,71.843,88.302,72.039,88.653,72.112,88.874,72.182,89.181,72.334,89.19,72.398,89.274,72.39,89.26,72.522,89.463,72.548,89.739
2021-02-13,75.0,71.71,71.71,84.961,72.105,86.531,72.46,87.642,72.629,88.295,72.923,88.857,72.878,89.088,73.043,89.502,73.226,89.841,73.279,90.041,73.353,90.352,73.499,90.356,73.606,90.482,73.608,90.478,73.747,90.688,73.786,90.976
2021-02-14,77.0,73.518,73.518,86.769,73.961,88.387,74.193,89.375,74.279,89.945,74.635,90.569,74.526,90.736,74.695,91.155,74.845,91.459,74.92,91.681,74.995,91.994,75.137,91.993,75.272,92.148,75.281,92.152,75.461,92.402,75.476,92.667
2021-02-15,72.0,74.147,74.147,87.398,74.616,89.042,74.803,89.985,74.87,90.536,75.248,91.182,75.121,91.33,75.291,91.75,75.436,92.05,75.529,92.291,75.604,92.603,75.741,92.598,75.88,92.756,75.879,92.75,76.082,93.023,76.08,93.27
2021-02-16,66.0,72.644,72.644,85.895,73.089,87.515,73.373,88.555,73.523,89.189,73.86,89.794,73.79,90.0,73.958,90.417,74.139,90.753,74.229,90.99,74.304,91.303,74.443,91.299,74.551,91.427,74.53,91.4,74.715,91.657,74.728,91.918
2021-02-17,60.0,71.545,71.545,84.797,71.966,86.392,72.32,87.502,72.523,88.189,72.825,88.759,72.793,89.002,72.956,89.415,73.156,89.771,73.239,90.001,73.317,90.316,73.456,90.312,73.544,90.419,73.513,90.383,73.679,90.621,73.701,90.892
2021-02-18,57.0,71.073,71.073,84.325,71.479,85.905,71.86,87.042,72.082,87.748,72.365,88.299,72.346,88.556,72.505,88.965,72.709,89.323,72.789,89.55,72.867,89.866,73.006,89.863,73.084,89.96,73.054,89.924,73.208,90.15,73.231,90.421
2021-02-19,57.0,70.52,70.52,83.772,70.897,85.323,71.312,86.494,71.551,87.217,71.815,87.749,71.807,88.017,71.963,88.422,72.16,88.774,72.23,88.992,72.308,89.307,72.454,89.31,72.523,89.399,72.509,89.38,72.645,89.587,72.676,89.867
2021-02-20,54.0,70.199,70.199,83.45,70.56,84.986,70.984,86.166,71.238,86.904,71.488,87.422,71.487,87.696,71.638,88.098,71.83,88.445,71.906,88.667,71.975,88.974,72.129,88.986,72.188,89.063,72.184,89.055,72.314,89.256,72.34,89.531
2021-02-21,63.0,69.195,69.195,82.447,69.517,83.943,69.979,85.161,70.245,85.911,70.484,86.418,70.488,86.698,70.635,87.094,70.808,87.423,70.886,87.647,70.962,87.961,71.123,87.979,71.173,88.049,71.19,88.061,71.31,88.251,71.357,88.547
2021-02-22,66.0,69.424,69.424,82.675,69.754,84.18,70.209,85.391,70.478,86.144,70.717,86.651,70.721,86.93,70.867,87.326,71.041,87.656,71.119,87.881,71.197,88.196,71.355,88.211,71.401,88.277,71.415,88.285,71.535,88.477,71.572,88.763
2021-02-23,69.0,69.477,69.477,82.729,69.809,84.235,70.264,85.445,70.533,86.199,70.773,86.707,70.777,86.987,70.923,87.383,71.098,87.712,71.176,87.938,71.255,88.254,71.412,88.268,71.457,88.333,71.47,88.34,71.591,88.532,71.626,88.817
2021-02-24,79.0,69.86,69.86,83.112,70.204,84.63,70.642,85.824,70.913,86.579,71.149,87.083,71.153,87.363,71.299,87.759,71.48,88.095,71.56,88.322,71.63,88.629,71.787,88.644,71.83,88.706,71.837,88.707,71.959,88.901,71.977,89.168
2021-02-25,66.0,73.209,73.209,86.46,73.649,88.075,73.891,89.073,74.004,89.67,74.337,90.271,74.24,90.45,74.397,90.857,74.55,91.164,74.632,91.393,74.718,91.717,74.848,91.704,74.96,91.836,74.953,91.823,75.13,92.072,75.119,92.31
2021-02-26,75.0,74.924,74.924,88.176,75.326,89.752,75.494,90.676,75.571,91.237,75.861,91.795,75.767,91.977,75.904,92.363,76.009,92.623,76.094,92.855,76.193,93.192,76.276,93.133,76.375,93.251,76.374,93.244,76.549,93.491,76.522,93.713
2021-02-27,78.0,75.707,75.707,88.958,76.109,90.535,76.234,91.416,76.286,91.952,76.578,92.512,76.473,92.683,76.607,93.066,76.695,93.309,76.787,93.549,76.882,93.881,76.958,93.815,77.061,93.937,77.066,93.936,77.248,94.189,77.212,94.402
2021-02-28,81.0,78.533,78.533,91.785,78.868,93.294,78.866,94.048,78.848,94.514,79.081,95.015,78.982,95.192,79.089,95.548,79.088,95.703,79.152,95.914,79.286,96.285,79.294,96.151,79.378,96.254,79.421,96.291,79.599,96.54,79.536,96.727
2021-03-01,78.0,79.254,79.254,92.505,79.59,94.016,79.547,94.729,79.512,95.178,79.742,95.676,79.638,95.848,79.74,96.2,79.727,96.341,79.794,96.556,79.93,96.929,79.928,96.785,80.01,96.885,80.053,96.924,80.24,97.181,80.161,97.352
2021-03-02,81.0,80.01,80.01,93.261,80.324,94.75,80.255,95.437,80.209,95.874,80.407,96.341,80.312,96.522,80.401,96.861,80.369,96.984,80.433,97.195,80.581,97.58,80.549,97.405,80.621,97.497,80.66,97.531,80.84,97.782,80.755,97.945
2021-03-03,81.0,82.302,82.302,95.554,82.507,96.933,82.377,97.559,82.288,97.954,82.388,98.322,82.332,98.542,82.388,98.847,82.271,98.886,82.314,99.075,82.501,99.5,82.377,99.233,82.425,99.301,82.486,99.356,82.638,99.58,82.569,99.76
2021-03-04,88.0,84.339,84.339,97.591,84.437,98.863,84.248,99.43,84.112,99.778,84.144,100.078,84.117,100.326,84.148,100.607,83.94,100.554,83.972,100.734,84.191,101.19,83.996,100.852,84.027,100.902,84.127,100.997,84.265,101.207,84.229,101.42
2021-03-05,99.0,84.675,84.675,97.926,84.767,99.193,84.564,99.746,84.415,100.081,84.446,100.38,84.414,100.624,84.444,100.904,84.228,100.843,84.273,101.035,84.483,101.482,84.283,101.14,84.319,101.195,84.42,101.29,84.56,101.501,84.533,101.723
2021-03-06,102.0,88.617,88.617,101.869,88.53,102.956,88.19,103.372,87.947,103.613,87.864,103.798,87.888,104.098,87.881,104.341,87.51,104.125,87.519,104.28,87.788,104.787,87.465,104.322,87.475,104.351,87.652,104.522,87.78,104.721,87.806,104.996
2021-03-07,102.0,92.277,92.277,105.529,92.017,106.443,91.527,106.709,91.193,106.859,90.998,106.932,91.066,107.276,91.017,107.476,90.487,107.101,90.469,107.231,90.795,107.794,90.36,107.217,90.335,107.211,90.589,107.46,90.711,107.652,90.763,107.953
2021-03-08,75.0,93.586,93.586,106.837,93.289,107.715,92.76,107.942,92.404,108.07,92.182,108.116,92.238,108.448,92.172,108.631,91.618,108.233,91.601,108.362,91.913,108.912,91.477,108.333,91.44,108.316,91.702,108.572,91.81,108.752,91.848,109.039
2021-03-09,72.0,90.789,90.789,104.041,90.746,105.172,90.374,105.556,90.163,105.828,90.132,106.066,90.12,106.329,90.116,106.576,89.767,106.382,89.824,106.586,90.025,107.024,89.773,106.629,89.752,106.628,89.911,106.781,90.063,107.004,90.038,107.229
2021-03-10,72.0,88.037,88.037,101.288,88.168,102.594,87.931,103.113,87.816,103.482,87.902,103.836,87.828,104.038,87.859,104.319,87.67,104.284,87.772,104.533,87.89,104.889,87.77,104.627,87.771,104.647,87.845,104.715,88.002,104.943,87.929,105.12
2021-03-11,69.0,87.487,87.487,100.738,87.641,102.067,87.437,102.618,87.335,103.0,87.439,103.373,87.353,103.563,87.389,103.848,87.218,103.832,87.331,104.092,87.441,104.44,87.336,104.192,87.342,104.218,87.402,104.273,87.556,104.498,87.485,104.676
2021-03-12,69.0,87.242,87.242,100.493,87.399,101.825,87.187,102.369,87.068,102.734,87.176,103.11,87.083,103.293,87.12,103.579,86.944,103.558,87.069,103.831,87.182,104.181,87.065,103.921,87.084,103.959,87.14,104.01,87.298,104.24,87.239,104.43
2021-03-13,69.0,87.503,87.503,100.754,87.694,102.12,87.461,102.643,87.325,102.991,87.476,103.41,87.356,103.565,87.403,103.862,87.236,103.851,87.372,104.133,87.472,104.471,87.376,104.233,87.411,104.287,87.464,104.335,87.64,104.582,87.581,104.772
2021-03-14,69.0,86.588,86.588,99.839,86.859,101.285,86.625,101.807,86.49,102.156,86.715,102.649,86.552,102.761,86.619,103.078,86.494,103.109,86.645,103.406,86.722,103.721,86.682,103.539,86.738,103.614,86.782,103.652,86.984,103.926,86.899,104.089
2021-03-15,84.0,85.416,85.416,98.668,85.82,100.246,85.655,100.837,85.578,101.244,85.893,101.827,85.69,101.9,85.787,102.246,85.789,102.403,85.946,102.707,85.968,102.967,86.027,102.884,86.101,102.977,86.08,102.951,86.297,103.239,86.172,103.362
2021-03-16,81.0,85.017,85.017,98.269,85.453,99.879,85.369,100.551,85.345,101.011,85.646,101.58,85.469,101.679,85.571,102.031,85.664,102.278,85.791,102.553,85.791,102.79,85.873,102.73,85.948,102.824,85.868,102.738,86.059,103.001,85.934,103.124
2021-03-17,81.0,85.907,85.907,99.158,86.31,100.736,86.276,101.458,86.287,101.953,86.539,102.472,86.402,102.612,86.496,102.955,86.615,103.23,86.708,103.47,86.708,103.708,86.776,103.633,86.832,103.708,86.723,103.594,86.882,103.823,86.767,103.958
2021-03-18,81.0,89.116,89.116,102.367,89.369,103.795,89.288,104.47,89.265,104.93,89.398,105.332,89.33,105.54,89.39,105.849,89.421,106.035,89.472,106.233,89.509,106.508,89.481,106.338,89.504,106.38,89.425,106.296,89.547,106.488,89.479,106.67
2021-03-19,90.0,90.126,90.126,103.377,90.369,104.795,90.293,105.475,90.274,105.94,90.394,106.327,90.333,106.543,90.389,106.849,90.435,107.05,90.489,107.251,90.505,107.504,90.477,107.334,90.497,107.372,90.397,107.268,90.509,107.451,90.45,107.641
2021-03-20,93.0,92.326,92.326,105.577,92.427,106.853,92.261,107.443,92.155,107.821,92.164,108.098,92.128,108.338,92.144,108.604,92.089,108.703,92.11,108.871,92.16,109.159,92.044,108.901,92.058,108.933,92.003,108.873,92.079,109.021,92.053,109.243
2021-03-21,93.0,95.442,95.442,108.694,95.34,109.766,95.017,110.199,94.772,110.438,94.639,110.573,94.627,110.837,94.588,111.047,94.362,110.976,94.329,111.091,94.447,111.446,94.206,111.062,94.209,111.085,94.242,111.112,94.281,111.223,94.291,111.481
2021-03-22,96.0,95.799,95.799,109.05,95.682,110.108,95.314,110.496,95.036,110.702,94.906,110.84,94.883,111.092,94.839,111.299,94.579,111.193,94.543,111.304,94.677,111.676,94.423,111.28,94.43,111.305,94.485,111.356,94.535,111.476,94.543,111.733
2021-03-23,96.0,96.41,96.41,109.661,96.247,110.673,95.861,111.043,95.568,111.234,95.403,111.337,95.388,111.598,95.331,111.791,95.035,111.65,94.993,111.755,95.14,112.139,94.861,111.717,94.856,111.732,94.927,111.797,94.964,111.905,94.976,112.166
2021-03-24,90.0,97.773,97.773,111.025,97.505,111.931,97.088,112.269,96.761,112.427,96.511,112.445,96.52,112.73,96.431,112.89,96.063,112.677,96.007,112.769,96.177,113.176,95.837,112.694,95.813,112.688,95.909,112.78,95.912,112.853,95.943,113.134
