substation,date,peak_baseline_kw,peak_post_kw,peak_reduction_kw,peak_reduction_pct,peak_slot_baseline,peak_slot_post,peak_shifted_not_shaved
Kalyanpur,2026-06-24,136684.23782415845,126401.52460772808,10282.713216430377,7.522969275842093,37,34,False
Kalyanpur,2026-06-25,137785.0087245656,129364.72647508128,8420.282249484313,6.111174450274624,37,26,False
Kalyanpur,2026-06-26,138114.41795992616,129086.09004047207,9028.327919454081,6.53684680630059,37,26,False
Kalyanpur,2026-06-27,141325.58157751698,131596.13576078648,9729.445816730498,6.884419443477687,37,34,False
Kalyanpur,2026-06-28,139965.87460429946,129938.0544264114,10027.820177888061,7.164475059537139,37,34,False
Kalyanpur,2026-06-29,138000.0,128602.34690178468,9397.65309821532,6.809893549431391,37,26,False
Kalyanpur,2026-06-30,133556.28936044028,122774.28347847104,10782.005881969235,8.073004973109782,37,34,False
Kalyanpur,2026-07-01,133458.031254374,122663.01682170673,10795.01443266726,8.088695997689133,37,34,False
Kalyanpur,2026-07-02,133405.5263938596,122614.7234482856,10790.802945573989,8.088722586885778,37,34,False
Kalyanpur,2026-07-03,133301.23000595925,122494.82468571886,10806.405320240388,8.106755893968336,37,34,False
Kalyanpur,2026-07-04,133260.5593790247,122450.70939260404,10809.849986420653,8.11181495619786,37,34,False
Kalyanpur,2026-07-05,133295.4588488346,122504.59445575751,10790.864393077078,8.095447876671173,37,34,False
Kalyanpur,2026-07-06,133315.011494508,122554.73429359288,10760.277200915138,8.071317010956724,37,34,False
Kalyanpur,2026-07-07,133415.7381586025,122681.97171415588,10733.76644444662,8.045352514323678,37,34,False
Kalyanpur,2026-07-08,133567.57274270555,122870.36951509384,10697.20322761171,8.008832539180743,37,34,False
Kalyanpur,2026-07-09,133821.72931287644,123147.83431371652,10673.894999159922,7.9762046522386925,37,34,False
Kalyanpur,2026-07-10,133914.59014067345,123234.66814857036,10679.921992103089,7.975174311390669,37,34,False
Kalyanpur,2026-07-11,134107.91191879244,123475.16380633156,10632.748112460875,7.928501726952112,37,34,False
Kalyanpur,2026-07-12,134203.09806311698,123565.11471635169,10637.983346765293,7.926779262399851,37,34,False
Kalyanpur,2026-07-13,134337.85607120892,123714.0480018288,10623.808069380117,7.908275731115374,37,34,False
