household_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained,saving_per_discomfort,participated
DHNC0077,Dhanmondi,Residential,Res-B,624.1576541510876,0.3072861060217652,1.271837605844056,15.22535480151822,0.441647153733181,LT-A,167.79908450681415,151.04968143010515,0.0,16.749403076709,0,604,255.01560455653538,24.993119175264212,20,middle,47114.5755314261,5,0.8618373930025367,0.8618373930025367,3.445,1426.2922183079204,1258.9291729806298,24.993119175264212,8.5,30,1.0,167.79908450681415,151.04968143010515,1466.8313292233165,1317.3429067636887,0.0,1252.2922183079204,1109.922292155894,8.741593159072032,8.721255776850212,76-200,76-200,149.48842245962783,10.191248269750385,167.3630453272906,16.749403076709,9.981820297731614,0.0,0.0,0.9001817970226839,True,-80.53406292164334,False,0.5861932359770053,True
DHNC0078,Dhanmondi,Residential,Res-A,624.1576541510876,0.7137796662102789,2.6866436712778103,21.176755274524492,0.41568872664992385,LT-A,214.66308048844817,182.46361841518095,0.0,32.199462073267235,0,806,681.8801282969134,32.047343374894716,30,upper-middle,127518.00023748876,4,0.9660954003326093,0.8895080733091122,3.6658,1953.4340324448785,1628.3715842032518,32.047343374894716,9.1,30,1.0,214.66308048844817,182.46361841518095,1904.0675140671224,1607.4495743554899,0.0,1659.4340324448783,1376.940756529038,8.870027904819839,8.809699096824172,201-300,76-200,296.6179397116325,15.578120918519915,325.0624482416267,32.19946207326723,15.0,0.07658732702349713,7.927511816858821,0.85,True,-353.2148452103862,False,0.4350001230457843,True
DHNC0079,Dhanmondi,Residential,Res-A,624.1576541510876,0.5581279977978939,1.9287352578042305,17.758247973570455,0.36414919365576653,LT-A,417.0853444997194,354.52254282476144,0.0,62.56280167495792,0,774,1111.0057460652117,61.42302280487761,30,upper-middle,186106.62990103342,5,2.1634049604478203,2.1634049604478203,6.159999999999999,6260.451020940788,5259.960344994793,61.42302280487761,15.01,30,1.0,417.0853444997194,354.52254282476144,4108.829571987827,3380.188205072915,0.0,3654.451020940788,2960.506861974205,9.851292130430133,9.534480312987386,401-600,301-400,728.6413669149119,17.733550495315377,1000.4906759459955,62.56280167495794,15.000000000000007,0.0,0.0,0.85,True,-320.94135634542215,False,0.6558394225191915,True
DHNC0080,Dhanmondi,Residential,Res-B,624.1576541510876,0.39742253757410334,1.8193289333496818,18.997503214071383,0.43601556599480346,LT-A,168.41937406886777,152.33103386949503,0.0,16.088340199372702,0,640,305.63829464665673,23.924415758948072,20,middle,36198.85219927971,5,0.743993019787081,0.743993019787081,2.7952,1431.5646795853763,1270.88937213176,23.924415758948072,8.5,30,1.0,168.41937406886777,152.33103386949503,1443.7112335646448,1300.1227972852432,0.0,1257.5646795853759,1120.8137878907078,8.572120883042244,8.534851791258003,76-200,76-200,143.58843627940155,9.945786452382835,160.67530745361637,16.088340199372738,9.552547198515363,0.0,0.0,0.9044745280148466,True,-138.1254426083071,False,0.4697985782357597,True
DHNC0081,Dhanmondi,Residential,Res-A,624.1576541510876,0.6034417085287743,1.7792926109442329,22.78303947077318,0.40238807414612426,LT-A,508.19249024583917,431.96361670896323,0.0,76.22887353687588,0,565,1736.7254346032203,74.83419552061626,30,upper-middle,145349.86108470664,6,2.9171155754084888,2.9171155754084888,6.0562,7627.969278590045,6408.939691280923,74.83419552061626,15.01,30,1.0,508.19249024583917,431.96361670896323,5540.146162519548,4338.741001141615,0.0,5021.969278590046,3877.773886801538,10.901668696126325,10.044227877795677,401-600,401-600,1201.405161377933,21.68544161353963,1219.0295873091218,76.22887353687594,15.000000000000012,0.0,0.0,0.85,True,-460.48607770467106,False,0.6917645918235839,True
DHNC0082,Dhanmondi,Residential,Res-B,624.1576541510876,0.396752701993492,1.2977005935035206,19.055664678073168,0.42908936246298124,LT-A,181.7870518153182,164.55769195548282,0.0,17.229359859835398,0,459,328.31690410687713,27.059417229721113,19,middle,46346.66662506097,5,1.3516367839736685,1.3516367839736685,2.2202,1545.1899404302042,1371.6809643918825,27.059417229721113,8.5,30,1.0,181.7870518153182,164.55769195548282,1537.6602574517149,1383.888220702684,0.0,1371.1899404302046,1224.740381621604,8.458579651832743,8.409744960916576,76-200,76-200,153.7720367490308,10.000390918854162,173.50897603832163,17.22935985983537,9.477770659562205,0.0,0.0,0.9052222934043778,True,-147.48545012812522,False,0.46836466482692385,True
DHNC0083,Dhanmondi,Residential,Res-A,624.1576541510876,0.661030034462124,1.4390562971920446,22.08841674228071,0.4083624748551564,LT-A,416.19620713906517,353.7667760682053,0.0,62.42943107085977,0,502,1378.9672904766385,61.45909111073354,30,upper-middle,134554.71759126906,4,2.8751376909329602,2.7898792337807268,5.3107999999999995,6247.105069157366,5248.580217673029,61.45909111073354,15.01,30,1.0,416.19620713906517,353.7667760682053,4057.366602615237,3335.104485064942,0.0,3641.1050691573682,2953.2363857761347,9.748687116842307,9.427410120677761,401-600,301-400,722.262117550295,17.801253578731338,998.524851484337,62.42943107085989,15.000000000000028,0.08525845715223346,2.9653695341654314,0.85,True,-595.24608181561,False,0.5237703044432953,True
DHNC0084,Dhanmondi,Residential,Res-A,624.1576541510876,0.7148256915234946,1.2951302994135294,20.85162751983324,0.44723532069728994,LT-A,375.75110271923,319.3884373113454,0.0,56.3626654078845,0,691,1175.2533051101975,55.5635567807378,30,upper-middle,135100.04750737458,4,2.7720822412450907,2.7720822412450907,3.9261000000000004,3614.7256081589912,3016.953210154406,55.5635567807378,9.62,30,1.0,375.75110271923,319.3884373113454,3496.1028985669423,2926.7836152819,0.0,3164.7256081589926,2622.5167669351426,9.30430509256366,9.163711873604305,301-400,301-400,569.3192832850423,16.28439722178678,597.7723980045853,56.362665407884606,15.000000000000028,0.0,0.0,0.85,True,-550.3704650444174,False,0.4844226183492078,True
DHNC0085,Dhanmondi,Residential,Res-B,624.1576541510876,0.36746091884191145,1.3620775552703115,18.730611396682487,0.46279277276760544,LT-A,81.29694643160295,76.45703452042976,0.0,4.83991191117318,0,248,90.65450920235969,12.102108655647692,12,middle,57377.73502550191,4,0.6393057935498608,0.6393057935498608,1.7240000000000002,691.0240446686249,637.7826847680051,12.102108655647692,8.5,30,1.0,81.29694643160295,76.45703452042976,618.9036469020563,575.7074330948356,0.0,517.024044668625,475.8847934236529,7.612876916880938,7.529816408730883,76-200,76-200,43.196213807220715,6.979473141488319,53.24135990061984,4.839911911173189,5.953374786647272,0.0,0.0,0.9404662521335274,True,-35.356186739491285,False,0.4764927215125923,True
DHNC0086,Dhanmondi,Residential,Res-A,624.1576541510876,0.68103925575154,1.9243580286384894,20.53716538388407,0.4123284482149618,LT-A,495.7918082317815,421.42303699701426,0.0,74.36877123476724,0,618,1527.323754244655,73.21232018240636,30,upper-middle,78431.07358748725,4,2.775804039220811,2.775804039220811,4.885800000000001,7441.83504155904,6252.347465142777,73.21232018240636,15.01,30,1.0,495.7918082317815,421.42303699701426,5293.090573636992,4121.001554591443,0.0,4835.83504155904,3719.5597853251843,10.676034750381525,9.77877617691944,401-600,401-600,1172.0890190455493,22.14375519820706,1189.4875764162634,74.36877123476722,15.000000000000002,0.0,0.0,0.85,True,-282.02241501669937,False,0.7674135989754257,True
DHNC0087,Dhanmondi,Residential,Res-C,624.1576541510876,0.2632727641375447,2.1428058681373674,32.12121773189181,0.28312470741721557,LT-A,74.14315288452907,74.14315288452907,0.0,0.0,0,0,0.0,0.0,0,lower-middle,19007.36715822947,4,0.7518069929587748,0.7518069929587748,2.0103999999999997,458.2046848263897,458.2046848263897,0.0,6.18,30,1.0,74.14315288452907,74.14315288452907,569.7735590677091,569.7735590677091,0.0,458.20468482638967,458.20468482638967,7.684776501952613,7.684776501952613,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0088,Dhanmondi,Residential,Res-B,624.1576541510876,0.41507704304147797,1.7514110194369026,22.53785094766587,0.33638572525811167,LT-A,182.90044833740822,173.83621940149578,0.0,9.064228935912455,0,335,204.28824071311493,27.192686807737363,10,middle,58070.78201656093,5,0.8472681716665957,0.8472681716665957,1.0004,1554.6538108679702,1450.4151781049773,27.192686807737363,8.5,30,1.0,182.90044833740822,173.83621940149578,1493.8041414113686,1412.90589815835,0.0,1380.65381086797,1303.6078649127141,8.167307160754751,8.127799275794608,76-200,76-200,80.89824325301856,5.4155856855895905,104.23863276299289,9.064228935912439,4.955826526565464,0.0,0.0,0.9504417347343452,True,-96.19731065235901,False,0.3960004891648423,True
DHNC0089,Dhanmondi,Residential,Res-B,624.1576541510876,0.3731352618171192,1.055030265340961,20.017239090147733,0.2988654732622002,LT-A,183.02527823412115,176.49654937409247,0.0,6.5287288600286635,0,240,130.68712654594142,19.58618658008599,10,middle,44728.059783642224,5,1.1026738131580651,1.1026738131580651,2.7702000000000004,1555.7148649900298,1480.6344830997002,19.58618658008599,8.5,30,1.0,183.02527823412115,176.49654937409247,1572.966428239531,1514.6975231637753,0.0,1381.7148649900296,1326.220669679786,8.594257817367902,8.582023436352316,76-200,76-200,58.26890507575581,3.7043959762682634,75.08038189032959,6.528728860028679,3.567118664164684,0.0,0.0,0.9643288133583532,True,-52.83203489009962,False,0.44586568406393196,True
DHNC0090,Dhanmondi,Residential,Res-B,624.1576541510876,0.4339799990069987,1.3229781538215883,20.442123854766002,0.3629536144039559,LT-A,212.39454228367694,186.99070260650376,0.0,25.403839677173167,0,769,519.3084370673923,31.449730066715286,24,middle,27852.65068002103,5,1.0193192388182097,1.0193192388182097,2.8594,1932.7903347814604,1670.1656636524685,31.449730066715286,9.1,30,1.0,212.39454228367694,186.99070260650376,1846.8293915205331,1612.2915607630462,0.0,1638.7903347814602,1415.420972155282,8.695277061563491,8.622308693902777,201-300,76-200,234.53783075748697,12.699485498462154,262.62467112899185,25.40383967717318,11.960683831152064,0.0,0.0,0.8803931616884795,True,-253.32087624319007,False,0.4516349321839542,True
DHNC0091,Dhanmondi,Residential,Res-A,624.1576541510876,0.5811298827307992,1.4316248260805116,27.431188581606634,0.415996784753736,LT-A,292.5659106592824,251.6055587701992,0.0,40.96035188908317,0,582,1123.591137038408,43.40169604651849,28,upper-middle,61655.697084455554,5,1.3948578506653022,1.3948578506653022,2.9211000000000005,2662.349786999469,2246.2088887622945,43.40169604651849,9.1,30,1.0,292.5659106592824,251.6055587701992,2615.5877863494434,2224.2116240492533,0.0,2368.34978699947,1995.6105848088127,8.940165928611947,8.840073466265144,201-300,201-300,391.3761623001901,14.963220288103232,416.1408982371745,40.9603518890832,14.000384322555258,0.0,0.0,0.8599961567744475,True,-688.8132786916995,False,0.3483261387516726,True
DHNC0092,Dhanmondi,Residential,Res-B,624.1576541510876,0.2588334985966774,1.4543106701611332,18.789237644837858,0.4110421040445778,LT-A,192.74629578631883,192.74629578631883,0.0,0.0,0,0,0.0,0.0,0,middle,59419.541675538385,5,1.272184470678256,1.272184470678256,2.9702,1638.3435141837097,1638.3435141837097,0.0,8.5,30,1.0,192.74629578631883,192.74629578631883,1668.5465098928953,1668.5465098928953,0.0,1464.3435141837099,1464.3435141837099,8.656698190157018,8.656698190157018,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0093,Dhanmondi,Residential,Res-B,624.1576541510876,0.43719283995555924,1.7668706055146235,22.03350363056801,0.38749911760638833,LT-A,135.4358805624218,127.64400372573047,0.0,7.7918768366913085,0,240,171.68234657017672,19.48673538338027,12,middle,44902.53860799689,4,0.8116497660821842,0.8116497660821842,2.7041000000000004,1151.204984780585,1065.4872962853285,19.48673538338027,8.5,30,1.0,135.4358805624218,127.64400372573047,1145.3160440196145,1075.7735432521445,0.0,977.2049847805853,910.974031668709,8.456518606911876,8.427920715834535,76-200,76-200,69.54250076747007,6.0719048799319095,85.71768849525643,7.79187683669133,5.753185052833977,0.0,0.0,0.9424681494716604,True,-82.65311041932637,False,0.405064947892263,True
DHNC0094,Dhanmondi,Residential,Res-B,624.1576541510876,0.3060007175073837,1.449500973059226,18.800622087352775,0.4184467837886071,LT-A,130.72358603484204,124.89953713199331,0.0,5.824048902848743,0,185,109.49574244072078,17.472146708546227,9,middle,32071.162031473414,4,1.0526802481084652,1.0526802481084652,2.1241,1111.1504812961573,1044.173918913397,17.472146708546227,8.5,30,1.0,130.72358603484204,124.89953713199331,1077.6808153609652,1025.7011789030403,0.0,937.1504812961573,887.6460656219431,8.243966127686617,8.212209608263668,76-200,76-200,51.979636457924926,4.8232867948488565,66.97656238276022,5.82404890284873,4.455239547434412,0.0,0.0,0.9554476045256558,True,-40.043959274249616,False,0.47471833424085746,True
DHNC0095,Dhanmondi,Residential,Res-A,624.1576541510876,0.5194323594885301,1.9498493139022142,20.15585555560312,0.4645841107279638,LT-A,239.32563191205472,203.42678712524653,0.0,35.89884478680821,0,617,723.5719301359225,35.52715074448411,30,upper-middle,100766.25911246584,5,1.3799943350774835,1.2928292046019685,3.7601000000000004,2177.863250399698,1815.6566120952589,35.52715074448411,9.1,30,1.0,239.32563191205472,203.42678712524653,2143.8768229196826,1800.8633609817305,0.0,1883.8632503996978,1557.1837628397434,8.957990858695384,8.852636304347511,201-300,201-300,343.0134619379521,15.999681430895464,362.2066383044389,35.89884478680818,14.999999999999991,0.087165130475515,6.316339731251206,0.85,True,-345.0313174534862,False,0.47405578858416647,True
DHNC0096,Dhanmondi,Residential,Res-C,624.1576541510876,0.23184349505645244,3.0360002635102585,22.37253096190942,0.22632135552574947,LT-A,119.0996043866724,119.0996043866724,0.0,0.0,0,0,0.0,0.0,0,lower-middle,19394.810640733842,5,0.9658987049654029,0.9658987049654029,1.7857,1012.3466372867153,1012.3466372867153,0.0,8.5,30,1.0,119.0996043866724,119.0996043866724,959.0133391510511,959.0133391510511,0.0,838.3466372867153,838.3466372867153,8.052195841368954,8.052195841368954,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0097,Dhanmondi,Residential,Res-A,624.1576541510876,0.5724761669142658,1.292661090938354,18.825888031686805,0.43717836569212587,LT-A,410.46360823663804,348.89406700114233,0.0,61.5695412354957,0,431,1159.1012894617656,60.19138245603193,30,upper-middle,189569.06904002992,5,3.0558986822866325,3.0558986822866325,5.150199999999999,6161.0587596319365,5176.7085632311155,60.19138245603193,15.01,30,1.0,410.46360823663804,348.89406700114233,3959.9355176135336,3278.8027907785386,0.0,3555.058759631937,2906.3609245509892,9.647470416745387,9.39770291584753,401-600,301-400,681.1327268349951,17.20060146952801,984.350196400821,61.569541235495706,15.0,0.0,0.0,0.85,True,-417.7771801707386,False,0.5876386585259364,True
DHNC0098,Dhanmondi,Residential,Res-B,624.1576541510876,0.2960421123447676,1.092586370904106,18.193571849567345,0.3442795617727172,LT-A,197.81251030388327,189.67615591891368,0.0,8.136354384969573,0,306,148.02934809648627,24.409063154908722,9,middle,40038.14113459443,5,0.9616390682448017,0.9616390682448017,3.445,1681.4063375830083,1587.838262155858,24.409063154908722,8.5,30,1.0,197.81251030388327,189.67615591891368,1734.7011544621582,1662.0841915763049,0.0,1507.4063375830078,1438.2473253107664,8.769420861184553,8.762747133523963,76-200,76-200,72.61696288585335,4.186136770536026,93.56807542715023,8.136354384969593,4.113164719698655,0.0,0.0,0.9588683528030135,True,-51.0033220557242,False,0.4905578780129549,True
DHNC0099,Dhanmondi,Residential,Res-A,624.1576541510876,0.7219832983736097,1.51690002711638,20.97724792437797,0.4604059639350152,LT-A,397.892712748485,338.20880583621226,0.0,59.68390691227278,0,440,1252.0041123942422,58.554488882216276,30,upper-middle,114694.69568318123,5,2.0810649363621314,2.0573518053691737,4.5461,3827.7278966404265,3195.014223262145,58.554488882216276,9.62,30,1.0,397.892712748485,338.20880583621226,3747.097301472447,3144.2301577515805,0.0,3377.7278966404256,2803.568712144362,9.417355938964011,9.296712869369427,301-400,301-400,602.8671437208664,16.08891083463367,632.7136733782813,59.68390691227273,14.999999999999996,0.023713130992957687,1.139470978469809,0.8499999999999999,True,-590.5824797911596,False,0.481521696097297,True
DHNC0100,Dhanmondi,Residential,Res-A,624.1576541510876,0.5553966857614882,1.5149370749069582,23.158948884170933,0.33093586986077006,LT-A,379.73240749308724,322.772546369124,0.0,56.95986112396306,0,560,1319.130512219336,55.81795984269547,30,upper-middle,132309.57692608872,6,2.829867419830463,2.810810173139979,4.744699999999999,3653.025760083498,3049.2539362282773,55.81795984269547,9.62,30,1.0,379.73240749308724,322.772546369124,3572.4183180876744,2997.0667608745216,0.0,3203.0257600834993,2655.071896070973,9.40772567101139,9.28538314236634,301-400,301-400,575.3515572131528,16.105380332982396,603.7718238552206,56.959861123963265,15.000000000000048,0.019057246690484142,0.6734324921704586,0.8500000000000001,True,-687.9609951634877,False,0.4361596914661369,True
DHNC0101,Dhanmondi,Residential,Res-C,624.1576541510876,0.2805020130476263,3.168658127450573,32.865160342140044,0.29465805334078315,LT-A,111.65144783852286,111.65144783852286,0.0,0.0,0,0,0.0,0.0,0,lower-middle,19858.638169366164,4,0.3200324304049944,0.3200324304049944,0.3907,949.0373066274443,949.0373066274443,0.0,8.5,30,1.0,111.65144783852286,111.65144783852286,835.8391719588165,835.8391719588165,0.0,775.0373066274442,775.0373066274442,7.486147185190631,7.486147185190631,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0102,Dhanmondi,Residential,Res-B,624.1576541510876,0.3654402606945291,1.601037129297847,20.184347283110135,0.4023936595904383,LT-A,354.43825558181794,337.8346424568019,0.0,16.60361312501592,0,320,335.1330934697268,49.810839375047756,10,middle,44477.82798190385,5,1.9867250574956654,1.9867250574956654,4.1854,3409.6960186970873,3200.1584210593874,49.810839375047756,9.62,30,1.0,354.43825558181794,337.8346424568019,3292.256959631943,3124.5438634561556,0.0,2959.6960186970887,2799.969260434434,9.288661446060988,9.248737313420081,301-400,301-400,167.71309617578754,5.094167868189031,209.53759763769995,16.603613125016068,4.6844867515107484,0.0,0.0,0.9531551324848929,True,-117.60915791889153,False,0.5004372872860954,True
DHNC0103,Dhanmondi,Residential,Res-A,624.1576541510876,0.5174543776945931,2.508750369194264,23.16076427857304,0.3848563208946793,LT-A,265.7596149239967,228.5549638175198,0.0,37.20465110647693,0,786,861.6881543436635,39.378736854658854,28,upper-middle,140217.1241500958,4,1.3571234681595001,1.3240495422183542,4.4802,2418.41249580837,2040.471433884771,39.378736854658854,9.1,30,1.0,265.7596149239967,228.5549638175198,2428.2099405987888,2072.7194992764016,0.0,2124.4124958083703,1785.85017073943,9.136865814970497,9.068801064987056,201-300,201-300,355.49044132238714,14.640020839166992,377.9410619235989,37.204651106476916,13.999362212018893,0.03307392594114589,2.4370609393410603,0.860006377879811,True,-466.8189761666175,False,0.4125511526767587,True
DHNC0104,Dhanmondi,Residential,Res-B,624.1576541510876,0.3369156118105281,1.069550162194771,18.840438496088296,0.3810730569722479,LT-A,131.49476324623407,124.97349951666732,0.0,6.521263729566751,0,285,122.86346821367376,19.56379118870025,10,middle,33254.27726274926,5,0.32460518027721685,0.32460518027721685,0.41040000000000004,1117.7054875929894,1042.7109547029718,19.56379118870025,8.5,30,1.0,131.49476324623407,124.97349951666732,1012.940761972639,954.7384831862557,0.0,943.7054875929896,888.2747458916722,7.703278343304284,7.639527474854181,76-200,76-200,58.20227878638332,5.745871917824494,74.99453289001758,6.521263729566755,4.959333412658561,0.0,0.0,0.9504066658734144,True,-45.09739823859019,False,0.47371508905448473,True
DHNC0105,Dhanmondi,Residential,Res-A,624.1576541510876,0.6481249446607471,2.4235043003173815,14.059896117400227,0.41853681804811294,LT-A,337.279274327697,286.6873831785425,0.0,50.591891149154556,0,583,711.3167339399329,50.00333443043724,30,upper-middle,108558.55923711175,4,2.0108917059612677,2.0108917059612677,3.7749000000000006,3244.626619032445,2707.9292917471403,50.00333443043724,9.62,30,1.0,337.279274327697,286.6873831785425,3100.831039984067,2597.0710362709733,0.0,2794.626619032445,2314.8551869247367,9.193660197962037,9.058895468216596,301-400,201-300,503.76000371309374,16.245967523457267,536.6973272853047,50.59189114915449,14.999999999999982,0.0,0.0,0.85,True,-157.5533957964019,False,0.7082077219283214,True
DHNC0106,Dhanmondi,Residential,Res-B,624.1576541510876,0.35988056870341334,1.7517758842397146,23.870853211884896,0.38021399345249357,LT-A,305.3061314248873,305.3061314248873,0.0,0.0,0,0,0.0,0.0,0,middle,55701.915655791425,4,1.3826132404676084,1.3826132404676084,3.2853000000000003,2937.044984307416,2937.044984307416,0.0,9.62,30,1.0,305.3061314248873,305.3061314248873,2756.278963522787,2756.278963522787,0.0,2487.044984307416,2487.044984307416,9.02791879959639,9.02791879959639,301-400,301-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0107,Dhanmondi,Residential,Res-B,624.1576541510876,0.2838378233362614,1.8446021907381414,20.21462780848373,0.3775159030050212,LT-A,125.84105324269851,125.84105324269851,0.0,0.0,0,0,0.0,0.0,0,middle,58343.4708719024,4,0.6799512318739235,0.6799512318739235,2.1500000000000004,1069.6489525629372,1069.6489525629372,0.0,8.5,30,1.0,125.84105324269851,125.84105324269851,1035.2464001910844,1035.2464001910844,0.0,895.6489525629373,895.6489525629373,8.226619004805183,8.226619004805183,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0108,Dhanmondi,Residential,Res-B,624.1576541510876,0.43763179735255564,1.3596382252684036,17.351705164294355,0.39938801021533243,LT-A,222.40007426307665,191.2638612118163,0.0,31.13621305126036,0,648,540.2663887981234,32.91893558352632,28,middle,28329.887947583044,5,0.9478180162268559,0.9074553359353101,2.7853000000000003,2023.840675793998,1707.582201444002,32.91893558352632,9.1,30,1.0,222.40007426307665,191.2638612118163,1939.1644395836975,1647.1616913154605,0.0,1729.8406757939974,1451.7428203004386,8.719261654966282,8.611985980411122,201-300,76-200,292.0027482682369,15.058173629201065,316.2584743499958,31.13621305126034,14.000091121565621,0.04036268029154577,4.258484181617956,0.8599990887843437,True,-215.3447049463602,False,0.5404792049304163,True
DHNC0109,Dhanmondi,Residential,Res-B,624.1576541510876,0.34399121704786173,1.7158226186616217,19.892222407599437,0.4033162206172016,LT-A,182.7025392819645,173.64524497894553,0.0,9.057294303018955,0,275,180.16971268673637,27.17188290905687,10,middle,57259.13851682858,5,0.8367026554190634,0.8367026554190634,1.7103,1552.9715838966986,1448.8126994119802,27.17188290905687,8.5,30,1.0,182.7025392819645,173.64524497894553,1523.3443930915332,1442.5080414370889,0.0,1378.9715838966983,1301.9845823210371,8.337839195220809,8.307213028562877,76-200,76-200,80.83635165444434,5.306505345806404,104.15888448471833,9.057294303018978,4.957399245032315,0.0,0.0,0.950426007549677,True,-72.16147812323516,False,0.4486678168544102,True
DHNC0110,Dhanmondi,Residential,Res-A,624.1576541510876,0.5021083113826268,1.8103028159051269,14.292280005757455,0.3478539691340587,LT-A,311.2098691345108,264.52838876433407,0.0,46.681480370176615,0,756,667.1847885338343,46.07648123146777,30,upper-middle,96400.63855611792,5,1.3039853806172235,1.3039853806172235,4.4597999999999995,2993.8389410739937,2498.686618681426,46.07648123146777,9.62,30,1.0,311.2098691345108,264.52838876433407,2867.708068127694,2415.545934643212,0.0,2543.838941073994,2113.20833775544,9.214707991436532,9.131518722533784,301-400,201-300,452.1621334844817,15.767369716252016,495.15232239256784,46.68148037017676,15.000000000000044,0.0,0.0,0.8500000000000001,True,-168.9461738178848,False,0.6777164906264221,True
DHNC0111,Dhanmondi,Residential,Res-B,624.1576541510876,0.3304087616294176,1.5670779724363568,22.347756279299084,0.3772570758877692,LT-A,182.43024660618212,182.43024660618212,0.0,0.0,0,0,0.0,0.0,0,middle,35841.58937921624,5,1.0647143490273243,1.0647143490273243,1.3551,1550.6570961525483,1550.6570961525483,0.0,8.5,30,1.0,182.43024660618212,182.43024660618212,1505.2498609601755,1505.2498609601755,0.0,1376.657096152548,1376.657096152548,8.251098098933152,8.251098098933152,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0112,Dhanmondi,Residential,Res-C,624.1576541510876,0.15393130858359566,4.0329806284459035,30.330459799894996,0.29074990478531276,LT-A,113.68956414820126,113.68956414820126,0.0,0.0,0,0,0.0,0.0,0,lower-middle,12879.522623318326,4,0.6812977102039717,0.6812977102039717,2.0794,966.3612952597106,966.3612952597106,0.0,8.5,30,1.0,113.68956414820126,113.68956414820126,923.6809000226962,923.6809000226962,0.0,792.3612952597107,792.3612952597107,8.12458827635773,8.12458827635773,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0113,Dhanmondi,Residential,Res-A,624.1576541510876,0.557484310602678,1.6381212734416744,21.377176898680318,0.3393327594558448,LT-A,430.07705566137105,365.56549731216535,0.0,64.51155834920569,0,559,1379.0749948405066,63.4268700154132,30,upper-middle,64271.16672555324,5,2.702088606285644,2.682560167949699,6.124899999999999,6455.45660547718,5423.71124464019,63.4268700154132,15.01,30,1.0,430.07705566137105,365.56549731216535,4312.037525751038,3490.1851783501825,0.0,3849.4566054771794,3066.740084143031,10.026197559225755,9.54735937612249,401-600,301-400,821.8523474008553,19.059489684234862,1031.7453608369906,64.5115583492057,15.000000000000009,0.019528438335945086,0.7227164309311583,0.8499999999999999,True,-493.79577742423817,False,0.5959446371485435,True
DHNC0114,Dhanmondi,Residential,Res-C,624.1576541510876,0.19741231039466128,3.99773353758389,29.614292231630586,0.3510915771272179,LT-A,69.55073368864824,69.55073368864824,0.0,0.0,0,0,0.0,0.0,0,lower-middle,23602.939218343476,4,0.6783694919701949,0.6783694919701949,1.6555,429.823534195846,429.823534195846,0.0,6.18,30,1.0,69.55073368864824,69.55073368864824,524.3222609056384,524.3222609056384,0.0,429.8235341958461,429.8235341958461,7.538702082609603,7.538702082609603,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0115,Dhanmondi,Residential,Res-A,624.1576541510876,0.6129149615948626,2.5315376903989684,24.58211003653971,0.3437703767417473,LT-A,310.202959981552,263.6725159843192,0.0,46.53044399723281,0,821,1143.8164943890256,45.892962529883945,30,upper-middle,78043.99174262353,4,1.382063529180313,1.382063529180313,4.3096,2984.1524750225303,2490.636641239267,45.892962529883945,9.62,30,1.0,310.202959981552,263.6725159843192,2850.913458773657,2400.74425023017,0.0,2534.1524750225303,2105.419895457305,9.19047793400554,9.105022725891326,301-400,201-300,450.169208543487,15.790349831844102,493.51583378326313,46.530443997232794,14.999999999999998,0.0,0.0,0.85,True,-647.7543233156546,False,0.39356768393512875,True
