scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,432,177359.66186918883,4335.289494657714,173024.3723745311,1.243409945428754,51750.42645471478,14.842606246541342,30115.091612401535,0.0,2145.5095502376084,72.18750823426683,0.0,1280.3725292923536,7.395235261922869,4.002231523416502,-36.11471936398113,-462.64330023082107,0.0,0.932096485263589,0.8499999999999999,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,247,89058.45462990084,1865.5837733821527,87192.87085651868,1.4613776145457869,25209.73853606339,19.7476779605376,30115.091612401535,0.0,2578.7053888292617,229.99127295437052,0.0,1626.5098991631157,8.31921121905996,8.427464065181164,-124.6128507838337,-586.7470040339277,0.0,0.9238502355189047,0.8499999999999999,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,185,88301.20723928799,2469.7057212755626,85831.50151801243,1.117503472339102,26540.68791865139,12.009248977259864,19284.329551635543,0.0,1712.3137116459554,0.0,0.0,1008.2254479610918,6.471259304785776,0.0,0.0,-328.7277221180169,0.0,0.9403427350082736,0.8499999999999999,2412.1423921219885,234.23754968111427
