scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,258,95473.20139151512,50702.09689178722,44771.10449972792,14.541933498795803,93496.40782878011,26.815824756207356,7005.629833923973,-7.275957614183426e-12,216.48387289356702,0.0,0.0,60.76027510931908,0.7463232581393419,0.0,0.0,0.0,0.0,0.9931145804880839,0.8992882711860138,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,138,47566.660125516704,24083.26901074913,23483.391114767583,18.865274623174813,47566.660125516704,37.26064371803396,5881.474734074698,0.0,209.13112824329167,0.0,0.0,58.97111417289591,0.6934046059104031,0.0,0.0,0.0,0.0,0.9941904830561142,0.9209919912101341,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,120,47906.541265998385,26618.827881038087,21287.713384960334,12.044606096346293,45929.747703263405,20.78249732342458,7005.629833923973,-7.275957614183426e-12,223.8366175438424,0.0,0.0,61.31131731427945,0.7992419103682806,0.0,0.0,0.0,0.0,0.9920386779200534,0.8992882711860138,2412.1423921219885,234.23754968111427
