substation,date,peak_baseline_kw,peak_post_kw,peak_reduction_kw,peak_reduction_pct,peak_slot_baseline,peak_slot_post,peak_shifted_not_shaved
Kalyanpur,2026-06-24,136684.23782415845,131514.14560073035,5170.092223428102,3.7825079948715983,37,37,False
Kalyanpur,2026-06-25,137785.0087245656,132575.7281911529,5209.280533412675,3.7807309965238014,37,37,False
Kalyanpur,2026-06-26,138114.41795992616,132893.71104785107,5220.706912075082,3.779986904473556,37,37,False
Kalyanpur,2026-06-27,141325.58157751698,135665.4965157864,5660.085061730584,4.004996829697129,37,37,False
Kalyanpur,2026-06-28,139965.87460429946,134343.46508784196,5622.409516457497,4.016985949148485,37,37,False
Kalyanpur,2026-06-29,138000.0,132783.41036675152,5216.5896332484845,3.7801374153974523,37,37,False
Kalyanpur,2026-06-30,133556.28936044028,128495.67345952948,5060.615900910794,3.7891258623195636,37,37,False
Kalyanpur,2026-07-01,133458.031254374,128400.84287968892,5057.188374685065,3.789347352986162,37,37,False
Kalyanpur,2026-07-02,133405.5263938596,128350.16034191167,5055.366051947916,3.789472736701113,37,37,False
Kalyanpur,2026-07-03,133301.23000595925,128249.50414935163,5051.72585660762,3.7897068589553013,37,37,False
Kalyanpur,2026-07-04,133260.5593790247,128210.2526931089,5050.306685915799,3.7897985041106774,37,37,False
Kalyanpur,2026-07-05,133295.4588488346,128243.92574967576,5051.533099158827,3.789726328852345,37,37,False
Kalyanpur,2026-07-06,133315.011494508,128262.7742061342,5052.2372883738135,3.7896987231493755,37,37,False
Kalyanpur,2026-07-07,133415.7381586025,128359.98187714818,5055.75628145432,3.789475178291273,37,37,False
Kalyanpur,2026-07-08,133567.57274270555,128506.51338282882,5061.05935987673,3.7891377794414,37,37,False
Kalyanpur,2026-07-09,133821.72931287644,128751.82636667792,5069.902946198519,3.7885498657284864,37,37,False
Kalyanpur,2026-07-10,133914.59014067345,128841.4731700924,5073.116970581046,3.78832281475221,37,37,False
Kalyanpur,2026-07-11,134107.91191879244,129028.04213490804,5079.869783884395,3.7878971577459604,37,37,False
Kalyanpur,2026-07-12,134203.09806311698,129119.93327609549,5083.164787021495,3.787665754654065,37,37,False
Kalyanpur,2026-07-13,134337.85607120892,129250.0040010528,5087.852070156121,3.7873554178646307,37,37,False
