substation,date,peak_baseline_kw,peak_post_kw,peak_reduction_kw,peak_reduction_pct,peak_slot_baseline,peak_slot_post,peak_shifted_not_shaved
Kalyanpur,2026-06-28,139965.87460429946,135631.6000810091,4334.274523290369,3.096665194672551,37,37,False
Kalyanpur,2026-06-29,138000.0,133539.8152092264,4460.184790773608,3.2320179643287017,37,37,False
Kalyanpur,2026-06-30,133556.28936044028,125761.14767011916,7795.141690321121,5.83659648500991,37,37,False
Kalyanpur,2026-07-01,133458.031254374,124246.350658825,9211.680595548984,6.902305173370432,37,37,False
Kalyanpur,2026-07-02,133405.5263938596,124341.40512205206,9064.121271807526,6.794412133307793,37,37,False
Kalyanpur,2026-07-03,133301.23000595925,125098.5095302595,8202.720475699753,6.153521970752294,37,37,False
Kalyanpur,2026-07-04,133260.5593790247,125058.10344828824,8202.455930736454,6.155201485689941,37,37,False
Kalyanpur,2026-07-05,133295.4588488346,124242.54996050298,9052.908888331614,6.791610881956737,37,37,False
Kalyanpur,2026-07-06,133315.011494508,124260.50479052392,9054.506703984094,6.791813316804987,37,37,False
Kalyanpur,2026-07-07,133415.7381586025,124351.45871708402,9064.279441518476,6.794010636693406,37,37,False
Kalyanpur,2026-07-08,133567.57274270555,125888.18674881956,7679.385993885997,5.749438906611699,37,37,False
Kalyanpur,2026-07-09,133821.72931287644,126128.66728373728,7693.062029139168,5.7487390640071,37,37,False
Kalyanpur,2026-07-10,133914.59014067345,130072.26828802984,3842.3218526436103,2.8692331796015362,37,37,False
Kalyanpur,2026-07-11,134107.91191879244,126399.87007747976,7708.041841312675,5.747641381501931,37,37,False
Kalyanpur,2026-07-12,134203.09806311698,126489.65090063994,7713.447162477038,5.7475924727529994,37,37,False
Kalyanpur,2026-07-13,134337.85607120892,126617.24358930712,7720.6124819018005,5.7471607093456285,37,37,False
