substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,127485.92587688135,99.86422529199093,63434492.74370754,57220903.405797295,6213589.337910242,9.79528497692071,165519.73005796442,6213589.337910237,739372874.3537774,655050964.8359606,84321909.51781678,11.404517590872583,660.5232782535072,519.3333931848615,5791.768682808172,496.90477055158215,7211612.152615059,364,1865.5837733821527,137398767.5833981,-45865245.91296633,0.9885454521518726,0.9143228320974276,0.8499999999999999,0,502750805.5789129,655050964.8359606,152300159.2570477
Kalyanpur,30,400,221002.06240130056,219357.11264698143,99.25568579023839,65093121.64351699,58560691.09951715,6532430.543999836,10.035515856459835,989794.709008182,6532430.543999823,714351184.0479002,628691988.9691648,85659195.07873535,11.99118822668481,387.594550693348,178.71991522314613,3232.3281343445797,294.536263310156,11449198.029861083,386,2469.7057212755626,143034046.32602158,-45925653.21742515,3.6515404661197577,0.9116439890431297,0.8499999999999999,0,472141963.48059475,628691988.9691648,156550025.4885701
