scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,458,195135.9888697662,7832.3383530014935,187303.65051676473,2.2464030178575274,53265.57643361323,15.277168357076302,9253.602500025183,-7.275957614183426e-12,622.671514099834,15.096831402667817,0.0,320.2234653757165,2.017403689916373,0.7380713429589882,-7.838706113894004,-117.31588625074733,0.0,0.9814342968992616,0.8964119446258454,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,254,93239.93804627107,3060.2933209165044,90179.64472535456,2.39723576981137,27001.802857364917,21.15146519343598,7049.938291287719,0.0,730.1398392537717,27.218849828993257,0.0,475.01116011967906,2.125229741307724,0.9158769251659618,-12.192677035029583,-171.8431959758908,0.0,0.9811217043808472,0.8964119446258454,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,204,101896.05082349516,4772.04503208499,97124.00579141016,2.1592762439564037,26263.773576248313,11.883949539148624,9253.602500025183,-7.275957614183426e-12,515.2031889458963,1.2790959171247778,0.0,177.338670216526,1.9095776385250225,0.07573855485339251,0.0,-82.62163639958067,0.0,0.9817468894176763,0.8992882711860138,2412.1423921219885,234.23754968111427
