scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,320,117145.29270727237,87845.26570044749,29300.02700682488,25.19501342767692,114113.76986323434,32.729116829028804,9171.95958912572,-533.3102959731477,330.2866902860999,-0.03953566511609097,-1.5287954979458505,138.81581510613637,1.039873564069772,-0.0019249888783612048,-0.7401500191332389,-2.5764603029936666,6.543662128014432,0.9889103439105802,0.8885659780957809,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,178,60783.243823067256,45708.87890420946,15074.364918857786,35.80537811791565,60783.243823067256,47.61366020110278,6510.424125139703,-9.293240371858701,331.2341664175811,-0.02134707209171438,-0.3562981841032524,169.8484930159193,1.0356809091710322,-0.001134098748032343,-0.03438525671788284,-1.0915420685141726,13.429895305478775,0.9902858832969964,0.9174341271923494,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,142,56362.04888420513,42136.386796238025,14225.662087967086,19.066060442334614,53330.52604016706,24.13123455080174,9171.95958912572,-533.3102959731477,329.33921415461873,-1.1180092263969073,-1.9538804312008438,113.27262465562194,1.0440662189685121,-0.12172120505289423,-1.581585574286919,-8.023813835867696,-0.5354585247865344,0.987534804524164,0.8885659780957809,2412.1423921219885,234.23754968111427
