scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,417,168643.4167581404,167661.91668459884,981.5000735415803,48.08732956176827,168357.0101965068,48.286690224251,9253.602500025183,-7.275957614183426e-12,487.9104808324599,4.71255737929539,0.0,303.8659317339534,1.5838175004893305,0.30604653203578136,2.2486668048086083,0.0,128.1183998706198,0.9854681801241472,0.8964119446258454,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,222,76927.56052435575,76256.68629850795,670.8742258478017,59.73455381960604,76927.56052435575,60.26007327888625,7049.938291287719,0.0,506.1737919976006,7.855145982455042,0.0,396.54228702011324,1.55474226364583,0.44013250362852974,6.362715653055244,0.0,164.13032355338254,0.9865252803129203,0.8964119446258454,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,195,91715.85623378464,91405.23038609087,310.6258476937786,41.3594467820464,91429.44967215104,41.37040563274535,9253.602500025183,-7.275957614183426e-12,469.6471696673191,0.0,0.0,208.41970248690404,1.612892737332831,0.0,0.0,0.0,103.29352094996835,0.9844110799353739,0.8992882711860138,2412.1423921219885,234.23754968111427
