substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,55677.58830583552,43.61422003287172,63434492.74370754,62688334.30626,746158.4374475405,1.17626610566939,0.0,746158.4374475388,739372874.3537774,728099514.289258,11273360.064519405,1.5247191850759314,88.30820826199577,0.0,5791.768682808172,496.90477055158215,4965730.401695809,161,40407.60199743275,15481509.244392425,757581.2218226616,0.061913240217425045,0.9916220654362233,0.9209919912101341,0,547018488.7875417,728099514.289258,181081025.50171626
Kalyanpur,30,400,221002.06240130056,50627.296602973176,22.908065224768347,65093121.64351699,64130735.30535388,962386.3381631076,1.4784762412127417,135290.0727787919,962386.3381631109,714351184.0479002,699913230.5320638,14437953.515836358,2.021128240317753,65.32949674297426,0.0,3232.3281343445797,294.536263310156,7890053.565737647,131,38574.45479898775,20938616.06813769,1389391.0134363673,0.1746552274003673,0.9895832703895442,0.8992882711860138,0,513373727.5170213,699913230.5320638,186539503.01504254
