scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,503,221298.6173300311,4335.289494657714,216963.3278353734,1.243409945428754,51750.42645471478,14.842606246541342,30115.091612401535,0.0,2167.892621081164,118.46846405004965,0.0,1308.4358897719217,7.703298693367137,5.84634322062054,-68.33055038973883,-476.7810727086875,0.0,0.9291250962267327,0.8499999999999999,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,277,104164.06198247631,1865.5837733821527,102298.47820909416,1.4613776145457869,25209.73853606339,19.7476779605376,30115.091612401535,0.0,2599.582299470165,237.17296576104934,0.0,1720.6116816936283,8.493437863692685,8.427464065181164,-136.96400127626748,-614.9726104635272,0.0,0.922181803106843,0.8499999999999999,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,226,117134.55534755476,2469.7057212755626,114664.8496262792,1.117503472339102,26540.68791865139,12.009248977259864,19284.329551635543,0.0,1736.2029426921642,30.076327426861553,0.0,1040.8174430743284,6.913159523041588,0.8938770967039616,-7.60292323350733,-330.51174291447563,0.0,0.9360683893466225,0.8499999999999999,2412.1423921219885,234.23754968111427
