substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,41720.39327516295,32.68105655305813,63434492.74370754,62786813.01964157,647679.7240659669,1.0210213655885414,0.0,647679.7240659639,739372874.3537774,729483559.4493878,9889314.90438962,1.3375274164653421,77.46649403081292,0.0,5791.768682808172,496.90477055158215,1891992.9205584559,115,10972.944284051038,13230405.380449526,-1449097.555501558,0.061913240217425045,0.9930280134550031,0.9209919912101341,0,548051032.5171832,729483559.4493878,181432526.9322046
Kalyanpur,30,400,221002.06240130056,39241.475245742324,17.756157937787368,65093121.64351699,64256592.919684716,836528.723832272,1.2851261434557224,135290.0727787919,836528.723832261,714351184.0479002,701604855.6649799,12746328.382920265,1.7843224267779154,57.675155808162515,0.0,3232.3281343445797,294.536263310156,3189881.0968837235,111,12051.643169083913,18013219.073306844,-2077009.5935029436,0.14921291448375912,0.9911042439609039,0.8992882711860138,0,514413689.5753627,701604855.6649799,187191166.08961725
