substation,period_days,n_representatives,n_connections,n_participating_connections,participation_rate_pct,baseline_energy_kwh,optimised_energy_kwh,energy_saved_kwh,energy_saved_pct,energy_shifted_kwh,energy_curtailed_kwh,bill_baseline_tk,bill_optimised_tk,consumer_saving_tk,consumer_saving_pct,mean_saving_per_connection_tk,median_household_saving_tk,mean_household_bill_tk,mean_household_kwh,total_incentive_paid_tk,n_dr_participants,connections_gained_money,discomfort_tk,net_benefit_tk,peak_reduction_pct_mean,qoe_mean,qoe_min,qoe_violations,operator_cost_tk,retail_revenue_tk,utility_margin_tk_indicative
Dhanmondi,30,400,127659.25485741055,40511.20514064589,31.733856809594435,63434492.74370754,62483341.18830755,951151.5553999841,1.4994232857554217,0.0,951151.5553999846,739372874.3537774,724960179.2472341,14412695.106543303,1.9493134799055492,112.89972765892777,0.0,5791.768682808172,496.90477055158215,0.0,112,20898.217924728982,13873974.68669234,538720.4198507993,0.2369741985165438,0.989544027425914,0.8964119446258454,0,545696680.65928,724960179.2472341,179263498.58795416
Kalyanpur,30,400,221002.06240130056,36354.50689060894,16.449849605745126,65093121.64351699,64086666.43298299,1006455.2105339989,1.5461775148008097,144118.28246032004,1006455.2105339888,714351184.0479002,698784747.6749855,15566436.372914672,2.1791013608610297,70.43570636299667,0.0,3232.3281343445797,294.536263310156,0.0,114,21172.9725991437,15524164.566063417,42271.806851296686,0.23242381718898739,0.9891389924730342,0.8992882711860138,0,513098522.96294856,698784747.6749855,185686224.71203697
