substation,date,peak_baseline_kw,peak_post_kw,peak_reduction_kw,peak_reduction_pct,peak_slot_baseline,peak_slot_post,peak_shifted_not_shaved
Dhanmondi,2026-07-12,129487.77857926104,103539.23757308688,25948.541006174157,20.039374596491932,25,37,False
Dhanmondi,2026-07-13,129718.08595112522,103795.80879717656,25922.277153948657,19.983548912150596,25,37,False
Kalyanpur,2026-06-14,135009.44043522017,103255.24058595668,31754.19984926349,23.519984785434094,37,34,False
Kalyanpur,2026-06-15,136956.2683662112,106447.3110228439,30508.957343367307,22.27642276422759,37,34,False
Kalyanpur,2026-06-16,136406.42921498578,104985.0995963038,31421.32961868198,23.035079650945068,37,34,False
Kalyanpur,2026-06-17,137288.96126579295,104753.3298206373,32535.631445155654,23.69865074743068,37,34,False
Kalyanpur,2026-06-18,136353.5186576026,106941.72424753688,29411.79441006572,21.570249671313356,37,34,False
Kalyanpur,2026-06-19,133471.84842729656,104312.01960999546,29159.828817301095,21.847175386339796,37,34,False
Kalyanpur,2026-06-20,139604.2956686311,107559.17184976324,32045.123818867854,22.954253424214905,37,34,False
Kalyanpur,2026-06-21,137878.86090686743,106302.0361232778,31576.824783589633,22.901860789899278,37,34,False
Kalyanpur,2026-06-22,135546.78899711053,105351.81323677867,30194.975760331858,22.276422764227583,37,34,False
Kalyanpur,2026-06-23,137914.87723723636,105975.73543892484,31939.141798311524,23.158590601774545,37,34,False
Kalyanpur,2026-06-24,136684.23782415845,104749.47441116231,31934.763412996137,23.36389617512414,37,34,False
Kalyanpur,2026-06-25,137785.0087245656,105979.24242060009,31805.7663039655,23.08361889176618,37,34,False
Kalyanpur,2026-06-26,138114.41795992616,107190.23089703047,30924.187062895682,22.39026708411306,37,25,False
Kalyanpur,2026-06-27,141325.58157751698,109043.85296240862,32281.728615108354,22.842098546328536,37,34,False
Kalyanpur,2026-06-28,139965.87460429946,106016.70501942684,33949.16958487262,24.255319148936163,37,34,False
Kalyanpur,2026-06-29,138000.0,105724.31027394158,32275.689726058423,23.3881809609119,37,34,False
Kalyanpur,2026-06-30,133556.28936044028,100673.70293870952,32882.58642173075,24.620769698825324,37,34,False
Kalyanpur,2026-07-01,133458.031254374,100567.62752103242,32890.40373334156,24.644754177927084,37,34,False
Kalyanpur,2026-07-02,133405.5263938596,99849.20036026229,33556.3260335973,25.15362514632815,37,34,False
Kalyanpur,2026-07-03,133301.23000595925,101804.41324086551,31496.81676509374,23.628301677100556,37,34,False
Kalyanpur,2026-07-04,133260.5593790247,100934.06506297045,32326.494316054246,24.25811092696228,37,34,False
Kalyanpur,2026-07-05,133295.4588488346,99982.73752016108,33312.721328673506,24.99164008764336,37,34,False
Kalyanpur,2026-07-06,133315.011494508,99663.70363996628,33651.30785454174,25.24194948288177,37,34,False
Kalyanpur,2026-07-07,133415.7381586025,99799.36329869414,33616.37485990836,25.196708667118234,37,34,False
Kalyanpur,2026-07-08,133567.57274270555,99703.59595446392,33863.976788241634,25.35344177697579,37,34,False
Kalyanpur,2026-07-09,133821.72931287644,101572.60577097676,32249.12354189968,24.098570319997087,37,34,False
Kalyanpur,2026-07-10,133914.59014067345,103864.19693991268,30050.393200760765,22.439969512801916,37,34,False
Kalyanpur,2026-07-11,134107.91191879244,102887.26310166216,31220.648817130277,23.280243775651055,37,34,False
Kalyanpur,2026-07-12,134203.09806311698,102295.3378552436,31907.760207873376,23.775725499918682,37,25,False
Kalyanpur,2026-07-13,134337.85607120892,102349.09287206717,31988.76319914176,23.812173377387655,37,25,False
