scope,n_representatives,n_connections,n_participating,connections_participating,connections_gained_money,connections_lost_money,pct_connections_gained,connections_gained_lambda,pct_connections_gained_lambda,saving_max_tk,saving_min_tk,saving_mean_tk,saving_median_tk,saving_p25_tk,saving_p75_tk,saving_pct_mean,saving_pct_median,net_benefit_median_tk,net_benefit_p25_tk,net_benefit_p75_tk,qoe_mean,qoe_min,kwh_mean,kwh_median
fleet,800,348661.3172587111,460,195770.1033695737,18774.068821308367,176996.03454826534,5.384614780015235,64667.99041194325,18.54750934815025,10331.666549387359,0.0,935.4203086304718,78.58967263634099,0.0,627.7627450160094,3.651081818306689,4.476779811385201,-26.687318763761763,-141.3618250541923,0.0,0.9665128899769164,0.9089879391714736,3650.203731180398,403.5698034566253
Dhanmondi,400,127659.25485741055,256,93874.05254607857,9070.600784628572,84803.45176144998,7.105321736962988,33903.54290316665,26.55784176481003,9767.626151987031,0.0,916.7094901451175,92.4089645030781,0.0,667.3178737316339,3.241001014080485,4.734963288074399,-43.358474626867036,-146.0630550155521,0.0,0.9707412293222254,0.95,4888.265070238807,645.2712052446126
Kalyanpur,400,221002.06240130056,204,101896.05082349516,9703.468036679787,92192.58278681537,4.390668544558652,30764.44750877659,13.920434576268255,10331.666549387359,0.0,954.1311271158262,19.04747256052144,0.0,587.1783403758538,4.061162622532893,0.7324094997220454,0.0,-134.73435656736783,0.0,0.9622845506316073,0.9089879391714736,2412.1423921219885,234.23754968111427
